#GC Content (%)	Sample
1.0	2.3293837787385195E-6
2.0	2.025551111946538E-6
3.0	2.329383778738519E-6
4.0	2.1268286675438655E-6
5.0	2.6332164455305E-6
6.0	2.3293837787385195E-6
7.0	2.0255511119465385E-6
8.0	2.0255511119465385E-6
9.0	2.228106223141192E-6
10.0	2.7344940011278266E-6
11.0	2.025551111946538E-6
12.0	3.4434368903091155E-6
13.0	4.557490001879711E-6
14.0	6.88687378061823E-6
15.0	9.52009022614873E-6
16.0	1.3267359783249825E-5
17.0	2.0761898897452017E-5
18.0	2.866154823404352E-5
19.0	5.266432891060999E-5
20.0	8.20348200338348E-5
21.0	1.6346197473408565E-4
22.0	2.852988741176699E-4
23.0	5.178321417691325E-4
24.0	9.32158621717797E-4
25.0	0.001859962308544909
26.0	0.0025386232086025964
27.0	0.004451249846058115
28.0	0.006857300734383812
29.0	0.010032858490137998
30.0	0.014122344907602459
31.0	0.01889808804179441
32.0	0.024293751093797597
33.0	0.029882044056546906
34.0	0.03517004906695014
35.0	0.03990781311779309
36.0	0.04372334374736678
37.0	0.04647485237783496
38.0	0.04789243432353074
39.0	0.04834818332371872
40.0	0.047566320594507355
41.0	0.046246572767518576
42.0	0.04413777150487104
43.0	0.04161150415805133
44.0	0.03901778595920377
45.0	0.036391760220120695
46.0	0.03376218976659169
47.0	0.03133487059159056
48.0	0.029136843802461773
49.0	0.02693122119666319
50.0	0.025045230556329765
51.0	0.025375395387577056
52.0	0.01903076163962691
53.0	0.019479623766034265
54.0	0.01796572686496542
55.0	0.01654986663771479
56.0	0.015203280258492732
57.0	0.013826513167702668
58.0	0.012530059178501286
59.0	0.01109201916657484
60.0	0.009640711794865147
61.0	0.008394086363017651
62.0	0.00747033377841443
63.0	0.006594688032719943
64.0	0.0057799100979394466
65.0	0.00520657785570298
66.0	0.004582100447889863
67.0	0.003989322914978707
68.0	0.0034814159736581128
69.0	0.002983434232786056
70.0	0.0025335593308227302
71.0	0.002146881623552136
72.0	0.0017620269122822936
73.0	0.0014251777623655844
74.0	0.0011760349755961601
75.0	9.666942681764854E-4
76.0	7.984722483293255E-4
77.0	6.48986576267671E-4
78.0	5.099324924325411E-4
79.0	3.9366585860680975E-4
80.0	2.8438737611729403E-4
81.0	1.8452770629832964E-4
82.0	1.0158138826411892E-4
83.0	5.37783820221806E-5
84.0	2.7041107344486287E-5
85.0	9.823922892940713E-6
86.0	2.835771556725154E-6
87.0	1.012775555973269E-6
88.0	1.0127755559732692E-6
89.0	7.089428891812884E-7
90.0	1.012775555973269E-6
91.0	4.051102223893077E-7
92.0	3.0383266679198075E-7
93.0	4.051102223893077E-7
94.0	7.089428891812884E-7
95.0	9.114980003759423E-7
96.0	7.089428891812884E-7
97.0	6.076653335839615E-7
98.0	1.114053111570596E-6
99.0	1.5191633339599036E-6
100.0	8.000926892188827E-6
