#Position (bp)	insert size	chromosomes
1473116.5	338.9846613294449	0.0
4419348.5	341.6772475201125	344.7593360995851
7365580.5	341.8493980643638	0.0
1.03118125E7	341.7575257007293	0.0
1.32580445E7	341.6726335686705	344.7593360995851
1.62042765E7	341.93932751876036	0.0
1.91505085E7	341.20482973031596	0.0
2.20967405E7	342.920281573499	344.7593360995851
2.50429725E7	342.4832039176883	0.0
2.79892045E7	342.538274945958	0.0
3.09354365E7	342.2747352956077	344.7593360995851
3.38816685E7	342.82197784426296	0.0
3.68279005E7	342.0438794605407	0.0
3.97741325E7	342.8930793093927	344.7593360995851
4.27203645E7	342.3837763122835	0.0
4.56665965E7	342.44521824768736	0.0
4.86128285E7	342.6624231711075	344.7593360995851
5.15590605E7	342.3867060609523	0.0
5.45052925E7	342.19991692805684	0.0
5.74515245E7	342.4033535687748	344.7593360995851
6.03977565E7	342.2668898925401	0.0
6.33439885E7	342.3764204990139	0.0
6.62902205E7	342.080444888154	344.7593360995851
6.92364525E7	341.40471689044125	0.0
7.21826845E7	341.70790372254953	0.0
7.51289165E7	320.0461874388237	344.7593360995851
7.80751485E7	341.9112066622976	0.0
8.10213805E7	342.67553041018385	0.0
8.39676125E7	342.25028862733336	344.7593360995851
8.69138445E7	342.65727123556564	0.0
8.98600765E7	341.89365022206215	0.0
9.28063085E7	341.9967330333477	344.7593360995851
9.57525405E7	341.96455376749367	0.0
9.86987725E7	341.9492670577972	0.0
1.016450045E8	342.79195625836894	344.7593360995851
1.045912365E8	340.7654304390932	0.0
1.075374685E8	342.2061783172876	0.0
1.104837005E8	342.7041907224944	344.7593360995851
1.134299325E8	342.18595553859365	0.0
1.163761645E8	341.82493380604046	0.0
1.193223965E8	341.65551442233533	344.7593360995851
1.222686285E8	342.080171891844	0.0
1.252148605E8	341.4970075239398	0.0
1.281610925E8	342.5903059062791	344.7593360995851
1.311073245E8	342.1292416502947	0.0
1.340535565E8	342.0183076797785	0.0
1.369997885E8	341.9908406990082	344.7593360995851
1.399460205E8	342.4326595818573	0.0
1.428922525E8	342.308777505716	0.0
1.458384845E8	341.9079386990008	344.7593360995851
1.487847165E8	341.8907786916988	0.0
1.517309485E8	341.7063577586207	0.0
1.546771805E8	342.15665363401524	344.7593360995851
1.576234125E8	341.43054348717106	0.0
1.605696445E8	342.1112499566108	0.0
1.635158765E8	341.32359134833007	344.7593360995851
1.664621085E8	341.14048847347283	0.0
1.694083405E8	342.2919532554257	0.0
1.723545725E8	341.8219597163522	344.7593360995851
1.753008045E8	341.9061287238231	0.0
1.782470365E8	342.50790227213565	0.0
1.811932685E8	341.6233327038951	344.7593360995851
1.841395005E8	341.7168209998265	0.0
1.870857325E8	342.4685995394599	0.0
1.900319645E8	341.73565031711126	344.7593360995851
1.929781965E8	341.1487106420955	0.0
1.959244285E8	341.93646148036254	0.0
1.988706605E8	339.72699957542704	344.7593360995851
2.018168925E8	342.20152605479774	0.0
2.047631245E8	339.36988744849765	0.0
2.077093565E8	339.5053495857424	344.7593360995851
2.106555885E8	341.14148744923097	0.0
2.136018205E8	340.9645327977202	0.0
2.154737165E8	341.48490883066773	344.7593360995851
2.169468325E8	338.684586813234	0.0
2.194942845E8	341.11889833940864	0.0
2.224405165E8	340.94249112517366	344.7593360995851
2.253867485E8	341.7969588983666	0.0
2.283329805E8	342.91348238263174	0.0
2.312792125E8	342.88957743879934	344.7593360995851
2.342254445E8	342.65815196760724	0.0
2.371716765E8	342.55704686824333	0.0
2.401179085E8	343.0212088037777	344.7593360995851
2.430641405E8	342.25108616651863	0.0
2.460103725E8	340.95178857262164	0.0
2.489566045E8	341.697012482752	344.7593360995851
2.519028365E8	342.55985927016854	0.0
2.548490685E8	342.0427561440916	0.0
2.577953005E8	342.83961668582157	344.7593360995851
2.607415325E8	341.32827180258414	0.0
2.636877645E8	342.34989239022195	0.0
2.666339965E8	342.42770613520906	344.7593360995851
2.695802285E8	342.02397693601347	0.0
2.725264605E8	342.20993348393574	0.0
2.754726925E8	342.9756504501528	344.7593360995851
2.784189245E8	340.0472622977166	0.0
2.813651565E8	341.2811840111296	0.0
2.843113885E8	342.0718607031062	344.7593360995851
2.872576205E8	341.6918575939422	0.0
2.902038525E8	342.31853627453955	0.0
2.931500845E8	342.8313608481131	344.7593360995851
2.960963165E8	340.94247707746734	0.0
2.990425485E8	341.0093574969965	0.0
3.019887805E8	342.7644974009316	344.7593360995851
3.049350125E8	342.58235708771105	0.0
3.078812445E8	342.12407101568954	0.0
3.108274765E8	342.5860404799816	344.7593360995851
3.137737085E8	342.16721912806446	0.0
3.167199405E8	342.2832373640435	0.0
3.196661725E8	341.34166728721425	344.7593360995851
3.226124045E8	342.63302974685735	0.0
3.255586365E8	342.21941136749183	0.0
3.285048685E8	341.9558711599812	344.7593360995851
3.314511005E8	342.4153292164307	0.0
3.343973325E8	342.70098653555704	0.0
3.373435645E8	342.4785514267553	344.7593360995851
3.402897965E8	342.29737865499453	0.0
3.432360285E8	342.60571006645336	0.0
3.461822605E8	342.1325924669155	344.7593360995851
3.491284925E8	342.6805872100818	0.0
3.520747245E8	342.55137739604066	0.0
3.550209565E8	341.8718936000491	344.7593360995851
3.579671885E8	342.5326430692672	0.0
3.609134205E8	341.1105573949551	0.0
3.638596525E8	341.6836118329347	344.7593360995851
3.668058845E8	342.6248800239952	0.0
3.697521165E8	343.3100189336685	0.0
3.726983485E8	341.26986960439297	344.7593360995851
3.756445805E8	340.96184758717976	0.0
3.785908125E8	341.0918267613081	0.0
3.804938555E8	333.8961267605634	344.7593360995851
3.819669715E8	332.4226514776292	0.0
3.844832765E8	341.7366592026056	0.0
3.874295085E8	325.073046754051	344.7593360995851
3.903757405E8	341.1646394585176	0.0
3.933219725E8	341.8196841934867	0.0
3.962682045E8	341.7655330136481	344.7593360995851
3.992144365E8	342.2320902236977	0.0
4.021606685E8	215.44104179426606	0.0
4.051069005E8	342.44260096130813	344.7593360995851
4.080531325E8	341.9044209514656	0.0
4.109993645E8	342.35761312235405	0.0
4.139455965E8	342.2230400601372	344.7593360995851
4.168918285E8	342.78487915407857	0.0
4.198380605E8	342.5264563665669	0.0
4.227842925E8	342.3727611430134	344.7593360995851
4.257305245E8	342.6210494571773	0.0
4.286767565E8	342.713404171586	0.0
4.316229885E8	342.8642432991044	344.7593360995851
4.345692205E8	342.51234263550606	0.0
4.375154525E8	342.8904038938852	0.0
4.404616845E8	342.25243803661107	344.7593360995851
4.434079165E8	342.0760384958337	0.0
4.463541485E8	342.1929875821768	0.0
4.493003805E8	342.0501708706265	344.7593360995851
4.522466125E8	341.77126638421817	0.0
4.551928445E8	342.3675856046903	0.0
4.581390765E8	342.22024284899356	344.7593360995851
4.610853085E8	342.386545846527	0.0
4.640315405E8	342.82415176332944	0.0
4.669777725E8	342.8254835858999	344.7593360995851
4.699240045E8	342.86502109564464	0.0
4.728702365E8	342.4261932303978	0.0
4.758164685E8	342.7304526002756	344.7593360995851
4.787627005E8	342.30868203907244	0.0
4.817089325E8	342.6489293231513	0.0
4.846551645E8	342.2901244924667	344.7593360995851
4.876013965E8	342.3506172013515	0.0
4.905476285E8	342.14746984876524	0.0
4.934938605E8	342.6712917421693	344.7593360995851
4.964400925E8	342.05545804415385	0.0
4.993863245E8	342.1464335418233	0.0
5.023325565E8	340.31539552711797	344.7593360995851
5.05119797E8	337.8865263614667	0.0
5.06592913E8	338.39699057797776	0.0
5.082250205E8	340.6024825915834	344.7593360995851
5.111712525E8	341.8364727543108	0.0
5.141174845E8	342.1176499892064	0.0
5.170637165E8	342.8967599829473	344.7593360995851
5.200099485E8	341.7381208595353	0.0
5.229561805E8	342.39977791984927	0.0
5.259024125E8	297.6144684921679	344.7593360995851
5.288486445E8	342.07450401013085	0.0
5.317948765E8	341.86102870775846	0.0
5.347411085E8	342.4056430076136	344.7593360995851
5.376873405E8	342.3042449618736	0.0
5.406335725E8	342.60422918229557	0.0
5.435798045E8	342.14177309891517	344.7593360995851
5.465260365E8	341.4877724326749	0.0
5.494722685E8	340.9470627307413	0.0
5.524185005E8	342.1033989698003	344.7593360995851
5.553647325E8	341.91099860935327	0.0
5.583109645E8	342.08513713363806	0.0
5.612571965E8	341.8220131952869	344.7593360995851
5.642034285E8	342.3650770502163	0.0
5.671496605E8	342.44950997696975	0.0
5.700958925E8	342.2829461571863	344.7593360995851
5.730421245E8	341.52524707996406	0.0
5.759883565E8	341.4154577921052	0.0
5.789345885E8	341.9598419899605	344.7593360995851
5.818808205E8	341.6119079790736	0.0
5.848270525E8	341.14275183432767	0.0
5.875864595E8	339.96765452685037	344.7593360995851
5.890595755E8	336.98756773987884	0.0
5.907195165E8	339.8233467867122	0.0
5.936657485E8	341.37316766717856	344.7593360995851
5.966119805E8	341.73032028693683	0.0
5.995582125E8	341.02608564535586	0.0
6.025044445E8	341.8273996383364	344.7593360995851
6.054506765E8	342.31498614497053	0.0
6.083969085E8	229.10699772181516	0.0
6.113431405E8	342.6155219952375	344.7593360995851
6.142893725E8	342.63943868317483	0.0
6.172356045E8	342.41780983567867	0.0
6.201818365E8	342.5976742320956	344.7593360995851
6.231280685E8	341.96482306316415	0.0
6.260743005E8	342.59287980260837	0.0
6.290205325E8	342.15464188800263	344.7593360995851
6.319667645E8	342.7595514389083	0.0
6.349129965E8	342.0801211797202	0.0
6.378592285E8	342.2332735724825	344.7593360995851
6.408054605E8	340.49234709527025	0.0
6.437516925E8	342.8989304812834	0.0
6.466979245E8	342.4552971239766	344.7593360995851
6.496441565E8	342.1652087803268	0.0
6.525903885E8	342.05050280855716	0.0
6.555366205E8	341.6545495890589	344.7593360995851
6.58437679E8	337.72574480197346	0.0
6.59910795E8	341.28010610079576	0.0
6.614290845E8	340.9190770424763	344.7593360995851
6.643753165E8	341.0998026860162	0.0
6.673215485E8	341.3964402871155	0.0
6.702677805E8	341.77433731091946	344.7593360995851
6.732140125E8	342.09007332971214	0.0
6.761602445E8	341.8992141453831	0.0
6.791064765E8	342.15089493666846	344.7593360995851
6.820527085E8	342.5936831550802	0.0
6.849989405E8	341.9999419423197	0.0
6.879451725E8	341.0814464385345	344.7593360995851
6.908914045E8	283.09353760570644	0.0
6.938376365E8	342.04228527921754	0.0
6.967838685E8	342.98884202389553	344.7593360995851
6.997301005E8	342.82859335630917	0.0
7.026763325E8	341.0982398135476	0.0
7.056225645E8	341.88935324546276	344.7593360995851
7.085687965E8	340.0563869818746	0.0
7.112236495E8	341.09283461018475	0.0
7.126967655E8	339.82033574757173	344.7593360995851
7.144612605E8	340.97819207956053	0.0
7.174074925E8	340.0618205131703	0.0
7.203537245E8	342.1547410905407	344.7593360995851
7.232999565E8	342.50049972595673	0.0
7.262461885E8	342.361896945705	0.0
7.291924205E8	342.5626837463251	344.7593360995851
7.321386525E8	341.3026205896721	0.0
7.350848845E8	342.1037852790355	0.0
7.380311165E8	225.07150505801283	344.7593360995851
7.409773485E8	341.6067494428526	0.0
7.439235805E8	342.5203983943298	0.0
7.468698125E8	342.9944355862159	344.7593360995851
7.498160445E8	343.2600665635401	0.0
7.527622765E8	342.41796208841663	0.0
7.557085085E8	341.4613401651735	344.7593360995851
7.586547405E8	340.8812856681383	0.0
7.601416665E8	336.93470790378007	0.0
7.616147825E8	341.2970200091013	344.7593360995851
7.645472045E8	340.56657169206204	0.0
7.674934365E8	340.3629159238487	0.0
7.704396685E8	343.2257679208432	344.7593360995851
7.733859005E8	342.56596108616634	0.0
7.763321325E8	341.41147017309265	0.0
7.792783645E8	311.6392445835829	344.7593360995851
7.822245965E8	342.0569950302948	0.0
7.851708285E8	342.51325352021286	0.0
7.881170605E8	341.74059995721643	344.7593360995851
7.910632925E8	342.2434000946223	0.0
7.940095245E8	342.3391880819367	0.0
7.969557565E8	341.07862891026804	344.7593360995851
7.999019885E8	342.6069579530151	0.0
8.026961355E8	339.5363869352724	0.0
8.041692515E8	343.2213285671731	344.7593360995851
8.057944525E8	339.24090297503363	0.0
8.087406845E8	342.0310446408339	0.0
8.116869165E8	342.87174279771364	344.7593360995851
8.146331485E8	341.94308762346367	0.0
