#Position (bp)	insert size	chromosomes
1473116.5	245.89814182901105	0.0
4419348.5	248.85869949279078	254.47010483063795
7365580.5	248.9433247981574	0.0
1.03118125E7	250.30065708311096	0.0
1.32580445E7	249.4038753038753	254.47010483063795
1.62042765E7	249.3806708357021	0.0
1.91505085E7	249.90012615643397	0.0
2.20967405E7	250.02440233347315	254.47010483063795
2.50429725E7	250.24287471258222	0.0
2.79892045E7	250.23376413807267	0.0
3.09354365E7	250.46077610607475	254.47010483063795
3.38816685E7	250.93623475340286	0.0
3.68279005E7	249.66762974195046	0.0
3.97741325E7	249.9506380962996	254.47010483063795
4.27203645E7	250.63052243596678	0.0
4.56665965E7	250.30101736696943	0.0
4.86128285E7	249.99799701002945	254.47010483063795
5.15590605E7	249.36531828159298	0.0
5.45052925E7	248.53502051831038	0.0
5.74515245E7	247.8458565171989	254.47010483063795
6.03977565E7	250.27430898480088	0.0
6.33439885E7	249.67179243963687	0.0
6.62902205E7	249.37601923478988	254.47010483063795
6.92364525E7	250.00575325662325	0.0
7.21826845E7	249.93076657458565	0.0
7.51289165E7	241.32402681143193	254.47010483063795
7.80751485E7	249.37990489764513	0.0
8.10213805E7	249.79631433958826	0.0
8.39676125E7	249.39338647612269	254.47010483063795
8.69138445E7	248.74926901429612	0.0
8.98600765E7	249.59902955695455	0.0
9.28063085E7	249.28215431457488	254.47010483063795
9.57525405E7	250.34213243197374	0.0
9.86987725E7	250.12784898333086	0.0
1.016450045E8	249.8688739616042	254.47010483063795
1.045912365E8	250.7064614718849	0.0
1.075374685E8	250.2208113942503	0.0
1.104837005E8	249.90155709159424	254.47010483063795
1.134299325E8	249.6682764133882	0.0
1.163761645E8	250.38545767871295	0.0
1.193223965E8	248.97586130965487	254.47010483063795
1.222686285E8	249.1233667996149	0.0
1.252148605E8	250.01671368183858	0.0
1.281610925E8	249.82796755959694	254.47010483063795
1.311073245E8	249.52736213186697	0.0
1.340535565E8	249.746391099446	0.0
1.369997885E8	250.33305505955832	254.47010483063795
1.399460205E8	249.90763666947015	0.0
1.428922525E8	249.86930113575485	0.0
1.458384845E8	249.5082572751969	254.47010483063795
1.487847165E8	249.31356853927093	0.0
1.517309485E8	249.8957233861541	0.0
1.546771805E8	250.67646142664313	254.47010483063795
1.576234125E8	249.87781330793305	0.0
1.605696445E8	249.99102961432507	0.0
1.635158765E8	249.25420026124948	254.47010483063795
1.664621085E8	248.12205549412943	0.0
1.694083405E8	250.11645047386233	0.0
1.723545725E8	249.53720850647764	254.47010483063795
1.753008045E8	249.3649118464429	0.0
1.782470365E8	249.4172297121441	0.0
1.811932685E8	249.63798769019095	254.47010483063795
1.841395005E8	248.94042477046105	0.0
1.870857325E8	249.65852592007624	0.0
1.900319645E8	249.8778542975763	254.47010483063795
1.929781965E8	249.08484231449833	0.0
1.959244285E8	247.76777177334407	0.0
1.988706605E8	248.25911643952784	254.47010483063795
2.018168925E8	249.66006076047154	0.0
2.047631245E8	246.48032443248135	0.0
2.077093565E8	245.9872380035647	254.47010483063795
2.106555885E8	248.35985826151625	0.0
2.136018205E8	248.43326982458444	0.0
2.154737165E8	236.65575194337083	254.47010483063795
2.169468325E8	246.53373794231177	0.0
2.194942845E8	249.33196167941875	0.0
2.224405165E8	248.93189364008052	254.47010483063795
2.253867485E8	250.06592830851875	0.0
2.283329805E8	250.28470207913557	0.0
2.312792125E8	250.23853333869002	254.47010483063795
2.342254445E8	250.30163843052873	0.0
2.371716765E8	249.93138622808604	0.0
2.401179085E8	249.87544294315924	254.47010483063795
2.430641405E8	250.08850482850482	0.0
2.460103725E8	250.58967041060578	0.0
2.489566045E8	250.3623749972687	254.47010483063795
2.519028365E8	249.4110048738914	0.0
2.548490685E8	250.31503247648195	0.0
2.577953005E8	249.88546195845868	254.47010483063795
2.607415325E8	250.16705201530579	0.0
2.636877645E8	249.46630606582136	0.0
2.666339965E8	250.00337611936385	254.47010483063795
2.695802285E8	250.04028205039577	0.0
2.725264605E8	249.40885498217676	0.0
2.754726925E8	249.46810655867478	254.47010483063795
2.784189245E8	245.98975292141043	0.0
2.813651565E8	249.0259992219432	0.0
2.843113885E8	249.6691569804341	254.47010483063795
2.872576205E8	249.56926483449007	0.0
2.902038525E8	249.67581034505014	0.0
2.931500845E8	249.96007567195716	254.47010483063795
2.960963165E8	249.69003419386164	0.0
2.990425485E8	249.441751274472	0.0
3.019887805E8	250.18092564420257	254.47010483063795
3.049350125E8	250.2753093659314	0.0
3.078812445E8	250.27097992105715	0.0
3.108274765E8	249.99007836385763	254.47010483063795
3.137737085E8	250.12233634131323	0.0
3.167199405E8	249.63348731748317	0.0
3.196661725E8	250.0628710725894	254.47010483063795
