#Position (bp)	insert size	chromosomes
1465207.0	256.1055998305057	0.0
4395620.0	255.41363248904042	397.0
7326033.0	255.5456151893975	0.0
1.0256446E7	252.28015754517838	0.0
1.3186859E7	254.83766125194532	397.0
1.6117272E7	255.86673161933442	0.0
1.9047685E7	254.22731762065095	0.0
2.1978098E7	254.28589869682813	397.0
2.4908511E7	254.39650999441463	0.0
2.7838924E7	255.1157848554232	0.0
3.0769337E7	254.74747290925635	397.0
3.369975E7	255.57141470045636	0.0
3.6630163E7	255.57448861245393	0.0
3.9560576E7	255.03339744106503	397.0
4.2490989E7	255.28911473656058	0.0
4.5421402E7	253.1916900843035	0.0
4.8351815E7	256.28736201244396	397.0
5.1282228E7	256.0144099670898	0.0
5.4212641E7	256.4869262586323	0.0
5.7143054E7	256.510762564175	397.0
6.0073467E7	255.46529711604242	0.0
6.300388E7	255.87589661013405	0.0
6.5934293E7	255.80556894572163	397.0
6.8864706E7	255.06751794250667	0.0
7.1795119E7	254.72536900105632	0.0
7.4725532E7	254.8405906968282	397.0
7.7655945E7	256.27866403530413	0.0
8.0586358E7	255.23004183039674	0.0
8.3516771E7	255.35140375173108	397.0
8.6447184E7	256.1999338661677	0.0
8.9377597E7	256.5042032132002	0.0
9.230801E7	255.92642094165006	397.0
9.5238423E7	255.11668765189893	0.0
9.8168836E7	256.17817539963846	0.0
1.01099249E8	255.90670915206232	397.0
1.04029662E8	254.59671508379887	0.0
1.06960075E8	255.10185200240647	0.0
1.09890488E8	251.77180380363055	397.0
1.12820901E8	255.91196710075394	0.0
1.15751314E8	255.15688739989366	0.0
1.18681727E8	256.5924534616189	397.0
1.2161214E8	256.6289973866391	0.0
1.24542553E8	254.77060632832695	0.0
1.27472966E8	255.64952570423551	397.0
1.30403379E8	256.5784734428548	0.0
1.33333792E8	256.10457752486474	0.0
1.36264205E8	255.45786589346167	397.0
1.39194618E8	255.0944006623532	0.0
1.42125031E8	255.71847380099416	0.0
1.45055444E8	256.29858018746484	397.0
1.47985857E8	256.28845349577233	0.0
1.5091627E8	255.67283166505766	0.0
1.53846683E8	253.6790202148971	397.0
1.56777096E8	255.38444905818693	0.0
1.59707509E8	254.16961664727032	0.0
1.62637922E8	253.87165196200104	397.0
1.65568335E8	253.62561348680592	0.0
1.68498748E8	254.34055778195795	0.0
1.71429161E8	253.60899712909347	397.0
1.74359574E8	255.34427121999505	0.0
1.77289987E8	252.96114762386247	0.0
1.802204E8	243.4425952499095	397.0
1.83150813E8	256.58541192103263	0.0
1.86081226E8	255.98953396100973	0.0
1.89011639E8	256.1021662763466	397.0
1.91942052E8	256.49990933245033	0.0
1.94872465E8	256.5481417706988	0.0
1.97802878E8	256.1278378667809	397.0
2.00733291E8	256.10184151427654	0.0
2.03663704E8	256.11555179555995	0.0
2.06594117E8	256.154091357745	397.0
2.0952453E8	252.12488411858016	0.0
2.12454943E8	255.11885196031508	0.0
2.141011355E8	254.42410450906027	397.0
2.15566342E8	254.40603009635163	0.0
2.18315769E8	255.90937513202923	0.0
2.21246182E8	256.9878268907123	397.0
2.24176595E8	255.3170904750107	0.0
2.27107008E8	255.56411850010358	0.0
2.30037421E8	256.705232772799	397.0
2.32967834E8	256.26014992254346	0.0
2.35898247E8	255.05230149270673	0.0
2.3882866E8	255.50002094884292	397.0
2.41759073E8	255.97374195259567	0.0
2.44689486E8	253.2245218937339	0.0
2.47619899E8	255.34741545376713	397.0
