#Position (bp)	mapping quality
1465207.0	37.017766794767155
4395620.0	37.65602937800154
7326033.0	38.93637846640089
1.0256446E7	36.008872502009
1.3186859E7	37.935825210106685
1.6117272E7	39.261191724047826
1.9047685E7	35.93414609760743
2.1978098E7	38.44725337461374
2.4908511E7	38.29227915309809
2.7838924E7	39.0186869961985
3.0769337E7	37.59447786893659
3.369975E7	38.7057349260554
3.6630163E7	39.36483164504215
3.9560576E7	38.54469363734037
4.2490989E7	38.61971071339127
4.5421402E7	36.66462773617831
4.8351815E7	38.514173765645204
5.1282228E7	38.72740197375944
5.4212641E7	37.904420183196414
5.7143054E7	39.6384349459446
6.0073467E7	39.45351440719438
6.300388E7	39.16102224423637
6.5934293E7	38.94910843330483
6.8864706E7	38.68269840413524
7.1795119E7	38.8897692290373
7.4725532E7	36.76691586561526
7.7655945E7	38.30857251227794
8.0586358E7	38.675700615331984
8.3516771E7	38.516320085428895
8.6447184E7	38.92185046533926
8.9377597E7	39.42701509665167
9.230801E7	38.776900420701544
9.5238423E7	38.75783829183649
9.8168836E7	32.020028861607955
1.01099249E8	38.981600406998446
1.04029662E8	37.7087702403582
1.06960075E8	38.201387338775554
1.09890488E8	34.81241456474278
1.12820901E8	39.26014546437485
1.15751314E8	39.547999342366474
1.18681727E8	39.17999720138004
1.2161214E8	39.306355388026226
1.24542553E8	37.75204609828886
1.27472966E8	38.11236911063467
1.30403379E8	39.06841395187142
1.33333792E8	39.0131886458201
1.36264205E8	38.19217126805782
1.39194618E8	35.579922863536574
1.42125031E8	38.51724128838849
1.45055444E8	39.204751450134545
1.47985857E8	39.13799342943846
1.5091627E8	38.089051430727345
1.53846683E8	37.536095206117665
1.56777096E8	37.960087641409
1.59707509E8	37.71292972905285
1.62637922E8	33.96383199793034
1.65568335E8	35.372052119174455
1.68498748E8	37.492244137655106
1.71429161E8	35.06164172804233
1.74359574E8	34.67326606905977
1.77289987E8	34.56481942594125
1.802204E8	33.035078241534826
1.83150813E8	37.772433094365205
1.86081226E8	38.29979145704056
1.89011639E8	38.206141170615126
1.91942052E8	38.818252575493304
1.94872465E8	37.993087670023534
1.97802878E8	37.79107963685682
2.00733291E8	37.417659851589285
2.03663704E8	34.60332167968001
2.06594117E8	35.47641072691194
2.0952453E8	34.345582046633226
2.12454943E8	35.14919948020428
2.141011355E8	32.54459143773368
2.15566342E8	35.86768035801446
2.18315769E8	38.53566017000198
2.21246182E8	39.203697657531954
2.24176595E8	39.152869922377555
2.27107008E8	39.12948154367644
2.30037421E8	39.556056754300855
2.32967834E8	39.144692919965024
2.35898247E8	38.51718573280279
2.3882866E8	38.44469305527196
2.41759073E8	38.80754439066619
2.44689486E8	38.10318997400298
2.47619899E8	38.123523400924896
2.50550312E8	39.49486704123181
2.53480725E8	38.81583328811575
2.56411138E8	39.00581392884623
2.59341551E8	37.82775258158882
2.62271964E8	38.50817331218187
2.65202377E8	38.82827755471966
2.6813279E8	36.23634183289904
2.71063203E8	38.164359494871974
2.73993616E8	26.30300406909709
2.76924029E8	32.07829986145272
2.79854442E8	38.87044611036391
2.82784855E8	39.33067303688675
2.85715268E8	38.6064915815325
2.88645681E8	39.14505402790467
2.91576094E8	36.236051444581115
2.94506507E8	34.23957480638578
