#Position (bp)	Coverage
1465207.0	23.97283898208205
4395620.0	9.814324124278729
7326033.0	10.635732574213941
1.0256446E7	4.10594649969134
1.3186859E7	7.900812274583822
1.6117272E7	12.45372444088939
1.9047685E7	4.669173253053409
2.1978098E7	6.6600182295123584
2.4908511E7	6.067631422601524
2.7838924E7	7.435288814238812
3.0769337E7	6.21704517417852
3.369975E7	8.347892942052878
3.6630163E7	9.803383686872806
3.9560576E7	8.778871783601833
4.2490989E7	7.97650911322056
4.5421402E7	4.22606199194448
4.8351815E7	7.584425130519145
5.1282228E7	8.60688100960513
5.4212641E7	16.28101704435518
5.7143054E7	16.68562349402627
6.0073467E7	10.403353725225761
6.300388E7	9.581206130330434
6.5934293E7	11.39438945977922
6.8864706E7	7.849965516805993
7.1795119E7	7.138691030922945
7.4725532E7	9.936974071572847
7.7655945E7	7.366637057643411
8.0586358E7	7.987902046571593
8.3516771E7	7.997381597747485
8.6447184E7	12.34192791255021
8.9377597E7	11.449538682772701
9.230801E7	9.431151854704439
9.5238423E7	6.961512933501182
9.8168836E7	7.184743925173687
1.01099249E8	10.197593649768821
1.04029662E8	4.689622589034379
1.06960075E8	6.327623785452767
1.09890488E8	4.806067950149006
1.12820901E8	10.940325135057755
1.15751314E8	11.849697295227669
1.18681727E8	11.930089035231553
1.2161214E8	13.623029586614583
1.24542553E8	6.292536239772346
1.27472966E8	7.054015594388914
1.30403379E8	10.221445577807634
1.33333792E8	9.997055705117333
1.36264205E8	6.7210144099142335
1.39194618E8	6.659213906026215
1.42125031E8	8.153525458698143
1.45055444E8	10.50307618755445
1.47985857E8	10.996621636608902
1.5091627E8	7.944980451560923
1.53846683E8	4.600942938759827
1.56777096E8	9.36386679966271
1.59707509E8	5.897212099454923
1.62637922E8	4.633833865738379
1.65568335E8	4.724079506881795
1.68498748E8	6.243345221304983
1.71429161E8	4.312939848410446
1.74359574E8	4.244623539412363
1.77289987E8	4.172404026326665
1.802204E8	7.570568380634402
1.83150813E8	10.535284958127063
1.86081226E8	9.37021880533563
1.89011639E8	7.622856914707927
1.91942052E8	12.650221658175827
1.94872465E8	9.79888329733727
1.97802878E8	7.592546170113223
2.00733291E8	7.873403168768362
2.03663704E8	13.61541530152917
2.06594117E8	18.245621009734805
2.0952453E8	9.730355755315037
2.12454943E8	12.305541915081594
2.141011355E8	9.677215364724344
2.15566342E8	14.464987126431948
2.18315769E8	9.431164480911052
2.21246182E8	11.403067076210759
2.24176595E8	8.938529483728061
2.27107008E8	6.439424067529048
2.30037421E8	11.965904805909611
2.32967834E8	9.700509109125575
2.35898247E8	7.184892709662426
2.3882866E8	7.306774847094932
2.41759073E8	8.385339540877002
2.44689486E8	4.601612127710326
2.47619899E8	7.619836180087926
2.50550312E8	10.649302675083682
2.53480725E8	6.6474872313220015
2.56411138E8	8.37331802718593
2.59341551E8	8.517312064886417
2.62271964E8	9.515585345819856
2.65202377E8	8.614840297255029
2.6813279E8	6.788321304880916
2.71063203E8	7.297847436521746
2.73993616E8	8.130736520756631
2.76924029E8	11.097270248255109
2.79854442E8	10.520913605010625
2.82784855E8	10.480601881031786
2.85715268E8	10.187827790826754
2.88645681E8	9.165314923186596
2.91576094E8	4.655960098457112
2.94506507E8	4.515178235968786
2.9743692E8	6.295666856514765
3.00367333E8	6.759791537916328
3.03297746E8	7.576965772401365
3.06228159E8	6.751293077119164
3.09158572E8	5.989644804333041
3.12088985E8	8.992202464294282
3.15019398E8	6.425056126900884
3.17949811E8	4.132297051644256
3.20880224E8	8.366774580920847
3.23810637E8	6.9290042052093
3.2674105E8	10.89453602615058
3.29671463E8	5.945689225375399
3.32601876E8	7.187361303679721
3.35532289E8	7.736220457662452
3.38462702E8	8.241572433646725
3.41393115E8	7.975018879591375
3.44323528E8	5.556834480327517
3.47253941E8	6.943961823811183
3.50184354E8	7.96278749787146
3.53114767E8	10.847300363464125
3.5604518E8	9.082594501184646
3.58975593E8	5.918964664707671
3.61906006E8	10.29209875877564
3.64836419E8	10.992788729779727
3.67766832E8	7.19012644292801
3.70697245E8	5.988758239879498
3.73627658E8	8.1802005382859
3.76133706E8	20.209781220291465
3.775989125E8	13.020989007104733
3.79488484E8	11.726044076381042
3.82418897E8	12.870034019095602
3.8534931E8	14.58813143403336
3.88279723E8	9.040566636852894
3.91210136E8	11.564263808548487
3.94140549E8	13.282245198884935
3.97070962E8	9.005176744711411
4.00001375E8	7.133146761224442
4.02931788E8	10.0078558892552
4.05862201E8	7.6588480872832605
4.08792614E8	8.029181210976065
4.11723027E8	13.862254569577736
4.1465344E8	8.953106609887412
4.17583853E8	7.439633935557889
4.20514266E8	9.721615349099256
4.23444679E8	11.526885118241012
4.26375092E8	6.749274249056362
4.29305505E8	8.789943601806298
4.32235918E8	9.456972788477255
4.35166331E8	11.884928847913246
4.38096744E8	8.62201641884608
4.41027157E8	9.169611587172184
4.4395757E8	8.424486923856808
4.46887983E8	7.781770692390459
4.49818396E8	6.942072670302787
4.52748809E8	12.255667033964155
4.55679222E8	5.446116980780525
4.58609635E8	7.9482888589424086
4.61540048E8	9.07470414579788
4.64470461E8	8.4255809675974
4.67400874E8	6.5237323203248145
4.70331287E8	5.978953137322282
4.732617E8	9.138184958911935
4.76192113E8	6.794810151333618
4.79122526E8	6.37453355550907
4.82052939E8	6.457719782160399
4.84983352E8	10.189848325133692
4.87913765E8	4.714472669893288
4.90844178E8	8.154588448795442
4.93774591E8	9.030550642520355
4.96705004E8	8.961810161229833
4.99635417E8	20.290806790715166
5.01414164E8	29.20619664764201
5.028793705E8	25.3917872021923
5.05496243E8	13.372199072280939
5.08426656E8	9.584192057570043
5.11357069E8	5.18500054429188
5.14287482E8	7.953320572902181
5.17217895E8	6.708086880586457
5.20148308E8	11.267849275852926
5.23078721E8	6.773835633407304
5.26009134E8	8.52794844958714
5.28939547E8	8.48965725991524
5.3186996E8	7.379783668718368
5.34800373E8	9.50159858013188
5.37730786E8	5.924682288810485
5.40661199E8	4.557713537306857
5.43591612E8	17.909553704546084
5.46522025E8	7.056636385383221
5.49452438E8	8.586839807221713
5.52382851E8	9.082689709607486
5.55313264E8	6.314127735578569
5.58243677E8	8.137371080458625
5.6117409E8	6.067339996102938
5.64104503E8	4.865410097484553
5.67034916E8	7.0658869585959385
5.69965329E8	7.662673486638232
5.72895742E8	9.790159271065205
5.75826155E8	6.2637017376049045
5.78756568E8	10.127541749234664
5.81686981E8	15.666571571993435
5.83308E8	19.03522182109908
5.847732065E8	23.745761398020765
5.87547807E8	19.984394691123743
5.9047822E8	10.710833251149241
5.93408633E8	10.288598910801992
5.96339046E8	12.988057997285706
5.99269459E8	11.259714586305753
6.02199872E8	7.723708910655255
6.05130285E8	8.87641503091885
6.08060698E8	11.227392179873622
6.10991111E8	8.583762766545194
6.13921524E8	10.039174682885996
6.16851937E8	5.029548394714329
6.1978235E8	4.927947016342065
6.22712763E8	7.600412296833245
6.25643176E8	12.772161125411333
6.28573589E8	3.9081091982597673
6.31504002E8	7.621788123380561
6.34434415E8	10.4251373441218
6.37364828E8	9.594854718430474
6.40295241E8	7.521425819500528
6.43225654E8	7.368929567265774
6.46156067E8	10.257316630795728
6.4908648E8	8.834532197338737
6.52016893E8	21.808324628644495
6.53723606E8	34.82261968104378
6.551888125E8	23.18951417831168
6.57877719E8	15.584426154265627
6.60808132E8	11.367658756632597
6.63738545E8	17.781963156729102
6.66668958E8	18.46030986076024
6.69599371E8	10.82602895905799
6.72529784E8	7.9573527690465475
6.75460197E8	7.878215459732126
6.7839061E8	12.257963638572447
6.81321023E8	19.62108651579146
6.84251436E8	20.706471067388794
6.87181849E8	13.878226038445776
6.90112262E8	6.2393645537335525
6.93042675E8	16.448482858900775
6.95973088E8	25.117438736451142
6.98903501E8	16.87245995700947
7.01833914E8	20.393631204884773
7.04432853E8	22.0722397038102
7.058980595E8	40.13133609272522
7.0769474E8	22.398429163397786
7.10625153E8	24.727508716348172
7.13555566E8	8.702682864156008
7.16485979E8	10.000235120442067
7.19416392E8	9.800858445550167
7.22346805E8	7.045165306050717
7.25277218E8	13.624864140310597
7.28207631E8	27.731017095542505
7.31138044E8	24.841264354205364
7.34068457E8	8.662917138300983
7.3699887E8	7.9640453410491965
7.39929283E8	12.465433711903408
7.42859696E8	12.084315760269968
7.45790109E8	8.300229012088057
7.48720522E8	14.304501106158074
7.51540364E8	25.554630747533192
7.530055705E8	12.47435132177515
7.54581348E8	23.965057485071217
7.57511761E8	21.582615146738704
7.60442174E8	24.159466600782892
7.63372587E8	9.177384894211157
7.66303E8	7.587536978576058
7.69233413E8	17.574309150280182
7.72163826E8	36.90521609070121
7.75094239E8	16.969695397884188
7.78024652E8	6.629704413678208
7.80955065E8	8.567686534287146
7.83885478E8	9.931095378023507
7.86815891E8	13.245057607920796
7.89746304E8	12.35087682179952
7.92676717E8	15.269813845352173
7.95279906E8	28.380869653092205
7.967451125E8	21.934961983228614
7.98537543E8	21.196346044055907
8.01467956E8	10.550423779856287
8.04398369E8	8.935952713832487
8.07328782E8	11.25125127413781
8.10259195E8	9.726119833620722
8.13189608E8	15.06225026984251
8.16120021E8	7.646303780388634
8.19050434E8	14.843929848796057
8.21980847E8	7.731272008416561
8.2491126E8	9.388762266615661
8.27841673E8	9.534136655822916
8.30772086E8	8.460815591522424
8.33702499E8	12.196197259567167
8.36632912E8	17.432207678576365
8.39295702E8	18.022224337593162
8.407609085E8	17.56110835017917
8.42493738E8	9.409198976390018
8.45424151E8	12.795642798472434
8.48354564E8	9.17870586842196
8.51284977E8	7.013463972484424
8.5421539E8	6.8778844483695645
8.57145803E8	6.977648543055194
8.60076216E8	11.699054706623265
8.63006629E8	8.259080545984474
8.65937042E8	20.03824921606613
8.68867455E8	8.370106875720248
8.71797868E8	8.71803053016759
8.74728281E8	11.057807210109974
8.77658694E8	16.72173615118415
8.80557671E8	26.92097375416777
8.820228775E8	46.461047843237054
8.8351952E8	12.791362855679386
8.86449933E8	19.491156707262764
8.89380346E8	16.099138244336206
8.92310759E8	15.444727415555418
8.95241172E8	13.465391397048812
8.98171585E8	23.447771013846854
9.01101998E8	19.072661771565986
9.04032411E8	9.551088873820857
9.06962824E8	17.150432379326737
9.09893237E8	19.7305833682829
9.1282365E8	23.251211689273834
9.15754063E8	15.885609639323876
9.18684476E8	25.871847074115493
9.206553255E8	15.247297994830344
9.22120532E8	15.354155821891933
9.24545302E8	20.47630624079268
9.27475715E8	10.35127096419515
9.30406128E8	7.844324332440513
9.33336541E8	6.716848444229534
9.36266954E8	9.430896259332728
9.39197367E8	10.792127935550381
9.4212778E8	21.710357550283867
9.45058193E8	20.88047520946706
9.47988606E8	8.579636726973296
9.50919019E8	14.026545405033351
9.53849432E8	20.990677764533533
9.558546685E8	28.92221265485251
9.57319875E8	19.47937339523864
9.59710258E8	24.788758444628794
9.62640671E8	22.635232644681825
9.65571084E8	12.83206394457027
9.68501497E8	18.50332529919844
9.7143191E8	23.25100045624968
9.74362323E8	24.935012573313045
9.77292736E8	16.95084890764544
9.80223149E8	12.141422045288497
9.83153562E8	9.835655247229656
9.86083975E8	19.6998689263254
9.89014388E8	25.97556214772457
9.906721855E8	16.074050708496245
9.92137392E8	23.13267833057196
9.94875214E8	23.322485260610023
9.97805627E8	16.92724745624593
1.00073604E9	23.179402698527475
1.0030115745E9	18.13230568362441
1.004476781E9	19.858446261405742
1.006596866E9	26.78982484721437
1.009527279E9	23.66751410125467
1.012457692E9	17.034719338195675
1.0153660385E9	28.273461341242015
1.016831245E9	21.482541408923026
1.018318518E9	21.408992179600624
1.021248931E9	14.53785353805078
1.024179344E9	20.091740652256185
1.0260173155E9	29.877692379917644
1.027482522E9	30.872202310146584
1.03004017E9	26.290663807456493
1.032970583E9	23.54050674768369
1.0346323705E9	14.723091244830375
1.036097577E9	19.677920710249005
1.038831409E9	19.300379161572106
1.041698028E9	24.456470882056497
1.0431632345E9	13.498205160359909
1.044692235E9	18.70126872901533
1.047622648E9	26.062344795767697
1.0499199825E9	25.023429087832643
1.051385189E9	26.915114792241404
1.053483474E9	25.71605981818945
1.056413887E9	31.72051891661687
1.058138154E9	20.940780242453016
1.0596033605E9	26.64007259485999
1.062274713E9	25.828527241723265
1.0643680305E9	25.316350135565212
1.065833237E9	24.543740827659448
1.068135539E9	15.259976665405183
1.0703193955E9	27.760294301815904
1.071784602E9	26.741403363308738
1.0733669345E9	26.624330562255917
1.074832141E9	22.833640092115015
1.076010314E9	32.20133122548372
1.0770442535E9	25.3748157964703
1.0779607175E9	25.045486902545292
1.079857191E9	21.900055043435856
1.082787604E9	7.333109701601788
1.085718017E9	6.1070289409718015
1.08864843E9	19.22404043389106
1.091578843E9	8.191937450454937
1.094509256E9	6.915119814169539
1.097439669E9	8.135078229587434
1.100370082E9	7.668242667501134
1.103300495E9	8.850224183417149
1.106230908E9	9.107371213545667
1.109161321E9	4.684738294568035
1.112091734E9	5.657906240519681
1.115022147E9	5.97787342603244
1.11795256E9	6.219618872834649
1.120882973E9	6.938197789867845
1.123813386E9	6.212290895515411
1.126743799E9	6.0586268897933495
1.129674212E9	8.530774672375532
1.132604625E9	6.362329473695346
1.135535038E9	5.322089753219085
1.138465451E9	7.472097960253384
1.141395864E9	5.622169298320749
1.144326277E9	9.39990267583443
1.14725669E9	4.534872047045928
1.150187103E9	10.20667325731902
1.153117516E9	7.809557560657832
1.156047929E9	7.622958948107315
1.158978342E9	18.9148601238119
1.160446805E9	37.89636112390603
1.16046081E9	2917.8617016327858
1.160730567E9	32.76246339405849
1.161241527E9	20.46258109199588
1.1616753455E9	33.25149147453909
1.16203097E9	24.70484151763233
1.1623138205E9	26.855911928354708
1.1625176385E9	22.630863024544734
1.1626953825E9	66.79694407304352
1.1628559345E9	7.232404266570364
1.1630093355E9	19.51807745030843
1.163154365E9	24.51065260296552
1.1632910025E9	19.562763056494163
1.16336622E9	7.228573273913324
1.163433486E9	3.184335861704004
1.163552852E9	17.346791106506355
1.1636698035E9	11.499693573804938
1.1637791095E9	147.02013564257797
1.163883075E9	31.138952472015376
1.163984989E9	14.126165382045887
1.164081571E9	70.22076985195154
1.1641672255E9	21.20363617818803
1.1642446495E9	30.356282880100505
1.164317191E9	30.69179688068852
1.164384206E9	17.727299153929714
1.1644482635E9	26.91892150301176
1.1645101175E9	17.092184270105324
1.164565665E9	26.512953471211183
1.1646145175E9	30.57806324110672
1.164661608E9	35.377995151983185
1.164706947E9	44.51934817639182
1.164750698E9	26.003568057825557
1.164794025E9	26.58968366000972
1.1648364895E9	10.122878511841979
1.1648777645E9	17.376181613361414
1.164917479E9	21.834356781966576
1.1649558295E9	15.816669290925313
1.1649937705E9	31.96293943244388
1.165031431E9	1040.637421760554
1.165067896E9	19.93194856577646
1.1651026845E9	26.912845109967243
1.1651353835E9	24.89659039928219
1.1651663995E9	33.461720625446056
1.165196383E9	12.547476064651178
1.1652252265E9	30.39907517690745
1.165253164E9	21.012075085074464
1.1652799125E9	7.773731274839498
1.1653056415E9	45.41534203242388
1.165330897E9	20.282621624836445
1.165355686E9	24.448577411011208
1.165379323E9	14.75446175328359
1.165402102E9	3.7224504218011574
1.165424465E9	14.376273488793299
1.1654463875E9	6.658777573529412
1.1654681155E9	23.983407079646017
1.165489725E9	8.113460019514008
1.1655112165E9	30.66328052190121
1.1655325765E9	10.810912511759172
1.165553383E9	111.8337837173881
1.165573452E9	604.4546878948698
1.1655930415E9	12.693616582448179
1.165612404E9	27.575862604107392
1.16563157E9	23.77659070575233
1.1656505405E9	27.080306230200634
1.165669151E9	28.55992560582025
1.1656869245E9	20.15214873161126
1.165704092E9	13.611810885230534
1.165721025E9	20.857176876823242
1.16573777E9	10.46606361948122
1.1657544165E9	41.910722891566266
1.1657709475E9	9.963066456080671
1.1657873535E9	24.029969418960246
1.165803599E9	4.496747413419243
1.1658195705E9	12.507847107961018
1.1658353575E9	23.83483388283033
1.1658510525E9	24.425278524779102
1.1658666165E9	19.59948420373952
1.1658820865E9	30.16753078418665
1.1658971595E9	37.030646914922535
1.1659116395E9	40.49978938500421
1.16592581E9	30.353692274952117
1.1659397485E9	16.284325108853412
1.1659535215E9	3.6418712770594217
1.165967254E9	20.769253230162786
1.1659808315E9	35.31086504161712
1.1659942045E9	24.68969149736644
1.166007453E9	99.16476111153176
1.1660205965E9	31.04579510703364
1.16603364E9	41.9777043130622
1.166046397E9	6.943551611097785
1.166058886E9	24.850453051078503
1.1660713425E9	30.629159299148046
1.1660837745E9	33.866205119948475
1.1660961675E9	36.668715626011
1.166108386E9	73.12059968524808
1.1661204555E9	32.77357865075419
1.1661325175E9	19.87875269530602
1.166144522E9	46.5479039410928
1.1661563785E9	25.721475939466078
1.1661680525E9	25.20317624719489
1.1661795445E9	17.386909984207755
1.166190843E9	41.506920260737566
1.1662020265E9	37.388520773638966
1.1662131795E9	87.8005925659903
1.166224299E9	13.697774975227457
1.1662353475E9	50.944889050563845
1.166246337E9	19.02176090321406
1.166257317E9	72.01029425161701
1.1662682385E9	13.542149825142646
