#GC Content (%)	Sample
1.0	1.0265181810398946E-6
2.0	6.843454540265963E-8
3.0	6.843454540265963E-8
4.0	6.843454540265963E-8
5.0	1.3686909080531926E-7
6.0	2.737381816106385E-7
7.0	1.3686909080531926E-7
8.0	4.790418178186175E-7
9.0	9.580836356372348E-7
10.0	1.0265181810398944E-6
11.0	1.0949527264425543E-6
12.0	2.4636436344957465E-6
13.0	3.1479890885223428E-6
14.0	3.9007690879515985E-6
15.0	6.022239995434048E-6
16.0	1.1154830900633518E-5
17.0	1.669802907824895E-5
18.0	2.2446530892072354E-5
19.0	4.2292549058843646E-5
20.0	7.534643448832826E-5
21.0	1.2277157445237137E-4
22.0	2.1064153074938635E-4
23.0	3.5620180882084336E-4
24.0	6.076987631756175E-4
25.0	0.0011788534791062149
26.0	0.001553395746094971
27.0	0.0026797599288773456
28.0	0.00411900685324068
29.0	0.006123249384448373
30.0	0.00864663637708064
31.0	0.01176725164744192
32.0	0.015322289412019283
33.0	0.019253854045402075
34.0	0.023179396438789437
35.0	0.02689190209233832
36.0	0.030226717489809922
37.0	0.03305347482221219
38.0	0.03484892355539636
39.0	0.03595995840000854
40.0	0.03639609175785968
41.0	0.036226442519806494
42.0	0.035914996903679
43.0	0.03530127590050794
44.0	0.03432019825761542
45.0	0.03320019848755549
46.0	0.03217970254651103
47.0	0.03133275661260771
48.0	0.030201328273465538
49.0	0.029119994021558113
50.0	0.028379737543937546
51.0	0.03036427092606927
52.0	0.024586136954086506
53.0	0.02831643558944008
54.0	0.029195545759682653
55.0	0.026977719012273256
56.0	0.023801124283772603
57.0	0.021124375474892976
58.0	0.01944013287798812
59.0	0.01805583889358312
60.0	0.016717259185507097
61.0	0.015476267139175267
62.0	0.014585659965305054
63.0	0.013564616547897373
64.0	0.01247157998872609
65.0	0.011580151600311048
66.0	0.010626242471943376
67.0	0.009448962987381421
68.0	0.008368792122745843
69.0	0.007434865881635748
70.0	0.006495464876893438
71.0	0.005531838043078588
72.0	0.004541384867465895
73.0	0.003784977837130299
74.0	0.003258510879347638
75.0	0.0027423091033753765
76.0	0.0022815393091792694
77.0	0.001988091978492665
78.0	0.0017535667913977503
79.0	0.0015512058406420856
80.0	0.0013681434316899714
81.0	0.0011680408209325944
82.0	9.862102337977279E-4
83.0	7.585285012430792E-4
84.0	4.481778378420179E-4
85.0	2.0721980347925334E-4
86.0	7.726260175960273E-5
87.0	2.689477634324523E-5
88.0	8.691187266137774E-6
89.0	4.8588527235888335E-6
90.0	1.84773272587181E-6
91.0	2.737381816106385E-7
92.0	6.843454540265963E-8
93.0	2.737381816106385E-7
94.0	1.3686909080531926E-7
95.0	2.053036362079789E-7
96.0	4.106072724159578E-7
97.0	6.843454540265963E-7
98.0	1.4371254534558522E-6
99.0	2.6005127253010662E-6
100.0	9.649270901775007E-6
