#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	9.112718311114399E-8
4.0	0.0
5.0	0.0
6.0	9.112718311114399E-8
7.0	4.5563591555572E-7
8.0	6.37890281778008E-7
9.0	8.20144648000296E-7
10.0	6.378902817780079E-7
11.0	5.467630986668639E-7
12.0	1.458034929778304E-6
13.0	4.009596056890336E-6
14.0	3.007197042667752E-6
15.0	6.470030000891224E-6
16.0	9.021591128003257E-6
17.0	1.2575551269337874E-5
18.0	2.0594743383118544E-5
19.0	3.626861887823532E-5
20.0	5.6863362261353864E-5
21.0	9.623030536536805E-5
22.0	1.7377953819295162E-4
23.0	3.263264427210066E-4
24.0	5.769261962766527E-4
25.0	0.0011537612653701942
26.0	0.0015868887666974614
27.0	0.0028615758040561436
28.0	0.004545788402316307
29.0	0.006904068774049602
30.0	0.010077208417162746
31.0	0.013972075350516153
32.0	0.01839420416535064
33.0	0.0232201175285506
34.0	0.027979690302445653
35.0	0.03245576640968194
36.0	0.03628748220513932
37.0	0.03932374881921952
38.0	0.04155035041135721
39.0	0.04272251936771586
40.0	0.04307062520720044
41.0	0.04301449086240396
42.0	0.042333224041465056
43.0	0.04133428786020069
44.0	0.0402614475334332
45.0	0.03867519665701751
46.0	0.03715884033004808
47.0	0.035608675818144406
48.0	0.033776017038596194
49.0	0.03189560761509773
50.0	0.030315097751218052
51.0	0.03117196665401214
52.0	0.023722228307493
53.0	0.025359145897718486
54.0	0.02346670768604936
55.0	0.02046370249380472
56.0	0.018260338333360368
57.0	0.01642631264606548
58.0	0.014704555648363529
59.0	0.012895134300508652
60.0	0.011093549890401337
61.0	0.009737486278524405
62.0	0.008603499611889326
63.0	0.007610486697527191
64.0	0.006851852898126917
65.0	0.006191180820571123
66.0	0.005585731815980682
67.0	0.004893620860251543
68.0	0.004222742538187302
69.0	0.0036540177883906517
70.0	0.0031367798970517984
71.0	0.0026584533129014034
72.0	0.002295129233837273
73.0	0.0019647020678762645
74.0	0.001777800215315308
75.0	0.0015636513350041198
76.0	0.0013875024900502787
77.0	0.0012399675805933365
78.0	0.0011478379984679698
79.0	0.0010800393742332788
80.0	9.901879716856907E-4
81.0	8.870320004038757E-4
82.0	7.763124729238358E-4
83.0	6.762548258677995E-4
84.0	5.410220861308619E-4
85.0	3.9594761061792066E-4
86.0	2.839523025743247E-4
87.0	2.0631194256363E-4
88.0	1.2129028072093265E-4
89.0	7.454203578491578E-5
90.0	3.56307285964573E-5
91.0	1.184653380444872E-5
92.0	3.0071970426677523E-6
93.0	4.5563591555572E-7
94.0	3.6450873244457597E-7
95.0	4.5563591555572E-7
96.0	3.6450873244457597E-7
97.0	4.5563591555572E-7
98.0	5.467630986668639E-7
99.0	1.275780563556016E-6
100.0	2.1050379298674263E-5
