#Insert size (bp)	insert size
1.0	69.0
2.0	42.0
3.0	42.0
4.0	42.0
5.0	41.0
6.0	57.0
7.0	39.0
8.0	35.0
9.0	39.0
10.0	53.0
11.0	35.0
12.0	39.0
13.0	48.0
14.0	38.0
15.0	32.0
16.0	37.0
17.0	42.0
18.0	40.0
19.0	29.0
20.0	35.0
21.0	32.0
22.0	40.0
23.0	31.0
24.0	44.0
25.0	35.0
26.0	43.0
27.0	37.0
28.0	50.0
29.0	42.0
30.0	49.0
31.0	23.0
32.0	26.0
33.0	20.0
34.0	23.0
35.0	29.0
36.0	20.0
37.0	21.0
38.0	46.0
39.0	85.0
40.0	8180.0
41.0	8174.0
42.0	8130.0
43.0	7403.0
44.0	8281.0
45.0	8023.0
46.0	7875.0
47.0	7916.0
48.0	8008.0
49.0	8733.0
50.0	8629.0
51.0	7769.0
52.0	7438.0
53.0	7055.0
54.0	7816.0
55.0	7249.0
56.0	8304.0
57.0	7353.0
58.0	7581.0
59.0	7870.0
60.0	7209.0
61.0	7811.0
62.0	7149.0
63.0	7020.0
64.0	7935.0
65.0	7506.0
66.0	8295.0
67.0	7710.0
68.0	8059.0
69.0	8371.0
70.0	8170.0
71.0	8537.0
72.0	8345.0
73.0	8938.0
74.0	8995.0
75.0	10037.0
76.0	9817.0
77.0	10451.0
78.0	10491.0
79.0	11235.0
80.0	10767.0
81.0	12175.0
82.0	12216.0
83.0	13090.0
84.0	12839.0
85.0	13596.0
86.0	14096.0
87.0	15293.0
88.0	16047.0
89.0	17317.0
90.0	18287.0
91.0	18820.0
92.0	19013.0
93.0	20575.0
94.0	21639.0
95.0	22420.0
96.0	23512.0
97.0	24970.0
98.0	26176.0
99.0	28105.0
100.0	29181.0
101.0	30773.0
102.0	31749.0
103.0	33163.0
104.0	34357.0
105.0	36386.0
106.0	38261.0
107.0	40169.0
108.0	42447.0
109.0	44075.0
110.0	45967.0
111.0	47358.0
112.0	49309.0
113.0	50353.0
114.0	52846.0
115.0	55162.0
116.0	56795.0
117.0	59880.0
118.0	61058.0
119.0	64384.0
120.0	66539.0
121.0	68323.0
122.0	70845.0
123.0	72419.0
124.0	74246.0
125.0	75786.0
126.0	78548.0
127.0	79685.0
128.0	82530.0
129.0	86343.0
130.0	88313.0
131.0	90269.0
132.0	91510.0
133.0	93755.0
134.0	95766.0
135.0	97212.0
136.0	100355.0
137.0	102219.0
138.0	105049.0
139.0	107180.0
140.0	109931.0
141.0	111887.0
142.0	114133.0
143.0	115688.0
144.0	117804.0
145.0	119614.0
146.0	120841.0
147.0	121874.0
148.0	123767.0
149.0	125781.0
150.0	127961.0
151.0	131255.0
152.0	133504.0
153.0	136019.0
154.0	136288.0
155.0	138024.0
156.0	140672.0
157.0	141468.0
158.0	142600.0
159.0	145599.0
160.0	146967.0
161.0	150046.0
162.0	151115.0
163.0	151734.0
164.0	152984.0
165.0	153819.0
166.0	155812.0
167.0	156691.0
168.0	158384.0
169.0	160110.0
170.0	160130.0
171.0	161295.0
172.0	163034.0
173.0	164362.0
174.0	163541.0
175.0	165842.0
176.0	165773.0
177.0	166457.0
178.0	166927.0
179.0	167658.0
180.0	168119.0
181.0	168456.0
182.0	169467.0
183.0	169110.0
184.0	171297.0
185.0	170916.0
186.0	170635.0
187.0	171231.0
188.0	171509.0
189.0	171919.0
190.0	172668.0
191.0	172078.0
192.0	172478.0
193.0	173000.0
194.0	172970.0
195.0	172963.0
