#GC Content (%)	Sample
1.0	5.666242453981612E-8
2.0	0.0
3.0	5.666242453981612E-8
4.0	0.0
5.0	1.6998727361944836E-7
6.0	3.9663697177871287E-7
7.0	6.799490944777933E-7
8.0	1.3032357644157706E-6
9.0	1.5865478871148512E-6
10.0	2.03984728343338E-6
11.0	2.153172132513012E-6
12.0	2.7197963779111733E-6
13.0	6.346191548459404E-6
14.0	6.969478218397382E-6
15.0	1.2579058247839177E-5
16.0	1.7112052211024466E-5
17.0	2.759460075089045E-5
18.0	4.0286983847809266E-5
19.0	7.796749616678699E-5
20.0	1.3593315647101887E-4
21.0	2.4410172491752782E-4
22.0	4.3001113983266454E-4
23.0	7.928206441611071E-4
24.0	0.0013656210938341083
25.0	0.0026030151209346128
26.0	0.003438275921076042
27.0	0.005816114566889425
28.0	0.00869280919835135
29.0	0.012389975737149811
30.0	0.016911637215427138
31.0	0.022129283254327024
32.0	0.027715235052735716
33.0	0.03343049050394427
34.0	0.038795798821194924
35.0	0.043447103926819344
36.0	0.04716744539725459
37.0	0.049630051030179534
38.0	0.05077293213314764
39.0	0.05069473798728268
40.0	0.04963713383324701
41.0	0.047674460772036874
42.0	0.045018862921129305
43.0	0.04209474184032755
44.0	0.039043300291584836
45.0	0.0359363295667931
46.0	0.03282227603893388
47.0	0.029900931416934586
48.0	0.0273386565792441
49.0	0.024904835457985382
50.0	0.022775914843175406
51.0	0.02281552187792874
52.0	0.017427775240560325
53.0	0.018903321438001677
54.0	0.018338793702311486
55.0	0.01586406231053502
56.0	0.01309933262996377
57.0	0.01084365817145823
58.0	0.009290937751793649
59.0	0.008029178882141023
60.0	0.006922788380576574
61.0	0.006037664646840106
62.0	0.00533380400920651
63.0	0.004731255786650106
64.0	0.004145196329634788
65.0	0.0036814143847763935
66.0	0.0032399007727621455
67.0	0.0028338011760852834
68.0	0.002419485527850148
69.0	0.002091806726736392
70.0	0.0018017517755170732
71.0	0.001498551141804517
72.0	0.0011837913734858384
73.0	9.717605808578465E-4
74.0	8.256848503942005E-4
75.0	6.789291708360767E-4
76.0	5.712705642104261E-4
77.0	4.972127753368864E-4
78.0	4.4361012172222035E-4
79.0	3.7759839713333467E-4
80.0	3.2008603622542123E-4
81.0	2.719796377911174E-4
82.0	2.347524248684582E-4
83.0	1.6828740088325388E-4
84.0	9.530619807597072E-5
85.0	3.33741680539517E-5
86.0	1.240907097421973E-5
87.0	2.8897836515306216E-6
88.0	1.7565351607342993E-6
89.0	7.932739435574255E-7
90.0	3.9663697177871287E-7
91.0	1.1332484907963224E-7
92.0	5.666242453981612E-8
93.0	1.6998727361944836E-7
94.0	1.1332484907963224E-7
95.0	1.1332484907963224E-7
96.0	2.8331212269908057E-7
97.0	2.8331212269908057E-7
98.0	4.532993963185289E-7
99.0	1.6998727361944836E-7
100.0	5.496255180362163E-6
