#Insert size (bp)	insert size
359.0	324040.0
360.0	322477.0
361.0	324481.0
362.0	323996.0
363.0	323074.0
364.0	323976.0
365.0	325115.0
366.0	323469.0
367.0	323962.0
368.0	322983.0
369.0	322740.0
370.0	322189.0
371.0	320665.0
372.0	320657.0
373.0	318148.0
374.0	319732.0
375.0	319889.0
376.0	320052.0
377.0	317479.0
378.0	318336.0
379.0	315788.0
380.0	314103.0
381.0	313566.0
382.0	312661.0
383.0	312083.0
384.0	309916.0
385.0	310414.0
386.0	308327.0
387.0	308798.0
388.0	306759.0
389.0	304919.0
390.0	301405.0
391.0	301216.0
392.0	300284.0
393.0	298996.0
394.0	297162.0
395.0	295650.0
396.0	294230.0
397.0	292883.0
398.0	291855.0
399.0	289439.0
400.0	286269.0
401.0	285550.0
402.0	283522.0
403.0	282904.0
404.0	280127.0
405.0	278092.0
406.0	277484.0
407.0	274973.0
408.0	274234.0
409.0	270981.0
410.0	269357.0
411.0	266346.0
412.0	264759.0
413.0	263372.0
414.0	261863.0
415.0	258953.0
416.0	257628.0
417.0	255896.0
418.0	254249.0
419.0	251289.0
420.0	248775.0
421.0	247945.0
422.0	245495.0
423.0	243375.0
424.0	240748.0
425.0	239976.0
426.0	238026.0
427.0	235240.0
428.0	233380.0
429.0	230427.0
430.0	229600.0
431.0	227098.0
432.0	225469.0
433.0	223767.0
434.0	221481.0
435.0	218046.0
436.0	217190.0
437.0	214635.0
438.0	212483.0
439.0	210544.0
440.0	208035.0
441.0	206869.0
442.0	205009.0
443.0	202244.0
444.0	201053.0
445.0	198097.0
446.0	195904.0
447.0	193418.0
448.0	191226.0
449.0	189922.0
450.0	188384.0
451.0	186183.0
452.0	184255.0
453.0	181933.0
454.0	180028.0
455.0	177341.0
456.0	175740.0
457.0	174115.0
458.0	172460.0
459.0	170544.0
460.0	168337.0
461.0	166973.0
462.0	164189.0
463.0	161678.0
464.0	160415.0
465.0	159383.0
466.0	158008.0
467.0	155330.0
468.0	153590.0
469.0	151365.0
470.0	149352.0
471.0	148253.0
472.0	146052.0
473.0	143819.0
474.0	141600.0
475.0	139664.0
476.0	138222.0
477.0	136475.0
478.0	135005.0
479.0	132995.0
480.0	131462.0
481.0	129584.0
482.0	128101.0
483.0	126241.0
484.0	124284.0
485.0	122825.0
486.0	120658.0
487.0	119466.0
488.0	118860.0
489.0	116245.0
490.0	114418.0
491.0	113025.0
492.0	111414.0
493.0	109931.0
494.0	107997.0
495.0	106756.0
496.0	104632.0
497.0	103974.0
498.0	101945.0
499.0	101266.0
500.0	99879.0
501.0	95315.0
502.0	93556.0
503.0	91902.0
504.0	91018.0
505.0	89514.0
506.0	87675.0
507.0	86954.0
508.0	84688.0
509.0	84082.0
510.0	82403.0
511.0	82204.0
512.0	80311.0
513.0	80166.0
514.0	80658.0
515.0	83825.0
516.0	74695.0
517.0	74575.0
518.0	72608.0
519.0	72023.0
520.0	71411.0
521.0	70481.0
522.0	69575.0
523.0	69863.0
524.0	69849.0
525.0	74809.0
526.0	102008.0
527.0	178073.0
528.0	324793.0
529.0	32189.0
530.0	31796.0
531.0	31448.0
532.0	31050.0
533.0	30706.0
534.0	30127.0
535.0	30020.0
536.0	29426.0
537.0	29026.0
538.0	28774.0
539.0	28603.0
540.0	28504.0
541.0	28163.0
542.0	28110.0
543.0	27897.0
544.0	27596.0
545.0	28244.0
546.0	28286.0
547.0	29748.0
548.0	30825.0
549.0	32628.0
550.0	34701.0
551.0	35422.0
552.0	37606.0
553.0	37569.0
554.0	37293.0
555.0	37645.0
556.0	36260.0
557.0	35620.0
558.0	35153.0
559.0	34367.0
560.0	33852.0
561.0	32754.0
562.0	32458.0
563.0	31917.0
564.0	30935.0
565.0	30567.0
566.0	29748.0
567.0	29249.0
568.0	28860.0
569.0	28162.0
570.0	27644.0
571.0	27154.0
572.0	26550.0
573.0	25912.0
574.0	25320.0
575.0	25109.0
576.0	24207.0
577.0	23987.0
578.0	23413.0
579.0	23266.0
580.0	22696.0
581.0	22188.0
582.0	21749.0
583.0	21107.0
584.0	20626.0
585.0	20296.0
586.0	20020.0
587.0	19625.0
588.0	18891.0
589.0	18494.0
590.0	17970.0
591.0	17765.0
592.0	17467.0
593.0	17053.0
594.0	16519.0
595.0	16046.0
596.0	15650.0
597.0	15631.0
598.0	15218.0
599.0	14915.0
600.0	14688.0
601.0	14298.0
602.0	13840.0
603.0	13819.0
604.0	13373.0
605.0	13277.0
606.0	12836.0
607.0	12662.0
608.0	12218.0
609.0	11839.0
610.0	11704.0
611.0	11576.0
612.0	11148.0
613.0	10701.0
614.0	10657.0
615.0	10439.0
616.0	10309.0
617.0	9989.0
618.0	9770.0
619.0	9454.0
620.0	9129.0
621.0	9205.0
622.0	8777.0
623.0	8748.0
624.0	8269.0
625.0	8426.0
626.0	7916.0
627.0	7873.0
628.0	7627.0
629.0	7618.0
630.0	7529.0
631.0	7186.0
632.0	7068.0
633.0	6927.0
634.0	6712.0
635.0	6558.0
636.0	6347.0
637.0	6350.0
638.0	6019.0
639.0	5987.0
640.0	5890.0
641.0	5732.0
642.0	5705.0
643.0	5512.0
644.0	5279.0
645.0	5110.0
646.0	5127.0
647.0	4903.0
648.0	4838.0
649.0	4672.0
650.0	4552.0
651.0	4575.0
652.0	4478.0
653.0	4277.0
654.0	4128.0
655.0	4116.0
656.0	3989.0
657.0	3911.0
658.0	3786.0
659.0	3740.0
660.0	3623.0
661.0	3755.0
662.0	3436.0
663.0	3334.0
664.0	3331.0
665.0	3298.0
666.0	3213.0
667.0	3106.0
668.0	2953.0
669.0	2923.0
670.0	2906.0
671.0	2750.0
672.0	2617.0
673.0	2748.0
674.0	2545.0
675.0	2550.0
676.0	2486.0
677.0	2480.0
678.0	2427.0
679.0	2251.0
680.0	2355.0
681.0	2249.0
682.0	2180.0
683.0	2104.0
684.0	2071.0
685.0	2001.0
686.0	1988.0
687.0	1932.0
688.0	1876.0
689.0	1805.0
690.0	1711.0
691.0	1805.0
692.0	1714.0
693.0	1629.0
694.0	1559.0
695.0	1607.0
696.0	1676.0
697.0	1584.0
698.0	1515.0
699.0	1425.0
700.0	1396.0
701.0	1413.0
702.0	1376.0
703.0	1282.0
704.0	1324.0
705.0	1270.0
706.0	1290.0
707.0	1311.0
708.0	1164.0
709.0	1160.0
710.0	1076.0
711.0	1103.0
712.0	1077.0
713.0	1069.0
714.0	977.0
715.0	1024.0
716.0	1001.0
717.0	912.0
718.0	962.0
719.0	941.0
720.0	914.0
721.0	869.0
722.0	925.0
723.0	798.0
724.0	826.0
725.0	817.0
726.0	786.0
727.0	811.0
728.0	786.0
729.0	739.0
730.0	811.0
731.0	726.0
732.0	642.0
733.0	698.0
734.0	635.0
735.0	634.0
736.0	662.0
737.0	658.0
738.0	626.0
739.0	590.0
740.0	596.0
741.0	576.0
742.0	539.0
743.0	582.0
744.0	559.0
745.0	503.0
746.0	501.0
747.0	494.0
748.0	501.0
749.0	495.0
750.0	462.0
751.0	400.0
752.0	411.0
753.0	437.0
754.0	453.0
755.0	448.0
756.0	411.0
757.0	423.0
758.0	363.0
759.0	419.0
760.0	432.0
761.0	348.0
762.0	377.0
763.0	377.0
764.0	332.0
765.0	310.0
766.0	356.0
767.0	351.0
768.0	371.0
769.0	329.0
770.0	295.0
771.0	312.0
772.0	316.0
773.0	297.0
774.0	307.0
775.0	275.0
776.0	296.0
777.0	280.0
778.0	278.0
779.0	309.0
780.0	273.0
781.0	287.0
782.0	242.0
783.0	257.0
784.0	255.0
785.0	271.0
786.0	253.0
787.0	253.0
788.0	265.0
789.0	209.0
790.0	218.0
791.0	194.0
792.0	195.0
793.0	219.0
794.0	221.0
795.0	219.0
796.0	202.0
797.0	187.0
798.0	225.0
799.0	180.0
800.0	194.0
801.0	194.0
802.0	202.0
803.0	174.0
804.0	208.0
805.0	192.0
806.0	173.0
807.0	193.0
808.0	181.0
809.0	182.0
810.0	181.0
811.0	187.0
812.0	124.0
813.0	161.0
814.0	160.0
815.0	167.0
816.0	153.0
817.0	163.0
818.0	156.0
819.0	146.0
820.0	143.0
821.0	139.0
822.0	163.0
823.0	121.0
824.0	133.0
825.0	157.0
826.0	150.0
827.0	170.0
828.0	131.0
829.0	137.0
830.0	147.0
831.0	105.0
832.0	147.0
833.0	119.0
834.0	138.0
835.0	136.0
836.0	121.0
837.0	117.0
838.0	122.0
839.0	143.0
840.0	124.0
841.0	124.0
842.0	135.0
843.0	134.0
844.0	119.0
845.0	104.0
846.0	129.0
847.0	166.0
848.0	130.0
849.0	130.0
850.0	119.0
851.0	116.0
852.0	117.0
853.0	114.0
854.0	125.0
855.0	106.0
856.0	117.0
857.0	114.0
858.0	109.0
859.0	113.0
860.0	113.0
861.0	113.0
862.0	99.0
863.0	106.0
864.0	117.0
865.0	101.0
866.0	107.0
867.0	86.0
868.0	104.0
869.0	107.0
870.0	95.0
871.0	95.0
872.0	87.0
873.0	120.0
874.0	102.0
