#Insert size (bp)	insert size
359.0	201143.0
360.0	203320.0
361.0	204737.0
362.0	207216.0
363.0	208430.0
364.0	210556.0
365.0	212544.0
366.0	212038.0
367.0	213848.0
368.0	216821.0
369.0	217401.0
370.0	218813.0
371.0	219987.0
372.0	220796.0
373.0	222670.0
374.0	223720.0
375.0	226632.0
376.0	227257.0
377.0	227691.0
378.0	229300.0
379.0	229227.0
380.0	230817.0
381.0	231353.0
382.0	232072.0
383.0	233116.0
384.0	234038.0
385.0	234299.0
386.0	235922.0
387.0	235627.0
388.0	236619.0
389.0	237195.0
390.0	238448.0
391.0	237786.0
392.0	238017.0
393.0	237993.0
394.0	238249.0
395.0	239517.0
396.0	240703.0
397.0	240486.0
398.0	240367.0
399.0	240981.0
400.0	240227.0
401.0	240691.0
402.0	240817.0
403.0	240860.0
404.0	240372.0
405.0	241503.0
406.0	240006.0
407.0	240947.0
408.0	240603.0
409.0	239961.0
410.0	239839.0
411.0	239291.0
412.0	239355.0
413.0	239936.0
414.0	238781.0
415.0	238848.0
416.0	237592.0
417.0	237249.0
418.0	238167.0
419.0	236975.0
420.0	235778.0
421.0	236634.0
422.0	236006.0
423.0	235483.0
424.0	233652.0
425.0	234488.0
426.0	234102.0
427.0	233107.0
428.0	232133.0
429.0	231687.0
430.0	231039.0
431.0	231084.0
432.0	228334.0
433.0	228442.0
434.0	228590.0
435.0	227100.0
436.0	226684.0
437.0	225439.0
438.0	224745.0
439.0	223993.0
440.0	222322.0
441.0	221605.0
442.0	221621.0
443.0	220342.0
444.0	219630.0
445.0	218166.0
446.0	216740.0
447.0	216102.0
448.0	215409.0
449.0	214420.0
450.0	214428.0
451.0	211996.0
452.0	211075.0
453.0	209952.0
454.0	209666.0
455.0	209346.0
456.0	207441.0
457.0	205200.0
458.0	205845.0
459.0	204687.0
460.0	203905.0
461.0	202597.0
462.0	202163.0
463.0	199435.0
464.0	199919.0
465.0	197794.0
466.0	196388.0
467.0	195041.0
468.0	194745.0
469.0	193256.0
470.0	192298.0
471.0	190836.0
472.0	189523.0
473.0	188630.0
474.0	188417.0
475.0	185763.0
476.0	185094.0
477.0	184039.0
478.0	183708.0
479.0	181280.0
480.0	181013.0
481.0	180259.0
482.0	178879.0
483.0	177280.0
484.0	176687.0
485.0	175624.0
486.0	173308.0
487.0	171688.0
488.0	171730.0
489.0	169910.0
490.0	168449.0
491.0	167586.0
492.0	167519.0
493.0	167118.0
494.0	164886.0
495.0	164148.0
496.0	162224.0
497.0	161510.0
498.0	161309.0
499.0	159953.0
500.0	160247.0
501.0	146294.0
502.0	145217.0
503.0	144129.0
504.0	142248.0
505.0	141319.0
506.0	140353.0
507.0	138929.0
508.0	137429.0
509.0	137166.0
510.0	135525.0
511.0	134001.0
512.0	133106.0
513.0	132132.0
514.0	131981.0
515.0	134308.0
516.0	128652.0
517.0	126925.0
518.0	125820.0
519.0	125958.0
520.0	124318.0
521.0	123852.0
522.0	122942.0
523.0	123516.0
524.0	124334.0
525.0	134131.0
526.0	177491.0
527.0	289532.0
528.0	512914.0
529.0	60779.0
530.0	60053.0
531.0	60274.0
532.0	60318.0
533.0	60600.0
534.0	60502.0
535.0	61679.0
536.0	62527.0
537.0	63615.0
538.0	64027.0
539.0	65963.0
540.0	68743.0
541.0	69720.0
542.0	71514.0
543.0	74735.0
544.0	78333.0
545.0	80204.0
546.0	82705.0
547.0	85431.0
548.0	87416.0
549.0	88875.0
550.0	88589.0
551.0	89113.0
552.0	87948.0
553.0	87612.0
554.0	86329.0
555.0	86360.0
556.0	84427.0
557.0	84153.0
558.0	82363.0
559.0	81523.0
560.0	80441.0
561.0	79825.0
562.0	78964.0
563.0	78389.0
564.0	78398.0
565.0	76798.0
566.0	75677.0
567.0	74905.0
568.0	74024.0
569.0	72606.0
570.0	71901.0
571.0	71602.0
572.0	70547.0
573.0	69885.0
574.0	68229.0
575.0	67391.0
576.0	67026.0
577.0	66215.0
578.0	64921.0
579.0	64750.0
580.0	63674.0
581.0	62895.0
582.0	62643.0
583.0	60976.0
584.0	60262.0
585.0	59526.0
586.0	58817.0
587.0	58309.0
588.0	57505.0
589.0	56283.0
590.0	55600.0
591.0	54936.0
592.0	55196.0
593.0	53534.0
594.0	52400.0
595.0	52537.0
596.0	51410.0
597.0	50786.0
598.0	50186.0
599.0	50045.0
600.0	48587.0
601.0	48470.0
602.0	47596.0
603.0	46737.0
604.0	45833.0
605.0	45364.0
606.0	44819.0
607.0	43809.0
608.0	43471.0
609.0	42312.0
610.0	42142.0
611.0	41891.0
612.0	40814.0
613.0	40440.0
614.0	40170.0
615.0	39327.0
616.0	38845.0
617.0	38269.0
618.0	37570.0
619.0	37378.0
620.0	36675.0
621.0	36043.0
622.0	35621.0
623.0	34872.0
624.0	34644.0
625.0	33915.0
626.0	33322.0
627.0	32974.0
628.0	32495.0
629.0	32173.0
630.0	31213.0
631.0	31054.0
632.0	30126.0
633.0	29823.0
634.0	29680.0
635.0	28913.0
636.0	28548.0
637.0	28274.0
638.0	27684.0
639.0	26940.0
640.0	26854.0
641.0	26665.0
642.0	26060.0
643.0	25373.0
644.0	25282.0
645.0	24848.0
646.0	24416.0
647.0	24334.0
648.0	23540.0
649.0	23334.0
650.0	22599.0
651.0	22437.0
652.0	21901.0
653.0	21859.0
654.0	21349.0
655.0	21032.0
656.0	20679.0
657.0	20351.0
658.0	19797.0
659.0	19671.0
660.0	19467.0
661.0	18756.0
662.0	18765.0
663.0	18413.0
664.0	18032.0
665.0	17754.0
666.0	17428.0
667.0	17297.0
668.0	17121.0
669.0	16438.0
670.0	16444.0
671.0	16132.0
672.0	16031.0
673.0	15760.0
674.0	15596.0
675.0	14855.0
676.0	14685.0
677.0	14352.0
678.0	14355.0
679.0	14136.0
680.0	13773.0
681.0	13523.0
682.0	13312.0
683.0	12982.0
684.0	12843.0
685.0	12469.0
686.0	12290.0
687.0	12103.0
688.0	12155.0
689.0	12030.0
690.0	11490.0
691.0	11343.0
692.0	11051.0
693.0	10846.0
694.0	10862.0
695.0	10474.0
696.0	10219.0
697.0	10268.0
698.0	9976.0
699.0	9905.0
700.0	9568.0
701.0	9672.0
702.0	9350.0
703.0	9004.0
704.0	8906.0
705.0	8835.0
706.0	8590.0
707.0	8527.0
708.0	8361.0
709.0	8187.0
710.0	8201.0
711.0	7851.0
712.0	7632.0
713.0	7751.0
714.0	7412.0
715.0	7437.0
716.0	7053.0
717.0	7198.0
718.0	7027.0
719.0	6892.0
720.0	6782.0
721.0	6602.0
722.0	6577.0
723.0	6462.0
724.0	6238.0
725.0	6045.0
726.0	5997.0
727.0	5918.0
728.0	5729.0
729.0	5697.0
730.0	5545.0
731.0	5530.0
732.0	5274.0
733.0	5296.0
734.0	5204.0
735.0	5149.0
736.0	4934.0
737.0	4917.0
738.0	4776.0
739.0	4909.0
740.0	4647.0
741.0	4819.0
742.0	4390.0
743.0	4487.0
744.0	4145.0
745.0	4335.0
746.0	4163.0
747.0	4125.0
748.0	3961.0
749.0	3981.0
750.0	3999.0
751.0	3790.0
752.0	3830.0
753.0	3893.0
754.0	3688.0
755.0	3577.0
756.0	3607.0
757.0	3436.0
758.0	3286.0
759.0	3296.0
760.0	3280.0
761.0	3266.0
762.0	3171.0
763.0	3085.0
764.0	3006.0
765.0	2952.0
766.0	3019.0
767.0	2878.0
768.0	2862.0
769.0	2814.0
770.0	2644.0
771.0	2662.0
772.0	2557.0
773.0	2706.0
774.0	2538.0
775.0	2443.0
776.0	2449.0
777.0	2498.0
778.0	2361.0
779.0	2353.0
780.0	2338.0
781.0	2341.0
782.0	2142.0
783.0	2149.0
784.0	2073.0
785.0	2122.0
786.0	2042.0
787.0	1965.0
788.0	1959.0
789.0	2029.0
790.0	1958.0
791.0	1855.0
792.0	1832.0
793.0	1783.0
794.0	1792.0
795.0	1802.0
796.0	1748.0
797.0	1734.0
798.0	1773.0
799.0	1726.0
800.0	1601.0
801.0	1620.0
802.0	1636.0
803.0	1613.0
804.0	1458.0
805.0	1502.0
806.0	1522.0
807.0	1450.0
808.0	1403.0
809.0	1457.0
810.0	1464.0
811.0	1360.0
812.0	1379.0
813.0	1310.0
814.0	1282.0
815.0	1284.0
816.0	1225.0
817.0	1220.0
818.0	1322.0
819.0	1232.0
820.0	1167.0
821.0	1188.0
822.0	1142.0
823.0	1089.0
824.0	1023.0
825.0	1136.0
826.0	1101.0
827.0	1061.0
828.0	953.0
829.0	968.0
830.0	1027.0
831.0	1100.0
832.0	933.0
833.0	1007.0
834.0	967.0
835.0	934.0
836.0	902.0
837.0	895.0
838.0	890.0
839.0	929.0
840.0	844.0
841.0	845.0
842.0	801.0
843.0	866.0
844.0	911.0
845.0	812.0
846.0	817.0
847.0	739.0
848.0	797.0
849.0	809.0
850.0	781.0
851.0	757.0
852.0	765.0
853.0	693.0
854.0	730.0
855.0	762.0
856.0	708.0
857.0	616.0
858.0	652.0
859.0	696.0
860.0	714.0
861.0	689.0
862.0	647.0
863.0	638.0
864.0	603.0
865.0	592.0
866.0	620.0
867.0	647.0
868.0	611.0
869.0	587.0
870.0	590.0
871.0	591.0
872.0	567.0
873.0	568.0
874.0	546.0
875.0	568.0
876.0	562.0
877.0	563.0
878.0	551.0
879.0	540.0
880.0	528.0
881.0	529.0
882.0	505.0
883.0	476.0
884.0	488.0
885.0	458.0
886.0	485.0
887.0	465.0
888.0	475.0
889.0	472.0
890.0	508.0
891.0	459.0
892.0	442.0
893.0	467.0
894.0	410.0
895.0	445.0
896.0	435.0
897.0	390.0
898.0	471.0
899.0	394.0
900.0	422.0
901.0	406.0
902.0	439.0
903.0	427.0
904.0	409.0
905.0	368.0
906.0	403.0
907.0	417.0
908.0	386.0
909.0	397.0
910.0	390.0
911.0	420.0
912.0	392.0
913.0	359.0
914.0	372.0
915.0	351.0
916.0	348.0
917.0	346.0
918.0	349.0
919.0	372.0
920.0	371.0
921.0	359.0
922.0	368.0
923.0	360.0
924.0	334.0
925.0	384.0
926.0	381.0
927.0	376.0
928.0	333.0
929.0	339.0
930.0	328.0
931.0	335.0
932.0	332.0
933.0	332.0
934.0	299.0
935.0	332.0
936.0	323.0
937.0	322.0
938.0	335.0
939.0	307.0
940.0	292.0
941.0	299.0
942.0	339.0
943.0	292.0
944.0	343.0
945.0	316.0
946.0	316.0
947.0	330.0
948.0	286.0
949.0	277.0
950.0	276.0
951.0	285.0
952.0	270.0
953.0	246.0
954.0	296.0
955.0	322.0
956.0	283.0
957.0	269.0
958.0	272.0
959.0	259.0
960.0	228.0
961.0	246.0
962.0	276.0
963.0	281.0
964.0	275.0
965.0	284.0
966.0	278.0
967.0	269.0
968.0	291.0
969.0	241.0
970.0	278.0
971.0	245.0
972.0	228.0
973.0	237.0
974.0	231.0
975.0	261.0
976.0	247.0
977.0	276.0
978.0	252.0
979.0	214.0
980.0	277.0
981.0	253.0
982.0	246.0
983.0	242.0
984.0	261.0
985.0	256.0
986.0	232.0
987.0	244.0
988.0	229.0
989.0	265.0
990.0	208.0
