#GC Content (%)	Sample
1.0	1.8596566701855502E-7
2.0	1.8596566701855502E-7
3.0	2.479542226914067E-7
4.0	1.8596566701855502E-7
5.0	4.959084453828134E-7
6.0	3.0994277836425837E-7
7.0	7.438626680742202E-7
8.0	6.818741124013685E-7
9.0	1.1157940021113302E-6
10.0	1.177782557784182E-6
11.0	1.6736910031669955E-6
12.0	2.6035193382597704E-6
13.0	4.5871531197910235E-6
14.0	7.314649569396499E-6
15.0	1.0971974354094747E-5
16.0	1.4071402137737331E-5
17.0	2.3927582489720747E-5
18.0	4.4507782973107505E-5
19.0	7.420030114040345E-5
20.0	1.3910231892987917E-4
21.0	2.475203028016968E-4
22.0	4.45077829731075E-4
23.0	7.972348145085454E-4
24.0	0.0013979039189784782
25.0	0.002649514846569027
26.0	0.003494790791724032
27.0	0.005881226208017476
28.0	0.008747700999441483
29.0	0.012434842279418375
30.0	0.01689950601319984
31.0	0.022144481685791167
32.0	0.02761831910592667
33.0	0.03327762628463533
34.0	0.038483549167152756
35.0	0.04308198420407624
36.0	0.04675455817347001
37.0	0.04924693203140836
38.0	0.050455398924250605
39.0	0.05047120600594718
40.0	0.04925381276108805
41.0	0.0475234022294804
42.0	0.045031152348653396
43.0	0.04232225246574978
44.0	0.0393792218080698
45.0	0.03621408615541399
46.0	0.033313579646925585
47.0	0.030499237230822443
48.0	0.028012070411560615
49.0	0.02552453166096475
50.0	0.023317243170565854
51.0	0.023145906802686092
52.0	0.01722153655992031
53.0	0.017588322843836574
54.0	0.01592926113980837
55.0	0.014060058232049201
56.0	0.012538549133059053
57.0	0.011126759777609855
58.0	0.009721727174729002
59.0	0.008456850696224464
60.0	0.007214352086317825
61.0	0.006304422077596034
62.0	0.005538119552368241
63.0	0.004852030218181119
64.0	0.004300208095581394
65.0	0.0037868188774988366
66.0	0.003315271934495453
67.0	0.00289108424802613
68.0	0.0025111563903072215
69.0	0.0021905515803672324
70.0	0.0018843281153433453
71.0	0.001554796953386466
72.0	0.0013224638467246176
73.0	0.001122550754679671
74.0	9.668974913851405E-4
75.0	8.305226689048666E-4
76.0	7.00780621881588E-4
77.0	6.136867011612316E-4
78.0	5.396103771321738E-4
79.0	4.962803767168505E-4
80.0	4.365853976038944E-4
81.0	3.820354686117849E-4
82.0	3.277334938423669E-4
83.0	2.5768642593204443E-4
84.0	2.1063711217634998E-4
85.0	1.5168599573146802E-4
86.0	1.0166123130347677E-4
87.0	6.769150279475403E-5
88.0	4.0106595520335036E-5
89.0	2.4175536712412152E-5
90.0	1.3141573802644554E-5
91.0	5.393004343538097E-6
92.0	2.107610892876957E-6
93.0	8.678397794199235E-7
94.0	4.959084453828134E-7
95.0	1.2397711134570335E-7
96.0	6.198855567285167E-8
97.0	0.0
98.0	6.198855567285167E-8
99.0	6.198855567285167E-8
100.0	4.525164564118172E-6
