#Position (bp)	Coverage
1473116.5	11.93781005704914
4419348.5	13.434165741190782
7365580.5	13.880479201909422
1.03118125E7	14.282131549721814
1.32580445E7	14.667965727071053
1.62042765E7	14.550585629373384
1.91505085E7	13.978021757960677
2.20967405E7	14.504232185381191
2.50429725E7	14.630026759603453
2.79892045E7	14.719309613092248
3.09354365E7	14.654092753048639
3.38816685E7	14.457296641948089
3.68279005E7	14.443778358255562
3.97741325E7	14.74904895473269
4.27203645E7	14.69682699800966
4.56665965E7	14.243530380499568
4.86128285E7	14.467590128679616
5.15590605E7	14.27034666652185
5.45052925E7	13.878696246595652
5.74515245E7	14.07927447668751
6.03977565E7	14.447956236983375
6.33439885E7	14.410449346826727
6.62902205E7	14.377386437999451
6.92364525E7	14.018872240882592
7.21826845E7	14.122491711447028
7.51289165E7	21.703855297206736
7.80751485E7	14.01782174655628
8.10213805E7	14.253187800553384
8.39676125E7	14.23657980770014
8.69138445E7	14.158843227553024
8.98600765E7	14.548933349444308
9.28063085E7	14.441338971269065
9.57525405E7	14.543468403031397
9.86987725E7	14.106589026254552
1.016450045E8	14.330618226942073
1.045912365E8	14.222952910700855
1.075374685E8	14.466448670708893
1.104837005E8	13.637765457710051
1.134299325E8	14.279750202971117
1.163761645E8	14.324923156085468
1.193223965E8	14.721897664542372
1.222686285E8	14.201329358991417
1.252148605E8	14.355431615704399
1.281610925E8	14.231453259621102
1.311073245E8	14.289336684958958
1.340535565E8	14.137234610173266
1.369997885E8	14.278406792133138
1.399460205E8	13.849513548152352
1.428922525E8	14.390922031937743
1.458384845E8	14.100118727920952
1.487847165E8	14.66525887981666
1.517309485E8	14.392986363599336
1.546771805E8	13.941343383684652
1.576234125E8	14.294541977685396
1.605696445E8	13.768459170900323
1.635158765E8	12.642389329828744
1.664621085E8	12.925608370284486
1.694083405E8	13.731726150554335
1.723545725E8	14.05673721553496
1.753008045E8	13.120556018670628
1.782470365E8	13.597390158005208
1.811932685E8	13.951820494787919
1.841395005E8	13.935314666326345
1.870857325E8	14.174118670898965
1.900319645E8	14.548162873799484
1.929781965E8	14.425275063199368
1.959244285E8	14.75237320075269
1.988706605E8	14.404141968453265
2.018168925E8	14.414240290649209
2.047631245E8	14.647519950906785
2.077093565E8	11.8463250687658
2.106555885E8	13.189640530684617
2.136018205E8	13.107309268244999
2.154737165E8	13.724193791062742
2.169468325E8	11.416468870074167
2.194942845E8	13.530978212170664
2.224405165E8	13.909703988009092
2.253867485E8	14.44284598090035
2.283329805E8	14.517488778887746
2.312792125E8	14.533721376999504
2.342254445E8	14.418206712845425
2.371716765E8	14.635394293456862
2.401179085E8	14.82884884829165
2.430641405E8	14.500115741055016
2.460103725E8	14.370884913340157
2.489566045E8	14.433931204331499
2.519028365E8	13.122167908026253
2.548490685E8	14.497748310384246
2.577953005E8	14.320128557425212
2.607415325E8	14.241026504362182
2.636877645E8	14.42809629384244
2.666339965E8	14.101970584801197
2.695802285E8	14.165394985866694
2.725264605E8	14.153538485767584
2.754726925E8	14.303769356927765
2.784189245E8	17.42485927788443
2.813651565E8	16.33827885923444
2.843113885E8	14.131204874565208
2.872576205E8	14.021409719261756
2.902038525E8	14.144675639936027
2.931500845E8	14.039654039464645
2.960963165E8	14.161594877796453
2.990425485E8	13.853573309909063
3.019887805E8	14.287206167063557
3.049350125E8	14.47904340187738
3.078812445E8	14.30666763513532
3.108274765E8	14.167882909424648
3.137737085E8	14.3384869216002
3.167199405E8	14.245060131041955
3.196661725E8	13.900818740683015
3.226124045E8	14.109600330184453
3.255586365E8	14.276328204975032
3.285048685E8	14.20585310321794
3.314511005E8	14.507452569926604
3.343973325E8	14.485757740734606
3.373435645E8	14.267010880338004
3.402897965E8	14.574596637332023
3.432360285E8	14.367995120547194
3.461822605E8	14.226071809687763
3.491284925E8	14.382084642349957
3.520747245E8	14.433992978149718
3.550209565E8	14.410455456325233
3.579671885E8	14.78538791242509
3.609134205E8	14.543415114627768
3.638596525E8	13.790506993339289
3.668058845E8	14.466689317066681
3.697521165E8	14.431294616309918
3.726983485E8	13.676960945370222
3.756445805E8	13.421282845342796
3.785908125E8	12.529063223805865
3.804938555E8	10.925003547113812
3.819669715E8	17.782888335670716
3.844832765E8	13.507898563317484
3.874295085E8	13.713030406295227
3.903757405E8	13.880970337705923
3.933219725E8	14.467324026078055
3.962682045E8	13.832252517792217
3.992144365E8	13.833515486899877
4.021606685E8	14.713841611930086
4.051069005E8	14.542433182451347
4.080531325E8	14.032301258013625
4.109993645E8	14.092204890857204
4.139455965E8	14.522061738518895
4.168918285E8	14.633070986941965
4.198380605E8	17.394144113566075
4.227842925E8	14.338023957380138
4.257305245E8	14.161783932833531
4.286767565E8	14.477584249984387
4.316229885E8	14.475820641415883
4.345692205E8	14.014877647109936
4.375154525E8	14.32880777888503
4.404616845E8	14.246217881008691
4.434079165E8	14.267945294192717
4.463541485E8	14.414135750341453
4.493003805E8	14.556527795502866
4.522466125E8	14.404464414207707
4.551928445E8	14.097127449569484
4.581390765E8	14.092329117326809
4.610853085E8	14.064938199028454
4.640315405E8	14.186836949703894
4.669777725E8	14.113546047969066
4.699240045E8	14.535047477591718
4.728702365E8	14.280501671287258
4.758164685E8	14.079231370781391
4.787627005E8	17.83154347654903
4.817089325E8	14.564954491024467
4.846551645E8	14.627012740340883
4.876013965E8	14.29968685425995
4.905476285E8	14.371826454943127
4.934938605E8	13.873445132630424
4.964400925E8	14.311235164101129
4.993863245E8	13.401057689957884
5.023325565E8	12.589974245069635
5.05119797E8	10.728723952715287
5.06592913E8	10.846189890654532
5.082250205E8	10.413437231012358
5.111712525E8	13.02945457112678
5.141174845E8	13.44659924948205
5.170637165E8	13.70040105463521
5.200099485E8	13.680821469592347
5.229561805E8	13.807797892358783
5.259024125E8	14.492174411247994
