#Insert size (bp)	insert size
359.0	85109.0
360.0	84507.0
361.0	83446.0
362.0	82376.0
363.0	81664.0
364.0	80393.0
365.0	79846.0
366.0	79447.0
367.0	78722.0
368.0	77782.0
369.0	77272.0
370.0	76398.0
371.0	75878.0
372.0	74849.0
373.0	73782.0
374.0	73482.0
375.0	72914.0
376.0	72195.0
377.0	71487.0
378.0	70843.0
379.0	69961.0
380.0	69193.0
381.0	68747.0
382.0	67821.0
383.0	67265.0
384.0	66750.0
385.0	65945.0
386.0	65485.0
387.0	64460.0
388.0	64083.0
389.0	63361.0
390.0	62651.0
391.0	61838.0
392.0	61395.0
393.0	60806.0
394.0	60054.0
395.0	59574.0
396.0	59048.0
397.0	58147.0
398.0	58197.0
399.0	57533.0
400.0	57224.0
401.0	56174.0
402.0	55936.0
403.0	55035.0
404.0	54577.0
405.0	54019.0
406.0	53584.0
407.0	53027.0
408.0	52550.0
409.0	51899.0
410.0	51395.0
411.0	51126.0
412.0	50369.0
413.0	49596.0
414.0	49409.0
415.0	48815.0
416.0	48268.0
417.0	47839.0
418.0	47304.0
419.0	46273.0
420.0	46420.0
421.0	45712.0
422.0	45084.0
423.0	44496.0
424.0	44323.0
425.0	43723.0
426.0	43721.0
427.0	43034.0
428.0	42184.0
429.0	41347.0
430.0	41739.0
431.0	40956.0
432.0	40628.0
433.0	39997.0
434.0	39502.0
435.0	39173.0
436.0	38832.0
437.0	38559.0
438.0	37944.0
439.0	38066.0
440.0	37489.0
441.0	36287.0
442.0	36259.0
443.0	36090.0
444.0	35665.0
445.0	35064.0
446.0	34649.0
447.0	34791.0
448.0	34175.0
449.0	33491.0
450.0	33296.0
451.0	33037.0
452.0	32633.0
453.0	32356.0
454.0	31748.0
455.0	31285.0
456.0	30887.0
457.0	30636.0
458.0	30377.0
459.0	30245.0
460.0	29800.0
461.0	29742.0
462.0	29120.0
463.0	28933.0
464.0	28554.0
465.0	28200.0
466.0	27889.0
467.0	27424.0
468.0	27306.0
469.0	27268.0
470.0	26841.0
471.0	26385.0
472.0	26231.0
473.0	25719.0
474.0	25387.0
475.0	25222.0
476.0	24954.0
477.0	24625.0
478.0	24492.0
479.0	24139.0
480.0	24167.0
481.0	23892.0
482.0	23198.0
483.0	23175.0
484.0	22865.0
485.0	22594.0
486.0	22429.0
487.0	22506.0
488.0	21971.0
489.0	21941.0
490.0	21540.0
491.0	21188.0
492.0	21114.0
493.0	20913.0
494.0	20691.0
495.0	20559.0
496.0	20478.0
497.0	20106.0
498.0	19623.0
499.0	19420.0
500.0	19487.0
501.0	16633.0
502.0	16529.0
503.0	16344.0
504.0	16127.0
505.0	15905.0
506.0	15529.0
507.0	15639.0
508.0	15287.0
509.0	14840.0
510.0	15069.0
511.0	14695.0
512.0	14577.0
513.0	14451.0
514.0	15294.0
515.0	16943.0
516.0	13165.0
517.0	12929.0
518.0	12866.0
519.0	12849.0
520.0	12915.0
521.0	12603.0
522.0	13116.0
523.0	12817.0
524.0	12871.0
525.0	13386.0
526.0	15117.0
527.0	20411.0
528.0	30746.0
529.0	7402.0
530.0	7477.0
531.0	7596.0
532.0	7645.0
533.0	7587.0
534.0	7494.0
535.0	7720.0
536.0	7820.0
537.0	7899.0
538.0	7831.0
539.0	8119.0
540.0	8322.0
541.0	8492.0
542.0	8491.0
543.0	8588.0
544.0	8566.0
545.0	8821.0
546.0	8760.0
547.0	8637.0
548.0	8766.0
549.0	8799.0
550.0	8720.0
551.0	8567.0
552.0	8504.0
553.0	8297.0
554.0	8367.0
555.0	8031.0
556.0	8243.0
557.0	8123.0
558.0	7807.0
559.0	7908.0
560.0	7718.0
561.0	7367.0
562.0	7590.0
563.0	7356.0
564.0	7152.0
565.0	7162.0
566.0	7196.0
567.0	6907.0
568.0	6913.0
569.0	6886.0
570.0	6807.0
571.0	7003.0
572.0	6646.0
573.0	6537.0
574.0	6472.0
575.0	6358.0
576.0	6363.0
577.0	6242.0
578.0	6260.0
579.0	6140.0
580.0	6031.0
581.0	5974.0
582.0	5799.0
583.0	5817.0
584.0	5769.0
585.0	5529.0
586.0	5573.0
587.0	5589.0
588.0	5506.0
589.0	5461.0
590.0	5266.0
591.0	5266.0
592.0	5091.0
593.0	5037.0
594.0	5027.0
595.0	4989.0
596.0	4788.0
597.0	4758.0
598.0	4728.0
599.0	4685.0
600.0	4640.0
601.0	4721.0
602.0	4533.0
603.0	4577.0
604.0	4347.0
605.0	4353.0
606.0	4366.0
607.0	4275.0
608.0	4137.0
609.0	4100.0
610.0	4182.0
611.0	4036.0
612.0	3989.0
613.0	3977.0
614.0	3874.0
615.0	3802.0
616.0	3716.0
617.0	3748.0
618.0	3717.0
619.0	3640.0
620.0	3606.0
621.0	3681.0
622.0	3445.0
623.0	3481.0
624.0	3456.0
625.0	3342.0
626.0	3509.0
627.0	3363.0
628.0	3291.0
629.0	3205.0
630.0	3294.0
631.0	3072.0
632.0	3155.0
633.0	3114.0
634.0	3092.0
635.0	3109.0
636.0	2969.0
