#GC Content (%)	Sample
1.0	3.515736789443227E-7
2.0	5.8595613157387116E-8
3.0	5.8595613157387116E-8
4.0	2.929780657869356E-7
5.0	1.7578683947216135E-7
6.0	2.929780657869356E-7
7.0	5.27360518416484E-7
8.0	1.1133166499903549E-6
9.0	9.375298105181938E-7
10.0	1.5820815552494522E-6
11.0	2.343824526295485E-6
12.0	4.394670986804034E-6
13.0	5.156413957850066E-6
14.0	7.090069192043842E-6
15.0	1.2773843668310392E-5
16.0	1.7988853239317848E-5
17.0	2.7657129410286716E-5
18.0	4.623193878117843E-5
19.0	8.420189610716528E-5
20.0	1.5434084505655765E-4
21.0	2.654381276029636E-4
22.0	4.899179216089136E-4
23.0	8.49636390782113E-4
24.0	0.001470632699024102
25.0	0.0027668848532918194
26.0	0.00362197063609757
27.0	0.006052692456705459
28.0	0.008965890556051275
29.0	0.012654308617469322
30.0	0.017167166956011806
31.0	0.02228391168375432
32.0	0.027737053826633395
33.0	0.03326168261756448
34.0	0.03852561952555836
35.0	0.04305547059191648
36.0	0.046677499823627205
37.0	0.04899313985999399
38.0	0.05015637997239443
39.0	0.05008331124278717
40.0	0.04898774906358351
41.0	0.0473085159817191
42.0	0.0447400358745782
43.0	0.04196172487672068
44.0	0.03910442699232702
45.0	0.03606888125270859
46.0	0.03310927542774212
47.0	0.030367762474947442
48.0	0.027896492490034647
49.0	0.0254244607621508
50.0	0.02337355570602909
51.0	0.02339552906096311
52.0	0.017647123623383963
53.0	0.018594966261817857
54.0	0.01743969515280681
55.0	0.015202866216136719
56.0	0.013022582046163496
57.0	0.011119220743972095
58.0	0.009575460719727572
59.0	0.008384211904237892
60.0	0.007176497721450987
61.0	0.006303774659084862
62.0	0.005531367286444186
63.0	0.004883651378602429
64.0	0.004278065716620833
65.0	0.0038245356707826577
66.0	0.0033633881952340205
67.0	0.0028846620357381677
68.0	0.0024743755524101432
69.0	0.0020840115775556303
70.0	0.001765954589337333
71.0	0.001452468058945312
72.0	0.0011580251028294414
73.0	9.290920422235301E-4
74.0	7.678369148144007E-4
75.0	6.235159196077562E-4
76.0	5.188055588955055E-4
77.0	4.1948599459373434E-4
78.0	3.4805794215487943E-4
79.0	2.9807588413162823E-4
80.0	2.4158971304790708E-4
81.0	1.8100184904316878E-4
82.0	1.3945755931458133E-4
83.0	8.8244993415025E-5
84.0	5.2443073775861463E-5
85.0	2.3614032102427007E-5
86.0	8.261981455191584E-6
87.0	2.7539938183971945E-6
88.0	8.789341973608067E-7
89.0	5.27360518416484E-7
90.0	3.515736789443227E-7
91.0	5.8595613157387116E-8
92.0	1.7578683947216135E-7
93.0	0.0
94.0	0.0
95.0	5.8595613157387116E-8
96.0	5.8595613157387116E-8
97.0	0.0
98.0	1.1719122631477423E-7
99.0	1.7578683947216135E-7
100.0	3.867310468387549E-6
