#Insert size (bp)	insert size
359.0	210613.0
360.0	213624.0
361.0	214564.0
362.0	216486.0
363.0	218605.0
364.0	221560.0
365.0	222377.0
366.0	224105.0
367.0	224852.0
368.0	227566.0
369.0	228804.0
370.0	229185.0
371.0	230636.0
372.0	232767.0
373.0	233397.0
374.0	234410.0
375.0	237126.0
376.0	238257.0
377.0	239107.0
378.0	240011.0
379.0	241552.0
380.0	241475.0
381.0	243064.0
382.0	243345.0
383.0	244461.0
384.0	243993.0
385.0	247929.0
386.0	248242.0
387.0	248553.0
388.0	248271.0
389.0	248394.0
390.0	248905.0
391.0	249511.0
392.0	250262.0
393.0	250527.0
394.0	250740.0
395.0	250630.0
396.0	252165.0
397.0	252731.0
398.0	252015.0
399.0	253012.0
400.0	251533.0
401.0	251962.0
402.0	252078.0
403.0	251517.0
404.0	252174.0
405.0	252102.0
406.0	252879.0
407.0	252940.0
408.0	252814.0
409.0	252106.0
410.0	251691.0
411.0	250938.0
412.0	251437.0
413.0	250469.0
414.0	250188.0
415.0	249110.0
416.0	249575.0
417.0	249312.0
418.0	249738.0
419.0	249104.0
420.0	247890.0
421.0	246944.0
422.0	247865.0
423.0	246401.0
424.0	244623.0
425.0	244860.0
426.0	244698.0
427.0	244073.0
428.0	244404.0
429.0	243386.0
430.0	242938.0
431.0	241437.0
432.0	239253.0
433.0	239011.0
434.0	239362.0
435.0	237344.0
436.0	236747.0
437.0	235926.0
438.0	235674.0
439.0	235419.0
440.0	232396.0
441.0	232490.0
442.0	232688.0
443.0	230462.0
444.0	229997.0
445.0	228766.0
446.0	227360.0
447.0	226284.0
448.0	226169.0
449.0	224779.0
450.0	224690.0
451.0	222700.0
452.0	220958.0
453.0	220142.0
454.0	219259.0
455.0	218326.0
456.0	217517.0
457.0	215493.0
458.0	215162.0
459.0	214734.0
460.0	213422.0
461.0	212164.0
462.0	210769.0
463.0	209666.0
464.0	208150.0
465.0	207228.0
466.0	205812.0
467.0	203748.0
468.0	203890.0
469.0	202300.0
470.0	201067.0
471.0	200073.0
472.0	199653.0
473.0	197792.0
474.0	196640.0
475.0	194313.0
476.0	192850.0
477.0	192579.0
478.0	191200.0
479.0	189750.0
480.0	189718.0
481.0	188854.0
482.0	186068.0
483.0	185815.0
484.0	184860.0
485.0	183170.0
486.0	180063.0
487.0	180328.0
488.0	179235.0
489.0	178548.0
490.0	176335.0
491.0	174834.0
492.0	173458.0
493.0	174122.0
494.0	171363.0
495.0	170625.0
496.0	168859.0
497.0	167567.0
498.0	167070.0
499.0	166432.0
500.0	165964.0
501.0	157138.0
502.0	156940.0
503.0	155528.0
504.0	153479.0
505.0	153534.0
506.0	150459.0
507.0	150288.0
508.0	149129.0
509.0	147858.0
510.0	146412.0
511.0	145017.0
512.0	144396.0
513.0	143464.0
514.0	143994.0
515.0	147116.0
516.0	140750.0
517.0	138375.0
518.0	137165.0
519.0	136552.0
520.0	136399.0
521.0	135422.0
522.0	134193.0
523.0	134719.0
524.0	135131.0
525.0	148926.0
526.0	217942.0
527.0	405417.0
528.0	781665.0
529.0	64254.0
530.0	63621.0
531.0	62911.0
532.0	62714.0
533.0	62386.0
534.0	62219.0
535.0	61573.0
536.0	61745.0
537.0	60943.0
538.0	60642.0
539.0	60094.0
540.0	59822.0
541.0	59797.0
542.0	59655.0
543.0	59414.0
544.0	60009.0
545.0	60615.0
546.0	61013.0
547.0	63468.0
548.0	66923.0
549.0	71324.0
550.0	76103.0
551.0	84237.0
552.0	89484.0
553.0	93749.0
554.0	94398.0
555.0	93821.0
556.0	92838.0
557.0	92109.0
558.0	90179.0
559.0	90059.0
560.0	88937.0
561.0	87794.0
562.0	87686.0
563.0	86482.0
564.0	85362.0
565.0	84027.0
566.0	83616.0
567.0	82845.0
568.0	81196.0
569.0	80079.0
570.0	79335.0
571.0	78338.0
572.0	77747.0
573.0	76317.0
574.0	74825.0
575.0	74904.0
576.0	73695.0
577.0	72729.0
578.0	72059.0
579.0	71027.0
580.0	69568.0
581.0	69026.0
582.0	68335.0
583.0	67383.0
584.0	66625.0
585.0	65508.0
586.0	64767.0
587.0	64213.0
588.0	63363.0
589.0	62177.0
590.0	61018.0
591.0	60402.0
592.0	60350.0
593.0	59177.0
594.0	57856.0
595.0	57553.0
596.0	56555.0
597.0	55910.0
598.0	55342.0
599.0	54429.0
600.0	53028.0
601.0	52716.0
602.0	51787.0
603.0	51492.0
604.0	50463.0
605.0	50270.0
606.0	49318.0
607.0	48458.0
608.0	47686.0
609.0	47061.0
610.0	46387.0
611.0	46137.0
612.0	45013.0
613.0	44288.0
614.0	43692.0
615.0	43312.0
616.0	42440.0
617.0	41916.0
618.0	41695.0
619.0	40979.0
620.0	40034.0
621.0	39364.0
622.0	39147.0
623.0	37808.0
624.0	37923.0
625.0	37632.0
626.0	36647.0
627.0	36174.0
628.0	35505.0
629.0	34890.0
630.0	34354.0
631.0	33696.0
632.0	33574.0
633.0	32781.0
634.0	32117.0
635.0	31682.0
636.0	31102.0
637.0	30959.0
638.0	30007.0
639.0	29942.0
640.0	29228.0
641.0	28888.0
642.0	28625.0
643.0	27967.0
644.0	27408.0
645.0	27163.0
646.0	26555.0
647.0	26008.0
648.0	26182.0
649.0	25168.0
650.0	25170.0
651.0	24565.0
652.0	24289.0
653.0	23587.0
654.0	23174.0
655.0	23072.0
656.0	22458.0
657.0	22452.0
658.0	21762.0
659.0	21605.0
660.0	21062.0
661.0	20533.0
662.0	20518.0
663.0	20095.0
664.0	19832.0
665.0	19185.0
666.0	19077.0
667.0	18600.0
668.0	18202.0
669.0	18068.0
670.0	17873.0
671.0	17446.0
672.0	17274.0
673.0	16686.0
674.0	16668.0
675.0	16261.0
676.0	16193.0
677.0	15859.0
678.0	15550.0
679.0	15036.0
680.0	15078.0
681.0	14603.0
682.0	14487.0
683.0	13982.0
684.0	13803.0
685.0	13684.0
686.0	13413.0
687.0	13296.0
688.0	12913.0
689.0	12708.0
690.0	12760.0
691.0	12241.0
692.0	12081.0
693.0	11929.0
694.0	11613.0
695.0	11438.0
696.0	11142.0
697.0	10927.0
698.0	10819.0
699.0	10590.0
700.0	10377.0
701.0	10119.0
702.0	10039.0
703.0	9789.0
704.0	9595.0
705.0	9504.0
706.0	9418.0
707.0	9177.0
708.0	8997.0
709.0	8688.0
710.0	8554.0
711.0	8534.0
712.0	8346.0
713.0	8092.0
714.0	7998.0
715.0	7957.0
716.0	7949.0
717.0	7547.0
718.0	7380.0
719.0	7367.0
720.0	7170.0
721.0	7124.0
722.0	7032.0
723.0	6840.0
724.0	6632.0
725.0	6621.0
726.0	6484.0
727.0	6361.0
728.0	6240.0
729.0	6081.0
730.0	5983.0
731.0	5883.0
732.0	5650.0
733.0	5536.0
734.0	5486.0
735.0	5350.0
736.0	5262.0
737.0	5263.0
738.0	5182.0
739.0	5123.0
740.0	4941.0
741.0	4776.0
742.0	4726.0
