#Position (bp)	insert size	chromosomes
1465207.0	397.52760098045275	0.0
4395620.0	398.22493689484986	499.0
7326033.0	398.3546359494227	0.0
1.0256446E7	397.68756720841384	0.0
1.3186859E7	397.9112027431746	499.0
1.6117272E7	397.8100261990244	0.0
1.9047685E7	397.86091145901395	0.0
2.1978098E7	397.7148514327545	499.0
2.4908511E7	397.79295146540807	0.0
2.7838924E7	397.734501452921	0.0
3.0769337E7	397.99269769856375	499.0
3.369975E7	398.3719209870455	0.0
3.6630163E7	397.9146131906677	0.0
3.9560576E7	397.4908076449897	499.0
4.2490989E7	398.01352289402234	0.0
4.5421402E7	397.5569025728126	0.0
4.8351815E7	398.0463666181397	499.0
5.1282228E7	398.28752516524435	0.0
5.4212641E7	398.89531847931045	0.0
5.7143054E7	399.29238885398576	499.0
6.0073467E7	398.490111159232	0.0
6.300388E7	398.4825959442855	0.0
6.5934293E7	398.61202863623475	499.0
6.8864706E7	398.851603003532	0.0
7.1795119E7	398.05538248528904	0.0
7.4725532E7	398.5081737372196	499.0
7.7655945E7	398.14880868528064	0.0
8.0586358E7	398.0897941147294	0.0
8.3516771E7	398.0033513744349	499.0
8.6447184E7	399.35829051760135	0.0
8.9377597E7	399.4160961208869	0.0
9.230801E7	398.382175610642	499.0
9.5238423E7	397.99411390391344	0.0
9.8168836E7	398.4603312012055	0.0
1.01099249E8	398.6362380960921	499.0
1.04029662E8	397.6651552453993	0.0
1.06960075E8	398.0120336086585	0.0
1.09890488E8	396.4277232585265	499.0
1.12820901E8	398.44192986374804	0.0
1.15751314E8	398.0461844688921	0.0
1.18681727E8	398.49831959273774	499.0
1.2161214E8	398.46040971031493	0.0
1.24542553E8	397.4883710724943	0.0
1.27472966E8	398.1144876762744	499.0
1.30403379E8	398.13704070597004	0.0
1.33333792E8	398.70159772735497	0.0
1.36264205E8	397.77581351128333	499.0
1.39194618E8	397.7717239817428	0.0
1.42125031E8	398.01706347792	0.0
1.45055444E8	398.3461611563142	499.0
1.47985857E8	398.72698438154293	0.0
1.5091627E8	398.343433805044	0.0
1.53846683E8	397.5634555624612	499.0
1.56777096E8	398.1215396199672	0.0
1.59707509E8	397.7060914908746	0.0
1.62637922E8	397.4272085599964	499.0
