#Coverage	Number of genomic locations
801.0	178.0
802.0	181.0
803.0	169.0
804.0	187.0
805.0	167.0
806.0	169.0
807.0	184.0
808.0	190.0
809.0	156.0
810.0	156.0
811.0	195.0
812.0	138.0
813.0	182.0
814.0	161.0
815.0	163.0
816.0	152.0
817.0	150.0
818.0	163.0
819.0	159.0
820.0	151.0
821.0	159.0
822.0	144.0
823.0	169.0
824.0	138.0
825.0	139.0
826.0	160.0
827.0	170.0
828.0	149.0
829.0	160.0
830.0	170.0
831.0	178.0
832.0	136.0
833.0	149.0
834.0	158.0
835.0	145.0
836.0	151.0
837.0	153.0
838.0	125.0
839.0	169.0
840.0	134.0
841.0	146.0
842.0	156.0
843.0	166.0
844.0	131.0
845.0	154.0
846.0	181.0
847.0	143.0
848.0	152.0
849.0	145.0
850.0	164.0
851.0	149.0
852.0	167.0
853.0	149.0
854.0	151.0
855.0	151.0
856.0	149.0
857.0	129.0
858.0	144.0
859.0	165.0
860.0	139.0
861.0	162.0
862.0	158.0
863.0	152.0
864.0	167.0
865.0	144.0
866.0	139.0
867.0	145.0
868.0	141.0
869.0	161.0
870.0	148.0
871.0	165.0
872.0	131.0
873.0	126.0
874.0	138.0
875.0	154.0
876.0	141.0
877.0	168.0
878.0	156.0
879.0	165.0
880.0	154.0
881.0	150.0
882.0	148.0
883.0	139.0
884.0	172.0
885.0	161.0
886.0	159.0
887.0	155.0
888.0	147.0
889.0	141.0
890.0	147.0
891.0	137.0
892.0	132.0
893.0	138.0
894.0	130.0
895.0	112.0
896.0	139.0
897.0	138.0
898.0	110.0
899.0	136.0
900.0	137.0
901.0	116.0
902.0	127.0
903.0	121.0
904.0	110.0
905.0	99.0
906.0	116.0
907.0	120.0
908.0	109.0
909.0	127.0
910.0	115.0
911.0	125.0
912.0	115.0
913.0	124.0
914.0	111.0
915.0	125.0
916.0	110.0
917.0	126.0
918.0	136.0
919.0	123.0
920.0	119.0
921.0	133.0
922.0	124.0
923.0	134.0
924.0	149.0
925.0	138.0
926.0	130.0
927.0	143.0
928.0	108.0
929.0	124.0
930.0	146.0
931.0	147.0
932.0	135.0
933.0	134.0
934.0	116.0
935.0	132.0
936.0	133.0
937.0	121.0
938.0	103.0
939.0	118.0
940.0	117.0
941.0	101.0
942.0	132.0
943.0	128.0
944.0	134.0
945.0	126.0
946.0	112.0
947.0	132.0
948.0	121.0
949.0	124.0
950.0	132.0
951.0	96.0
952.0	135.0
953.0	119.0
954.0	114.0
955.0	112.0
956.0	103.0
957.0	104.0
958.0	118.0
959.0	91.0
960.0	104.0
961.0	105.0
962.0	107.0
963.0	106.0
964.0	95.0
965.0	96.0
966.0	79.0
967.0	93.0
968.0	93.0
969.0	88.0
970.0	93.0
971.0	80.0
972.0	80.0
973.0	86.0
974.0	89.0
975.0	112.0
976.0	100.0
977.0	98.0
978.0	102.0
979.0	84.0
980.0	96.0
981.0	92.0
982.0	99.0
983.0	88.0
984.0	93.0
985.0	94.0
986.0	93.0
987.0	99.0
988.0	104.0
989.0	106.0
990.0	103.0
991.0	100.0
992.0	83.0
993.0	90.0
994.0	96.0
995.0	85.0
996.0	86.0
997.0	93.0
998.0	100.0
999.0	85.0
1000.0	106.0
1001.0	88.0
1002.0	93.0
1003.0	92.0
1004.0	98.0
1005.0	84.0
1006.0	103.0
1007.0	108.0
1008.0	107.0
1009.0	80.0
1010.0	117.0
1011.0	113.0
1012.0	108.0
1013.0	91.0
1014.0	109.0
1015.0	106.0
1016.0	113.0
1017.0	131.0
1018.0	107.0
1019.0	99.0
1020.0	107.0
1021.0	124.0
1022.0	120.0
1023.0	129.0
1024.0	127.0
1025.0	119.0
1026.0	90.0
1027.0	92.0
1028.0	108.0
1029.0	102.0
1030.0	126.0
1031.0	115.0
1032.0	119.0
1033.0	103.0
1034.0	99.0
1035.0	90.0
1036.0	106.0
1037.0	83.0
1038.0	118.0
1039.0	108.0
1040.0	115.0
1041.0	93.0
1042.0	104.0
1043.0	99.0
1044.0	112.0
1045.0	88.0
1046.0	99.0
1047.0	118.0
1048.0	102.0
1049.0	99.0
1050.0	114.0
1051.0	93.0
1052.0	106.0
1053.0	99.0
1054.0	110.0
1055.0	102.0
1056.0	88.0
1057.0	115.0
1058.0	123.0
1059.0	101.0
1060.0	90.0
1061.0	117.0
1062.0	78.0
1063.0	98.0
1064.0	89.0
1065.0	99.0
1066.0	88.0
1067.0	91.0
1068.0	82.0
1069.0	72.0
1070.0	94.0
1071.0	102.0
1072.0	92.0
1073.0	93.0
1074.0	101.0
1075.0	88.0
1076.0	108.0
1077.0	103.0
1078.0	101.0
1079.0	98.0
1080.0	87.0
1081.0	97.0
1082.0	73.0
1083.0	81.0
1084.0	80.0
1085.0	77.0
1086.0	85.0
1087.0	76.0
1088.0	88.0
1089.0	85.0
1090.0	109.0
1091.0	74.0
1092.0	93.0
1093.0	85.0
1094.0	80.0
1095.0	76.0
1096.0	72.0
1097.0	88.0
1098.0	88.0
1099.0	61.0
1100.0	85.0
1101.0	71.0
1102.0	90.0
1103.0	65.0
1104.0	73.0
1105.0	68.0
1106.0	100.0
1107.0	85.0
1108.0	82.0
1109.0	77.0
1110.0	75.0
1111.0	80.0
1112.0	80.0
1113.0	88.0
1114.0	73.0
1115.0	73.0
1116.0	74.0
1117.0	99.0
1118.0	83.0
1119.0	93.0
1120.0	108.0
1121.0	94.0
1122.0	74.0
1123.0	91.0
1124.0	102.0
1125.0	94.0
1126.0	78.0
1127.0	79.0
1128.0	83.0
1129.0	112.0
1130.0	83.0
1131.0	89.0
1132.0	86.0
1133.0	83.0
1134.0	98.0
1135.0	85.0
1136.0	75.0
1137.0	87.0
1138.0	72.0
1139.0	74.0
1140.0	83.0
1141.0	76.0
1142.0	88.0
1143.0	70.0
1144.0	75.0
1145.0	96.0
1146.0	81.0
1147.0	88.0
1148.0	70.0
1149.0	77.0
1150.0	77.0
1151.0	71.0
1152.0	92.0
1153.0	86.0
1154.0	84.0
1155.0	85.0
1156.0	85.0
1157.0	77.0
1158.0	102.0
1159.0	91.0
1160.0	88.0
1161.0	75.0
1162.0	76.0
1163.0	67.0
1164.0	81.0
1165.0	77.0
1166.0	68.0
1167.0	73.0
1168.0	69.0
1169.0	72.0
1170.0	74.0
1171.0	71.0
1172.0	65.0
1173.0	73.0
1174.0	67.0
1175.0	74.0
1176.0	57.0
1177.0	73.0
1178.0	59.0
1179.0	76.0
1180.0	65.0
1181.0	84.0
1182.0	90.0
1183.0	74.0
1184.0	66.0
1185.0	86.0
1186.0	67.0
1187.0	61.0
1188.0	67.0
1189.0	59.0
1190.0	75.0
1191.0	73.0
1192.0	82.0
1193.0	62.0
1194.0	73.0
1195.0	74.0
1196.0	61.0
1197.0	70.0
1198.0	65.0
1199.0	80.0
1200.0	65.0
1201.0	73.0
1202.0	74.0
1203.0	58.0
1204.0	61.0
1205.0	76.0
1206.0	64.0
1207.0	53.0
1208.0	68.0
1209.0	64.0
1210.0	86.0
1211.0	70.0
1212.0	70.0
1213.0	71.0
1214.0	86.0
1215.0	82.0
1216.0	65.0
1217.0	63.0
1218.0	82.0
1219.0	63.0
1220.0	65.0
1221.0	70.0
1222.0	57.0
1223.0	75.0
1224.0	67.0
1225.0	88.0
1226.0	78.0
1227.0	68.0
1228.0	80.0
1229.0	65.0
1230.0	84.0
1231.0	83.0
1232.0	65.0
1233.0	91.0
1234.0	63.0
1235.0	75.0
1236.0	73.0
1237.0	72.0
1238.0	76.0
1239.0	76.0
1240.0	78.0
1241.0	67.0
1242.0	82.0
1243.0	79.0
1244.0	89.0
1245.0	60.0
1246.0	62.0
1247.0	69.0
1248.0	73.0
1249.0	64.0
1250.0	93.0
1251.0	77.0
1252.0	66.0
1253.0	72.0
1254.0	61.0
1255.0	70.0
1256.0	66.0
