antarcticus	chilensis	maccormicki	2852.7	2602.61	1855.52	3083.15	6652.61	5310.53	3828.71	7633.92	5052.29
antarcticus	chilensis	pomarinus	10151.5	1318.71	1320.7	2744.74	6552.36	13921.1	2742.5	15383.3	5073
antarcticus	chilensis	skua	3164.83	2800.83	1775.26	5953.1	6463.31	5360.92	6963.54	7856.08	4985.29
antarcticus	maccormicki	pomarinus	11541.3	1538.42	1491.72	3177.91	3509.06	16164.7	3260.15	13577.2	6153.49
antarcticus	maccormicki	skua	3444.72	3287.38	2043.65	6846.61	3471.05	6244.17	8074.63	4855.94	6095.49
antarcticus	pomarinus	skua	1578.35	11303	1906.44	6752.44	2978.97	6190.96	16137.3	2667.25	15930.1
chilensis	maccormicki	pomarinus	9357.82	1525.73	1478.86	2694.54	3787.75	15432.1	2750.58	11657.5	7590.31
chilensis	maccormicki	skua	2902.3	2489.14	2435.51	6993.71	3753.08	7827.92	7040.22	4221.02	7411.05
chilensis	pomarinus	skua	1589.1	8918.96	1878.08	6938.29	2693.46	7904.25	13954.7	2406.33	15185.9
maccormicki	pomarinus	skua	1789.52	10313.2	2162.26	8051.94	3172.17	4793.81	16179.5	2781.6	13321.2
