#Insert size (bp)	insert size
1.0	418.0
2.0	393.0
3.0	397.0
4.0	442.0
5.0	403.0
6.0	412.0
7.0	412.0
8.0	441.0
9.0	388.0
10.0	403.0
11.0	375.0
12.0	399.0
13.0	388.0
14.0	436.0
15.0	431.0
16.0	374.0
17.0	403.0
18.0	381.0
19.0	318.0
20.0	351.0
21.0	337.0
22.0	356.0
23.0	336.0
24.0	362.0
25.0	350.0
26.0	335.0
27.0	339.0
28.0	287.0
29.0	296.0
30.0	346.0
31.0	253.0
32.0	246.0
33.0	213.0
34.0	214.0
35.0	188.0
36.0	183.0
37.0	201.0
38.0	187.0
39.0	239.0
40.0	4082.0
41.0	4069.0
42.0	4355.0
43.0	4219.0
44.0	4281.0
45.0	4332.0
46.0	4372.0
47.0	4536.0
48.0	4650.0
49.0	4649.0
50.0	4942.0
51.0	4836.0
52.0	4895.0
53.0	4881.0
54.0	5227.0
55.0	5122.0
56.0	5427.0
57.0	5289.0
58.0	5319.0
59.0	5513.0
60.0	5343.0
61.0	5337.0
62.0	5365.0
63.0	5116.0
64.0	5289.0
65.0	5300.0
66.0	5391.0
67.0	5399.0
68.0	5323.0
69.0	5522.0
70.0	5402.0
71.0	5388.0
72.0	5514.0
73.0	5504.0
74.0	5495.0
75.0	5595.0
76.0	5554.0
77.0	5407.0
78.0	5413.0
79.0	5400.0
80.0	5294.0
81.0	5458.0
82.0	5499.0
83.0	5440.0
84.0	5448.0
85.0	5524.0
86.0	5483.0
87.0	5495.0
88.0	5486.0
89.0	5659.0
90.0	5613.0
91.0	5610.0
92.0	5730.0
93.0	5652.0
94.0	5890.0
95.0	5938.0
96.0	5927.0
97.0	5882.0
98.0	5697.0
99.0	5786.0
100.0	5696.0
101.0	5845.0
102.0	5769.0
103.0	5699.0
104.0	5658.0
105.0	5674.0
106.0	5563.0
107.0	5700.0
108.0	5648.0
109.0	5570.0
110.0	5645.0
111.0	5527.0
112.0	5579.0
113.0	5671.0
114.0	5557.0
115.0	5533.0
116.0	5599.0
117.0	5578.0
118.0	5651.0
119.0	5665.0
120.0	5725.0
121.0	5562.0
122.0	5747.0
123.0	5486.0
124.0	5837.0
125.0	5591.0
126.0	5731.0
127.0	5818.0
128.0	5737.0
129.0	5876.0
130.0	5817.0
131.0	5898.0
132.0	5843.0
133.0	6094.0
134.0	6096.0
135.0	5988.0
136.0	6077.0
137.0	5980.0
138.0	6112.0
139.0	6053.0
140.0	6020.0
141.0	6240.0
142.0	6384.0
143.0	6416.0
144.0	6204.0
145.0	6273.0
146.0	6437.0
147.0	6497.0
148.0	6558.0
149.0	6419.0
150.0	6809.0
151.0	7608.0
152.0	7747.0
153.0	7618.0
154.0	7764.0
155.0	7565.0
156.0	7595.0
157.0	7803.0
158.0	7753.0
159.0	7855.0
160.0	7731.0
161.0	7924.0
162.0	7848.0
163.0	7797.0
164.0	7759.0
165.0	8077.0
166.0	7926.0
167.0	8069.0
168.0	8073.0
169.0	8013.0
170.0	7894.0
171.0	7963.0
172.0	7919.0
173.0	8062.0
174.0	8000.0
175.0	8122.0
176.0	8230.0
177.0	8152.0
178.0	8248.0
179.0	8476.0
180.0	8103.0
181.0	8092.0
182.0	8328.0
183.0	8354.0
184.0	8422.0
185.0	8521.0
186.0	8468.0
187.0	8446.0
188.0	8171.0
189.0	8240.0
190.0	8597.0
191.0	8454.0
192.0	8451.0
193.0	8510.0
194.0	8573.0
195.0	8353.0
196.0	8339.0
197.0	8564.0
198.0	8442.0
199.0	8353.0
200.0	8360.0
201.0	8379.0
202.0	8333.0
203.0	8223.0
204.0	8257.0
205.0	8234.0
206.0	8248.0
207.0	8555.0
208.0	8335.0
209.0	8552.0
210.0	8187.0
211.0	7519.0
212.0	7574.0
213.0	7667.0
214.0	7827.0
215.0	7811.0
216.0	7623.0
217.0	8050.0
218.0	8275.0
219.0	8286.0
220.0	8728.0
221.0	9043.0
222.0	9256.0
223.0	9268.0
224.0	9762.0
225.0	9750.0
226.0	10400.0
227.0	10266.0
228.0	10581.0
229.0	10660.0
230.0	10937.0
231.0	11157.0
232.0	11334.0
233.0	11937.0
234.0	12313.0
235.0	12455.0
236.0	12782.0
237.0	13238.0
238.0	13758.0
239.0	14293.0
240.0	14755.0
241.0	15183.0
242.0	15616.0
243.0	16261.0
244.0	16624.0
245.0	17255.0
246.0	17651.0
247.0	18370.0
248.0	19102.0
249.0	19874.0
250.0	20634.0
251.0	20753.0
252.0	21795.0
253.0	22089.0
254.0	22842.0
255.0	23768.0
256.0	24279.0
257.0	25669.0
258.0	25970.0
259.0	27171.0
260.0	28025.0
261.0	28859.0
262.0	30348.0
263.0	30932.0
264.0	31691.0
265.0	32454.0
266.0	33836.0
267.0	35002.0
268.0	36094.0
269.0	36794.0
270.0	38062.0
271.0	39458.0
272.0	39898.0
273.0	42019.0
274.0	42512.0
275.0	44308.0
276.0	45488.0
277.0	47077.0
278.0	47880.0
279.0	49381.0
280.0	51055.0
281.0	52563.0
282.0	53535.0
283.0	55308.0
284.0	57027.0
285.0	58272.0
286.0	59425.0
287.0	61162.0
288.0	62981.0
289.0	64623.0
290.0	66273.0
291.0	68536.0
292.0	70138.0
293.0	71496.0
294.0	73755.0
295.0	75015.0
296.0	77926.0
297.0	79086.0
298.0	81115.0
299.0	82754.0
300.0	84754.0
301.0	86909.0
302.0	89085.0
303.0	91654.0
304.0	93577.0
305.0	95047.0
306.0	97801.0
307.0	99761.0
308.0	101015.0
309.0	103193.0
310.0	105535.0
311.0	107634.0
312.0	110325.0
313.0	112885.0
314.0	115113.0
315.0	116824.0
316.0	119128.0
317.0	120914.0
318.0	123082.0
319.0	124521.0
320.0	127365.0
321.0	130667.0
322.0	132169.0
323.0	134960.0
324.0	137339.0
325.0	138922.0
326.0	142369.0
327.0	144990.0
328.0	146631.0
329.0	148106.0
330.0	150703.0
331.0	152836.0
332.0	155268.0
333.0	157662.0
334.0	160320.0
335.0	162565.0
336.0	164489.0
337.0	166407.0
338.0	168621.0
339.0	170841.0
340.0	172205.0
341.0	175288.0
342.0	177514.0
343.0	179568.0
344.0	182514.0
345.0	184901.0
346.0	186273.0
347.0	187359.0
348.0	190562.0
349.0	192278.0
350.0	193665.0
351.0	194757.0
352.0	196886.0
353.0	199530.0
354.0	201427.0
355.0	204016.0
356.0	205735.0
357.0	206894.0
358.0	209706.0
359.0	209143.0
360.0	211614.0
361.0	212946.0
362.0	215514.0
363.0	216426.0
364.0	218144.0
365.0	219635.0
366.0	221210.0
367.0	223213.0
368.0	224053.0
369.0	225103.0
370.0	225360.0
371.0	227646.0
372.0	227874.0
373.0	229959.0
374.0	229517.0
375.0	232048.0
376.0	232557.0
377.0	233602.0
378.0	233610.0
