#Insert size (bp)	insert size
539.0	33628.0
540.0	34828.0
541.0	35701.0
542.0	36688.0
543.0	37660.0
544.0	38458.0
545.0	39286.0
546.0	39803.0
547.0	40414.0
548.0	40709.0
549.0	41464.0
550.0	40924.0
551.0	40825.0
552.0	40972.0
553.0	40705.0
554.0	40502.0
555.0	40598.0
556.0	40404.0
557.0	39840.0
558.0	40205.0
559.0	40258.0
560.0	39720.0
561.0	39390.0
562.0	38879.0
563.0	39121.0
564.0	38708.0
565.0	38519.0
566.0	38370.0
567.0	38305.0
568.0	38311.0
569.0	37980.0
570.0	38082.0
571.0	37401.0
572.0	37399.0
573.0	37318.0
574.0	37361.0
575.0	37062.0
576.0	36887.0
577.0	36383.0
578.0	36231.0
579.0	35999.0
580.0	36142.0
581.0	35995.0
582.0	35856.0
583.0	35565.0
584.0	35405.0
585.0	35350.0
586.0	35524.0
587.0	35128.0
588.0	34959.0
589.0	34454.0
590.0	34735.0
591.0	34214.0
592.0	34006.0
593.0	34163.0
594.0	33783.0
595.0	33334.0
596.0	33261.0
597.0	33290.0
598.0	33425.0
599.0	32933.0
600.0	32708.0
601.0	32501.0
602.0	32653.0
603.0	32557.0
604.0	32090.0
605.0	32111.0
606.0	32070.0
607.0	31714.0
608.0	31469.0
609.0	31299.0
610.0	31377.0
611.0	31335.0
612.0	31002.0
613.0	30728.0
614.0	30700.0
615.0	30796.0
616.0	30387.0
617.0	30450.0
618.0	29915.0
619.0	29718.0
620.0	29531.0
621.0	29528.0
622.0	29655.0
623.0	29026.0
624.0	29082.0
625.0	28795.0
626.0	28971.0
627.0	28887.0
628.0	28508.0
629.0	28388.0
630.0	28210.0
631.0	28001.0
632.0	27976.0
633.0	27756.0
634.0	28004.0
635.0	27741.0
636.0	27410.0
637.0	27449.0
638.0	27260.0
639.0	27123.0
640.0	26991.0
641.0	26597.0
642.0	26396.0
643.0	26264.0
644.0	26169.0
645.0	26375.0
646.0	26112.0
647.0	25588.0
648.0	25479.0
649.0	25483.0
650.0	25176.0
651.0	25033.0
652.0	24976.0
653.0	25335.0
654.0	24796.0
655.0	24537.0
656.0	24567.0
657.0	24412.0
658.0	24499.0
659.0	23847.0
660.0	24324.0
661.0	23799.0
662.0	23883.0
663.0	23674.0
664.0	23851.0
665.0	23726.0
666.0	22892.0
667.0	23266.0
668.0	22907.0
669.0	23045.0
670.0	22700.0
671.0	22658.0
672.0	22354.0
673.0	22521.0
674.0	22622.0
675.0	22203.0
676.0	21766.0
677.0	22000.0
678.0	21652.0
679.0	21546.0
680.0	21424.0
681.0	21451.0
682.0	21675.0
683.0	21175.0
684.0	21210.0
685.0	20721.0
686.0	20727.0
687.0	20495.0
688.0	20259.0
689.0	20416.0
690.0	20337.0
691.0	20151.0
692.0	19925.0
693.0	20080.0
694.0	19846.0
695.0	19510.0
696.0	19522.0
697.0	19664.0
698.0	19186.0
699.0	19272.0
700.0	19169.0
701.0	18980.0
702.0	19091.0
703.0	18572.0
704.0	18787.0
705.0	18724.0
706.0	18626.0
707.0	18323.0
708.0	18475.0
709.0	18551.0
710.0	18164.0
711.0	17709.0
712.0	17958.0
713.0	17629.0
714.0	17743.0
715.0	17522.0
716.0	17201.0
717.0	17142.0
718.0	17083.0
719.0	17011.0
720.0	16916.0
721.0	17026.0
722.0	16695.0
723.0	16472.0
724.0	16427.0
725.0	16495.0
726.0	16356.0
727.0	15953.0
728.0	16278.0
729.0	15900.0
730.0	15939.0
731.0	15965.0
732.0	15804.0
733.0	15661.0
734.0	15478.0
735.0	15295.0
736.0	15088.0
737.0	15165.0
738.0	15282.0
739.0	14884.0
740.0	15021.0
741.0	14997.0
742.0	14791.0
743.0	14512.0
744.0	14590.0
745.0	14235.0
746.0	14295.0
747.0	14276.0
748.0	13984.0
749.0	14152.0
750.0	13904.0
751.0	13964.0
752.0	13756.0
753.0	13557.0
754.0	13173.0
755.0	13343.0
756.0	13332.0
757.0	13284.0
758.0	13430.0
759.0	13076.0
760.0	12914.0
761.0	13100.0
762.0	12674.0
763.0	12848.0
764.0	12713.0
765.0	12515.0
766.0	12573.0
767.0	12354.0
768.0	12249.0
769.0	12185.0
770.0	12010.0
771.0	12030.0
772.0	11875.0
773.0	11738.0
774.0	12057.0
775.0	11788.0
776.0	11534.0
777.0	11510.0
778.0	11585.0
779.0	11541.0
780.0	11645.0
781.0	11089.0
782.0	11152.0
783.0	11033.0
784.0	10892.0
785.0	10829.0
786.0	11045.0
787.0	10741.0
