#Position (bp)	insert size	chromosomes
1465207.0	338.29117341014313	0.0
4395620.0	340.8553835614204	492.0
7326033.0	341.3852411200415	0.0
1.0256446E7	341.4729946187211	0.0
1.3186859E7	341.69697786462723	492.0
1.6117272E7	341.66090123612514	0.0
1.9047685E7	340.09767622859687	0.0
2.1978098E7	342.3306333344702	492.0
2.4908511E7	341.82284607938044	0.0
2.7838924E7	342.5164696372638	0.0
3.0769337E7	341.57961638263555	492.0
3.369975E7	341.94956923379306	0.0
3.6630163E7	342.15501175078475	0.0
3.9560576E7	260.7380194183405	492.0
4.2490989E7	342.2709624052535	0.0
4.5421402E7	341.9803791521583	0.0
4.8351815E7	342.7252709131756	492.0
5.1282228E7	342.1693346255389	0.0
5.4212641E7	342.30914569706664	0.0
5.7143054E7	342.1736372044627	492.0
6.0073467E7	342.29850552517564	0.0
6.300388E7	342.01693760342647	0.0
6.5934293E7	342.1099261951445	492.0
6.8864706E7	342.5107968219431	0.0
7.1795119E7	340.9365723601535	0.0
7.4725532E7	339.38076429680643	492.0
7.7655945E7	341.9557394182198	0.0
8.0586358E7	342.44941972920697	0.0
8.3516771E7	341.5263013275172	492.0
8.6447184E7	342.95637836819293	0.0
8.9377597E7	342.23356889908115	0.0
9.230801E7	341.377839984376	492.0
9.5238423E7	342.20531720211466	0.0
9.8168836E7	341.71506150563005	0.0
1.01099249E8	342.673292600583	492.0
1.04029662E8	340.9981239602138	0.0
1.06960075E8	342.38344498104584	0.0
1.09890488E8	340.4977708341272	492.0
1.12820901E8	341.5535616746458	0.0
1.15751314E8	341.50526520768733	0.0
1.18681727E8	341.6288811670323	492.0
1.2161214E8	341.74124549010094	0.0
1.24542553E8	340.6920475892298	0.0
1.27472966E8	342.0835101387778	492.0
1.30403379E8	340.8230204509701	0.0
1.33333792E8	342.0604205483098	0.0
1.36264205E8	341.79925845604953	492.0
1.39194618E8	342.1840881448093	0.0
1.42125031E8	342.04446274878967	0.0
1.45055444E8	342.1911888292714	492.0
1.47985857E8	341.8564933718315	0.0
1.5091627E8	341.4356925036024	0.0
1.53846683E8	341.7547809159893	492.0
1.56777096E8	341.29586016559335	0.0
1.59707509E8	341.65104689582154	0.0
1.62637922E8	340.8243893237763	492.0
1.65568335E8	340.78849984066284	0.0
1.68498748E8	341.66128975077106	0.0
1.71429161E8	342.0437913513909	492.0
1.74359574E8	341.14761942423286	0.0
1.77289987E8	341.6432448790452	0.0
1.802204E8	341.6363095654608	492.0
1.83150813E8	342.03130228553795	0.0
1.86081226E8	342.12247339995474	0.0
1.89011639E8	342.6870508994515	492.0
1.91942052E8	340.7885744201542	0.0
1.94872465E8	341.99560224774007	0.0
1.97802878E8	341.90112681338536	492.0
2.00733291E8	341.3057745987439	0.0
2.03663704E8	341.4269340974212	0.0
2.06594117E8	339.1166038675926	492.0
2.0952453E8	339.20923977911104	0.0
2.12454943E8	340.9026475548061	0.0
2.141011355E8	343.32663035888845	492.0
2.15566342E8	339.5916187191934	0.0
2.18315769E8	341.15068605432697	0.0
2.21246182E8	341.19980531707785	492.0
2.24176595E8	341.39110189654	0.0
2.27107008E8	342.8507928475034	0.0
2.30037421E8	342.77286291576	492.0
2.32967834E8	342.1509098462817	0.0
2.35898247E8	342.95111406151597	0.0
2.3882866E8	341.95060936497754	492.0
2.41759073E8	342.0984375	0.0
2.44689486E8	341.4021011231974	0.0
2.47619899E8	342.38322272187764	492.0
2.50550312E8	342.07376675624283	0.0
2.53480725E8	341.7549646179943	0.0
2.56411138E8	342.5598237394752	492.0
2.59341551E8	342.35187940421497	0.0
2.62271964E8	341.50375977879685	0.0
2.65202377E8	342.3336827393431	492.0
2.6813279E8	341.669774606778	0.0
2.71063203E8	342.4516231063759	0.0
2.73993616E8	333.914048425222	492.0
2.76924029E8	341.10943883035907	0.0
2.79854442E8	341.02461585977915	0.0
2.82784855E8	341.849732381114	492.0
2.85715268E8	342.05499984419305	0.0
2.88645681E8	342.08890493381466	0.0
2.91576094E8	341.42732841559206	492.0
2.94506507E8	341.822262151409	0.0
2.9743692E8	342.59965153077553	0.0
3.00367333E8	341.5709480069022	492.0
3.03297746E8	338.93427334867584	0.0
3.06228159E8	341.7793392547288	0.0
3.09158572E8	342.63189513035246	492.0
3.12088985E8	341.6908598577979	0.0
3.15019398E8	342.366592717797	0.0
3.17949811E8	341.5777179659714	492.0
3.20880224E8	342.16363394652444	0.0
3.23810637E8	341.9562360631181	0.0
3.2674105E8	341.65520363454107	492.0
3.29671463E8	341.98100924298075	0.0
3.32601876E8	342.6288264428699	0.0
3.35532289E8	342.1901964192595	492.0
3.38462702E8	341.9077292805524	0.0
3.41393115E8	342.60857270427147	0.0
3.44323528E8	341.9458296905053	492.0
3.47253941E8	342.5376668253381	0.0
3.50184354E8	341.2882634973157	0.0
3.53114767E8	342.3314337229144	492.0
3.5604518E8	340.00841424890456	0.0
3.58975593E8	340.5674391194419	0.0
3.61906006E8	342.08670083712263	492.0
3.64836419E8	343.20278053938046	0.0
3.67766832E8	342.53358647346283	0.0
3.70697245E8	340.4754217465268	492.0
3.73627658E8	341.090907519148	0.0
3.76133706E8	338.3851669390045	0.0
3.775989125E8	337.499116355966	492.0
3.79488484E8	341.9282571324933	0.0
3.82418897E8	260.9388026004975	0.0
3.8534931E8	340.73768061667135	492.0
3.88279723E8	341.9243076923077	0.0
3.91210136E8	340.91008914808754	0.0
3.94140549E8	340.9117770882385	492.0
3.97070962E8	312.6885360369796	0.0
4.00001375E8	342.41934243093186	0.0
4.02931788E8	341.67828194595273	492.0
4.05862201E8	340.91623394794937	0.0
4.08792614E8	341.93945878324996	0.0
4.11723027E8	341.7809013230016	492.0
4.1465344E8	342.74943551376674	0.0
4.17583853E8	342.1708111816155	0.0
4.20514266E8	342.57501134080746	492.0
4.23444679E8	342.3371811493463	0.0
4.26375092E8	342.0290484664503	0.0
4.29305505E8	342.76471078235375	492.0
4.32235918E8	342.63044213088153	0.0
4.35166331E8	342.41867597791725	0.0
4.38096744E8	342.7960329710026	492.0
4.41027157E8	341.7223730190979	0.0
4.4395757E8	341.89164819413656	0.0
4.46887983E8	341.43716124661245	492.0
4.49818396E8	342.26324508966695	0.0
4.52748809E8	341.8923734853885	0.0
4.55679222E8	341.7761711545555	492.0
4.58609635E8	341.1873765593612	0.0
4.61540048E8	342.21581006430813	0.0
4.64470461E8	342.5967752507046	492.0
4.67400874E8	342.02596640251375	0.0
4.70331287E8	340.8202412053108	0.0
4.732617E8	342.0608329932033	492.0
4.76192113E8	342.2121097315263	0.0
4.79122526E8	342.1148094289151	0.0
4.82052939E8	342.01817422911705	492.0
4.84983352E8	342.1263001969625	0.0
4.87913765E8	339.9582152018361	0.0
4.90844178E8	341.57898873022776	492.0
4.93774591E8	342.4916534052158	0.0
4.96705004E8	340.64466608993604	0.0
4.99635417E8	338.9422925499697	492.0
5.01414164E8	335.92932353609575	0.0
5.028793705E8	340.1587699739874	0.0
5.05496243E8	341.16587954055154	492.0
5.08426656E8	341.9886840818254	0.0
5.11357069E8	342.69327488544934	0.0
5.14287482E8	341.90951107648175	492.0
5.17217895E8	341.7461514672531	0.0
5.20148308E8	341.16728476362124	0.0
5.23078721E8	341.3282557979964	492.0
5.26009134E8	342.16958598726114	0.0
5.28939547E8	341.4703947931832	0.0
5.3186996E8	342.71616961867755	492.0
5.34800373E8	342.3218148458121	0.0
5.37730786E8	342.1570334015959	0.0
5.40661199E8	341.85221072608164	492.0
5.43591612E8	340.77227633205683	0.0
5.46522025E8	340.5009810222929	0.0
5.49452438E8	341.3821981100182	492.0
5.52382851E8	342.00699717135626	0.0
5.55313264E8	342.1683747420835	0.0
5.58243677E8	341.4217965500671	492.0
5.6117409E8	342.247948935875	0.0
5.64104503E8	341.80565599173553	0.0
5.67034916E8	341.6391032967033	492.0
5.69965329E8	341.14668698404193	0.0
5.72895742E8	340.9002040748051	0.0
5.75826155E8	342.2697992732917	492.0
5.78756568E8	341.5328208368436	0.0
5.81686981E8	339.57776211572025	0.0
5.83308E8	343.38133459238276	492.0
5.847732065E8	339.3214585603773	0.0
5.87547807E8	341.19479601867783	0.0
