#Insert size (bp)	insert size
359.0	221085.0
360.0	222249.0
361.0	224649.0
362.0	226294.0
363.0	227722.0
364.0	227951.0
365.0	230940.0
366.0	231763.0
367.0	233377.0
368.0	234536.0
369.0	234807.0
370.0	237075.0
371.0	238395.0
372.0	239112.0
373.0	238702.0
374.0	241721.0
375.0	241921.0
376.0	242790.0
377.0	243699.0
378.0	245748.0
379.0	244555.0
380.0	246760.0
381.0	247488.0
382.0	248279.0
383.0	248715.0
384.0	250511.0
385.0	250212.0
386.0	249347.0
387.0	250087.0
388.0	251345.0
389.0	251718.0
390.0	251186.0
391.0	251539.0
392.0	252117.0
393.0	251934.0
394.0	252475.0
395.0	251964.0
396.0	252832.0
397.0	251655.0
398.0	251606.0
399.0	252573.0
400.0	252311.0
401.0	252216.0
402.0	251562.0
403.0	250478.0
404.0	250144.0
405.0	250691.0
406.0	250240.0
407.0	249849.0
408.0	249151.0
409.0	247647.0
410.0	248306.0
411.0	247044.0
412.0	246329.0
413.0	247674.0
414.0	245964.0
415.0	245151.0
416.0	244211.0
417.0	244344.0
418.0	241969.0
419.0	242890.0
420.0	241306.0
421.0	240966.0
422.0	239515.0
423.0	239782.0
424.0	237413.0
425.0	237357.0
426.0	235140.0
427.0	234539.0
428.0	234948.0
429.0	233123.0
430.0	231939.0
431.0	231249.0
432.0	230081.0
433.0	228353.0
434.0	227276.0
435.0	226978.0
436.0	224001.0
437.0	224817.0
438.0	223828.0
439.0	222212.0
440.0	220298.0
441.0	220767.0
442.0	219064.0
443.0	217822.0
444.0	215852.0
445.0	214504.0
446.0	213378.0
447.0	212080.0
448.0	210756.0
449.0	210293.0
450.0	209081.0
451.0	208684.0
452.0	206841.0
453.0	204897.0
454.0	203088.0
455.0	201173.0
456.0	200120.0
457.0	200060.0
458.0	199113.0
459.0	197459.0
460.0	195042.0
461.0	194182.0
462.0	192371.0
463.0	191629.0
464.0	190660.0
465.0	187980.0
466.0	186998.0
467.0	185731.0
468.0	185013.0
469.0	183708.0
470.0	182469.0
471.0	180781.0
472.0	180161.0
473.0	178761.0
474.0	176738.0
475.0	176697.0
476.0	173782.0
477.0	173231.0
478.0	171457.0
479.0	169522.0
480.0	169386.0
481.0	168523.0
482.0	166422.0
483.0	165439.0
484.0	163869.0
485.0	162296.0
486.0	160652.0
487.0	160135.0
488.0	158014.0
489.0	157013.0
490.0	156478.0
491.0	154807.0
492.0	153665.0
493.0	153039.0
494.0	151767.0
495.0	150718.0
496.0	147808.0
497.0	146776.0
498.0	147067.0
499.0	145236.0
500.0	145125.0
501.0	136808.0
502.0	135097.0
503.0	134239.0
504.0	133000.0
505.0	130929.0
506.0	130007.0
507.0	129156.0
508.0	127327.0
509.0	126636.0
510.0	125023.0
511.0	123980.0
512.0	122871.0
513.0	122905.0
514.0	123252.0
515.0	124774.0
516.0	118925.0
517.0	118039.0
518.0	116759.0
519.0	115658.0
520.0	113793.0
521.0	114776.0
522.0	113726.0
523.0	113759.0
524.0	112975.0
525.0	124286.0
526.0	181724.0
527.0	338147.0
528.0	642843.0
529.0	53493.0
530.0	52398.0
531.0	52264.0
532.0	51873.0
533.0	51506.0
534.0	51559.0
535.0	50725.0
536.0	50510.0
537.0	50505.0
538.0	50140.0
539.0	49519.0
540.0	49597.0
541.0	48996.0
542.0	48857.0
543.0	48858.0
544.0	48989.0
545.0	49376.0
546.0	50380.0
547.0	51914.0
548.0	54658.0
549.0	58652.0
550.0	61690.0
551.0	68429.0
552.0	73401.0
553.0	75918.0
554.0	75892.0
555.0	75915.0
556.0	75189.0
557.0	74567.0
558.0	73621.0
559.0	72530.0
560.0	71807.0
561.0	70453.0
562.0	69919.0
563.0	69523.0
564.0	68266.0
565.0	67561.0
566.0	66870.0
567.0	66087.0
568.0	64613.0
569.0	64001.0
570.0	63208.0
571.0	62717.0
572.0	61751.0
573.0	60995.0
574.0	59747.0
575.0	59278.0
576.0	58528.0
577.0	57662.0
578.0	57214.0
579.0	56312.0
580.0	55694.0
581.0	55159.0
582.0	54250.0
583.0	53537.0
584.0	52655.0
585.0	51751.0
586.0	50943.0
587.0	50044.0
588.0	49741.0
589.0	48715.0
590.0	48145.0
591.0	47076.0
592.0	46683.0
593.0	45949.0
594.0	46331.0
595.0	44554.0
596.0	44678.0
597.0	44126.0
598.0	43371.0
599.0	42448.0
600.0	42215.0
601.0	41352.0
602.0	40628.0
603.0	39959.0
604.0	39781.0
605.0	39011.0
606.0	38380.0
607.0	37755.0
608.0	37348.0
609.0	36713.0
610.0	36014.0
611.0	35575.0
612.0	35098.0
613.0	34564.0
614.0	33621.0
