#Position (bp)	insert size	chromosomes
1465207.0	389.53332466200965	0.0
4395620.0	390.01873418127064	500.0
7326033.0	391.0497928468758	0.0
1.0256446E7	391.55730116721674	0.0
1.3186859E7	391.48041414189606	500.0
1.6117272E7	391.6506962729716	0.0
1.9047685E7	391.6084335297524	0.0
2.1978098E7	391.6650199905809	500.0
2.4908511E7	391.8269812829623	0.0
2.7838924E7	391.689964776573	0.0
3.0769337E7	391.7185788396751	500.0
3.369975E7	391.61877536141515	0.0
3.6630163E7	391.3309265271092	0.0
3.9560576E7	391.12993646208025	500.0
4.2490989E7	391.41334103378574	0.0
4.5421402E7	391.8449866317897	0.0
4.8351815E7	391.54673258444126	500.0
5.1282228E7	391.4980589725559	0.0
5.4212641E7	391.3201329206404	0.0
5.7143054E7	391.46596314258	500.0
6.0073467E7	391.721326238984	0.0
6.300388E7	391.38108890080997	0.0
6.5934293E7	391.324144314024	500.0
6.8864706E7	391.6111268493726	0.0
7.1795119E7	391.99969506965755	0.0
7.4725532E7	390.945619168553	500.0
7.7655945E7	391.63052069350704	0.0
8.0586358E7	391.70037456717205	0.0
8.3516771E7	391.6799281143324	500.0
8.6447184E7	391.85715365366207	0.0
8.9377597E7	392.34326988853564	0.0
9.230801E7	391.3477091448711	500.0
9.5238423E7	391.9254507297529	0.0
9.8168836E7	391.7879557615593	0.0
1.01099249E8	391.60047151204924	500.0
1.04029662E8	391.63362762151695	0.0
1.06960075E8	391.6340147935073	0.0
1.09890488E8	389.1113810331393	500.0
1.12820901E8	391.2666398390342	0.0
1.15751314E8	391.5500884200798	0.0
1.18681727E8	391.6996870191635	500.0
1.2161214E8	391.87191169040256	0.0
1.24542553E8	391.62261269741657	0.0
1.27472966E8	391.791229674066	500.0
1.30403379E8	391.9406267281106	0.0
1.33333792E8	391.93255303584493	0.0
1.36264205E8	391.67056119711253	500.0
1.39194618E8	391.86088345185004	0.0
1.42125031E8	392.1583641485369	0.0
1.45055444E8	391.5706956253739	500.0
1.47985857E8	391.49331247071717	0.0
1.5091627E8	391.5729598119333	0.0
1.53846683E8	391.59507992640823	500.0
1.56777096E8	391.50188548314935	0.0
1.59707509E8	391.8142450630095	0.0
1.62637922E8	390.81341830822714	500.0
1.65568335E8	391.1297269580823	0.0
1.68498748E8	391.52039325228384	0.0
1.71429161E8	391.47478344347206	500.0
1.74359574E8	391.5527079530029	0.0
1.77289987E8	391.2380925640997	0.0
1.802204E8	391.16726171996277	500.0
1.83150813E8	391.81454763790146	0.0
1.86081226E8	391.9345765221036	0.0
1.89011639E8	391.6661450132494	500.0
1.91942052E8	391.70901741346904	0.0
1.94872465E8	391.3819198156516	0.0
1.97802878E8	391.4351454273446	500.0
2.00733291E8	391.39386874588865	0.0
2.03663704E8	391.09286628447205	0.0
2.06594117E8	390.7406989238939	500.0
2.0952453E8	386.9066719551715	0.0
2.12454943E8	391.3123950394006	0.0
2.141011355E8	392.5912278289564	500.0
2.15566342E8	390.3483115772249	0.0
2.18315769E8	391.7430760968707	0.0
2.21246182E8	391.89185290801777	500.0
2.24176595E8	391.7776966950243	0.0
2.27107008E8	391.8221346252219	0.0
2.30037421E8	391.14458049394113	500.0
2.32967834E8	391.0438490332386	0.0
