#GC Content (%)	Sample
1.0	6.157469777445028E-8
2.0	6.157469777445028E-8
3.0	6.157469777445028E-8
4.0	1.2314939554890055E-7
5.0	1.8472409332335083E-7
6.0	3.6944818664670166E-7
7.0	7.388963732934032E-7
8.0	8.004710710678535E-7
9.0	1.2930686532634557E-6
10.0	1.0467698621656547E-6
11.0	2.1551144221057596E-6
12.0	3.386608377594765E-6
13.0	4.187079448662618E-6
14.0	6.034320381896127E-6
15.0	9.851951643912043E-6
16.0	1.3423284114830161E-5
17.0	2.148956952328315E-5
18.0	3.6698519873572366E-5
19.0	6.748586876079751E-5
20.0	1.1896231610023793E-4
21.0	2.1914434937926857E-4
22.0	3.9013728509891695E-4
23.0	7.273203301118066E-4
24.0	0.0012773055306331965
25.0	0.002470192150617622
26.0	0.0033156127510608245
27.0	0.005612718426234466
28.0	0.008482284066617175
29.0	0.012206013914527055
30.0	0.01676648233049394
31.0	0.0220692953028296
32.0	0.02771434044539565
33.0	0.03350845793127365
34.0	0.03907893611483484
35.0	0.04393176119583481
36.0	0.047712016616301645
37.0	0.05025597525485306
38.0	0.051540177151637
39.0	0.05155292311407631
40.0	0.050278080571354085
41.0	0.048290880350079245
42.0	0.0457354688177418
43.0	0.04271510674250945
44.0	0.039493210681461347
45.0	0.03635561038166646
46.0	0.03320446364836119
47.0	0.030284468330501208
48.0	0.02751182126441549
49.0	0.025010102868537342
50.0	0.022862315835466746
51.0	0.022733378418327045
52.0	0.016580280444424
53.0	0.016904286504113162
54.0	0.015220341669377491
55.0	0.013483011571671377
56.0	0.011942720506843505
57.0	0.010592264235254263
58.0	0.009308185487865876
59.0	0.008053908894200322
60.0	0.006921734926221505
61.0	0.006004148779986647
62.0	0.0052430239407966674
63.0	0.0045884849034542605
64.0	0.004049028976252302
65.0	0.003556800842243346
66.0	0.0031232533952134417
67.0	0.0027570070928510113
68.0	0.0024096642227053374
69.0	0.002116014489018984
70.0	0.0018114044591287786
71.0	0.001529946515601766
72.0	0.0012985488013653819
73.0	0.0011464592978624897
74.0	0.0010085935495454956
75.0	9.03485540444509E-4
76.0	7.694374233895307E-4
77.0	7.188845965167072E-4
78.0	6.749202623057495E-4
79.0	6.318179738636344E-4
80.0	5.662409207338448E-4
81.0	5.334216068200628E-4
82.0	4.766497354720196E-4
83.0	4.2147880626611223E-4
84.0	3.164323718629E-4
85.0	2.32198185307452E-4
86.0	1.801675656880415E-4
87.0	1.2665915332204424E-4
88.0	8.478835883541803E-5
89.0	6.0774226703382423E-5
90.0	3.0171601909480638E-5
91.0	1.2869111834860107E-5
92.0	6.71164205741508E-6
93.0	2.5245626087524615E-6
94.0	8.004710710678535E-7
95.0	3.694481866467016E-7
96.0	2.462987910978011E-7
97.0	6.157469777445028E-8
98.0	1.8472409332335083E-7
99.0	6.157469777445028E-8
100.0	5.110699915279373E-6
