#Insert size (bp)	insert size
1.0	252.0
2.0	42.0
3.0	35.0
4.0	32.0
5.0	27.0
6.0	49.0
7.0	40.0
8.0	30.0
9.0	33.0
10.0	47.0
11.0	36.0
12.0	32.0
13.0	30.0
14.0	32.0
15.0	35.0
16.0	31.0
17.0	43.0
18.0	31.0
19.0	29.0
20.0	40.0
21.0	26.0
22.0	30.0
23.0	31.0
24.0	25.0
25.0	46.0
26.0	32.0
27.0	27.0
28.0	42.0
29.0	34.0
30.0	32.0
31.0	30.0
32.0	27.0
33.0	30.0
34.0	27.0
35.0	22.0
36.0	29.0
37.0	27.0
38.0	28.0
39.0	49.0
40.0	2588.0
41.0	2634.0
42.0	2512.0
43.0	2486.0
44.0	2476.0
45.0	2397.0
46.0	2341.0
47.0	2339.0
48.0	2390.0
49.0	2502.0
50.0	2403.0
51.0	2352.0
52.0	2292.0
53.0	2055.0
54.0	2226.0
55.0	2065.0
56.0	2210.0
57.0	2207.0
58.0	2179.0
59.0	2045.0
60.0	1962.0
61.0	1958.0
62.0	1857.0
63.0	1957.0
64.0	2053.0
65.0	1844.0
66.0	1930.0
67.0	1894.0
68.0	1857.0
69.0	1842.0
70.0	1769.0
71.0	1814.0
72.0	1653.0
73.0	1819.0
74.0	1737.0
75.0	1855.0
76.0	1791.0
77.0	1648.0
78.0	1676.0
79.0	1723.0
80.0	1499.0
81.0	1763.0
82.0	1673.0
83.0	1715.0
84.0	1570.0
85.0	1564.0
86.0	1512.0
87.0	1487.0
88.0	1564.0
89.0	1635.0
90.0	1545.0
91.0	1525.0
92.0	1336.0
93.0	1455.0
94.0	1512.0
95.0	1457.0
96.0	1464.0
97.0	1329.0
98.0	1287.0
99.0	1465.0
100.0	1419.0
101.0	1450.0
102.0	1380.0
103.0	1324.0
104.0	1352.0
105.0	1384.0
106.0	1399.0
107.0	1371.0
108.0	1509.0
109.0	1427.0
110.0	1454.0
111.0	1281.0
112.0	1288.0
113.0	1284.0
114.0	1338.0
115.0	1425.0
116.0	1424.0
117.0	1315.0
118.0	1194.0
119.0	1322.0
120.0	1280.0
121.0	1359.0
122.0	1348.0
123.0	1364.0
124.0	1295.0
125.0	1223.0
126.0	1188.0
127.0	1222.0
128.0	1219.0
129.0	1395.0
130.0	1240.0
131.0	1259.0
132.0	1127.0
133.0	1206.0
134.0	1264.0
135.0	1284.0
136.0	1382.0
137.0	1230.0
138.0	1206.0
139.0	1193.0
140.0	1266.0
141.0	1250.0
142.0	1240.0
143.0	1281.0
144.0	1252.0
145.0	1194.0
146.0	1215.0
147.0	1208.0
148.0	1152.0
149.0	1250.0
150.0	1336.0
151.0	1376.0
152.0	1400.0
153.0	1425.0
154.0	1455.0
155.0	1608.0
156.0	1481.0
157.0	1477.0
158.0	1489.0
159.0	1434.0
160.0	1502.0
161.0	1602.0
162.0	1549.0
163.0	1502.0
164.0	1519.0
165.0	1564.0
166.0	1595.0
167.0	1554.0
168.0	1669.0
169.0	1665.0
170.0	1775.0
171.0	1632.0
172.0	1700.0
173.0	1827.0
174.0	1876.0
175.0	1830.0
176.0	1914.0
177.0	1983.0
178.0	1924.0
179.0	2055.0
180.0	2245.0
181.0	2333.0
182.0	2405.0
183.0	2432.0
184.0	2365.0
185.0	2581.0
186.0	2651.0
187.0	2754.0
188.0	2802.0
189.0	2937.0
190.0	3024.0
