#GC Content (%)	Sample
1.0	1.6276897369441786E-7
2.0	0.0
3.0	0.0
4.0	8.138448684720893E-8
5.0	3.255379473888357E-7
6.0	1.6276897369441786E-7
7.0	3.255379473888357E-7
8.0	7.324603816248804E-7
9.0	1.4649207632497608E-6
10.0	1.5463052500969697E-6
11.0	1.220767302708134E-6
12.0	2.1973811448746413E-6
13.0	3.0112260133467303E-6
14.0	3.2553794738883573E-6
15.0	7.65014176363764E-6
16.0	1.0905521237525994E-5
17.0	1.4974745579886444E-5
18.0	2.506642194894035E-5
19.0	3.865763125242423E-5
20.0	6.600281883308644E-5
21.0	1.131244367176204E-4
22.0	1.907652371698577E-4
23.0	3.432797655215273E-4
24.0	5.775857031546419E-4
25.0	0.001161600780770213
26.0	0.0016245971264439844
27.0	0.0028593625608898388
28.0	0.004562984024062463
29.0	0.006821566303046206
30.0	0.009879262858382693
31.0	0.01352268356555854
32.0	0.01776216425440335
33.0	0.022188585109536196
34.0	0.026757428816651656
35.0	0.030951171423888334
36.0	0.0344832581530572
37.0	0.03734636440034201
38.0	0.03928453595460829
39.0	0.04036434532609706
40.0	0.04075889731833233
41.0	0.040688825275156874
42.0	0.04006574564385466
43.0	0.039181259040799186
44.0	0.03821677148717291
45.0	0.03674078243371193
46.0	0.03533453988547901
47.0	0.0340327950183579
48.0	0.03270061235315594
49.0	0.03143752511728725
50.0	0.030185750325090334
51.0	0.03247436347972069
52.0	0.02663632870022301
53.0	0.032399001444900176
54.0	0.03492737329778242
55.0	0.028904514348654722
56.0	0.022401975234049576
57.0	0.017246593530226277
58.0	0.014515655689581335
59.0	0.012496994877823166
60.0	0.010844889794824826
61.0	0.009621355419563885
62.0	0.008620082077882675
63.0	0.00782772271393825
64.0	0.007342427018868342
65.0	0.006848016261271548
66.0	0.006186604536664282
67.0	0.0050818101277134205
68.0	0.004146376835891599
69.0	0.003586777104330191
70.0	0.003074461759627011
71.0	0.0025951071320969507
72.0	0.0020876748566046035
73.0	0.0017459413963331729
74.0	0.001486894574698507
75.0	0.0012704118396849311
76.0	0.00105409187364505
77.0	8.992985796616586E-4
78.0	7.816979961674416E-4
79.0	6.75816778779223E-4
80.0	5.669243353776574E-4
81.0	4.4940513637028767E-4
82.0	3.5068575382462327E-4
83.0	2.525360626868893E-4
84.0	1.5454914052284979E-4
85.0	6.47006670435311E-5
86.0	2.6938265146426155E-5
87.0	8.626755605804146E-6
88.0	2.929841526499521E-6
89.0	1.3021517895553429E-6
90.0	4.883069210832536E-7
91.0	0.0
92.0	3.255379473888357E-7
93.0	2.441534605416268E-7
94.0	8.138448684720893E-8
95.0	4.069224342360446E-7
96.0	3.255379473888357E-7
97.0	4.883069210832536E-7
98.0	1.4649207632497608E-6
99.0	3.7436863949716106E-6
100.0	1.7660433645844335E-5
