#Insert size (bp)	insert size
1.0	689.0
2.0	578.0
3.0	606.0
4.0	621.0
5.0	623.0
6.0	730.0
7.0	689.0
8.0	574.0
9.0	569.0
10.0	538.0
11.0	429.0
12.0	412.0
13.0	515.0
14.0	443.0
15.0	471.0
16.0	414.0
17.0	381.0
18.0	399.0
19.0	333.0
20.0	335.0
21.0	372.0
22.0	337.0
23.0	331.0
24.0	329.0
25.0	337.0
26.0	335.0
27.0	396.0
28.0	329.0
29.0	359.0
30.0	363.0
31.0	187.0
32.0	162.0
33.0	180.0
34.0	183.0
35.0	157.0
36.0	196.0
37.0	224.0
38.0	249.0
39.0	333.0
40.0	13639.0
41.0	14757.0
42.0	13859.0
43.0	13043.0
44.0	13868.0
45.0	14001.0
46.0	14077.0
47.0	13589.0
48.0	14433.0
49.0	16121.0
50.0	15253.0
51.0	14349.0
52.0	13509.0
53.0	13946.0
54.0	14284.0
55.0	13822.0
56.0	14490.0
57.0	14711.0
58.0	14294.0
59.0	15192.0
60.0	14682.0
61.0	14919.0
62.0	14559.0
63.0	14121.0
64.0	14726.0
65.0	14242.0
66.0	15160.0
67.0	14581.0
68.0	15160.0
69.0	15284.0
70.0	15588.0
71.0	15758.0
72.0	15212.0
73.0	16260.0
74.0	15859.0
75.0	16907.0
76.0	16393.0
77.0	17997.0
78.0	18575.0
79.0	18450.0
80.0	19064.0
81.0	19792.0
82.0	20033.0
83.0	21262.0
84.0	20262.0
85.0	21847.0
86.0	22900.0
87.0	24161.0
88.0	24725.0
89.0	27133.0
90.0	28137.0
91.0	28101.0
92.0	28999.0
93.0	30044.0
94.0	31393.0
95.0	32392.0
96.0	33260.0
97.0	35789.0
98.0	36892.0
99.0	38635.0
100.0	40275.0
101.0	42415.0
102.0	43260.0
103.0	44381.0
104.0	46442.0
105.0	47939.0
106.0	50137.0
107.0	52223.0
108.0	54038.0
109.0	56622.0
110.0	59443.0
111.0	61441.0
112.0	63129.0
113.0	63880.0
114.0	67247.0
115.0	68646.0
116.0	71285.0
117.0	74318.0
118.0	76091.0
119.0	79385.0
120.0	81069.0
121.0	83626.0
122.0	85362.0
123.0	88382.0
124.0	90284.0
125.0	91828.0
126.0	94484.0
127.0	95975.0
128.0	99391.0
129.0	101550.0
130.0	105051.0
131.0	107895.0
132.0	109125.0
133.0	111581.0
134.0	112649.0
135.0	115209.0
136.0	117774.0
137.0	120418.0
138.0	123361.0
139.0	125695.0
140.0	128871.0
141.0	130600.0
142.0	134541.0
143.0	136139.0
144.0	137635.0
145.0	138004.0
146.0	141038.0
147.0	141165.0
148.0	143074.0
149.0	146160.0
150.0	148334.0
151.0	154508.0
152.0	157065.0
153.0	159535.0
154.0	160759.0
155.0	161897.0
156.0	164961.0
157.0	165599.0
158.0	167863.0
159.0	171090.0
160.0	172666.0
161.0	173973.0
162.0	175675.0
163.0	176811.0
164.0	177293.0
165.0	179750.0
166.0	181008.0
167.0	183264.0
168.0	184079.0
169.0	185055.0
170.0	185098.0
171.0	186521.0
172.0	189697.0
173.0	189705.0
174.0	190729.0
175.0	191950.0
176.0	190484.0
177.0	192260.0
178.0	192481.0
179.0	194664.0
180.0	193882.0
181.0	193950.0
182.0	193703.0
183.0	195288.0
184.0	196612.0
185.0	196847.0
186.0	196909.0
187.0	197377.0
188.0	195542.0
189.0	195608.0
190.0	195521.0
