#Position (bp)	insert size	chromosomes
1473116.5	245.5945074179667	0.0
4419348.5	250.39018896144165	262.0910813190242
7365580.5	250.97090324342363	0.0
1.03118125E7	252.22013504833225	0.0
1.32580445E7	251.414738236268	262.0910813190242
1.62042765E7	251.05687010954617	0.0
1.91505085E7	251.859259918164	0.0
2.20967405E7	251.97137361841152	262.0910813190242
2.50429725E7	251.53728565731757	0.0
2.79892045E7	252.28801018478836	0.0
3.09354365E7	252.206087090494	262.0910813190242
3.38816685E7	251.70058620354155	0.0
3.68279005E7	251.55861414333174	0.0
3.97741325E7	251.3544043896395	262.0910813190242
4.27203645E7	252.13931360485375	0.0
4.56665965E7	252.12708195759043	0.0
4.86128285E7	252.15280116621008	262.0910813190242
5.15590605E7	251.45432414192055	0.0
5.45052925E7	248.97154553680457	0.0
5.74515245E7	248.48914621165693	262.0910813190242
6.03977565E7	251.03431194231058	0.0
6.33439885E7	251.25664158868025	0.0
6.62902205E7	250.5393286448202	262.0910813190242
6.92364525E7	251.70401223117827	0.0
7.21826845E7	252.22073149678153	0.0
7.51289165E7	241.42543352601157	262.0910813190242
7.80751485E7	250.9934972394937	0.0
8.10213805E7	251.6109372970803	0.0
8.39676125E7	250.4358423638908	262.0910813190242
8.69138445E7	250.20389477342994	0.0
8.98600765E7	250.67227671005662	0.0
9.28063085E7	250.95997049530456	262.0910813190242
9.57525405E7	251.5232068531604	0.0
9.86987725E7	251.65112487326337	0.0
1.016450045E8	251.0744035138058	262.0910813190242
1.045912365E8	252.62525641430238	0.0
1.075374685E8	252.6173172927408	0.0
1.104837005E8	252.47395620329405	262.0910813190242
1.134299325E8	251.24778043320754	0.0
1.163761645E8	251.70796991236512	0.0
1.193223965E8	250.06666013328106	262.0910813190242
1.222686285E8	250.166076635751	0.0
1.252148605E8	252.5865698191521	0.0
1.281610925E8	251.90582072653362	262.0910813190242
1.311073245E8	251.3739630075517	0.0
1.340535565E8	251.7439915276217	0.0
1.369997885E8	251.6926791502093	262.0910813190242
1.399460205E8	251.56338956813394	0.0
1.428922525E8	251.86922321660327	0.0
1.458384845E8	251.13447928295056	262.0910813190242
1.487847165E8	251.0226204168937	0.0
1.517309485E8	251.43637003578343	0.0
1.546771805E8	252.369873738215	262.0910813190242
1.576234125E8	250.65084427981844	0.0
1.605696445E8	252.19149852910587	0.0
1.635158765E8	251.51413926499032	262.0910813190242
1.664621085E8	250.19965236914052	0.0
1.694083405E8	251.4654656159561	0.0
1.723545725E8	251.087007813435	262.0910813190242
1.753008045E8	250.97516902768834	0.0
1.782470365E8	250.6166719825888	0.0
1.811932685E8	251.20592881933646	262.0910813190242
1.841395005E8	250.39576424633287	0.0
1.870857325E8	251.1562256531806	0.0
1.900319645E8	251.18859749695267	262.0910813190242
1.929781965E8	250.71064234545761	0.0
1.959244285E8	250.15721936255395	0.0
1.988706605E8	251.01643903343427	262.0910813190242
2.018168925E8	250.9510089348459	0.0
2.047631245E8	248.01381524979493	0.0
2.077093565E8	246.51082917034387	262.0910813190242
2.106555885E8	250.10212286069313	0.0
2.136018205E8	250.3539615564932	0.0
2.154737165E8	249.73151818025158	262.0910813190242
2.169468325E8	246.71448452529035	0.0
2.194942845E8	250.94357053950813	0.0
2.224405165E8	250.4462889718307	262.0910813190242
2.253867485E8	251.11449723756905	0.0
2.283329805E8	251.99223698439673	0.0
2.312792125E8	251.78085953902198	262.0910813190242
2.342254445E8	251.19097331155274	0.0
2.371716765E8	252.09792904557094	0.0
2.401179085E8	252.19990044178957	262.0910813190242
2.430641405E8	251.69609819062933	0.0
2.460103725E8	252.76704554773738	0.0
2.489566045E8	252.45997166135317	262.0910813190242
2.519028365E8	251.04163558534262	0.0
2.548490685E8	252.31374601455815	0.0
2.577953005E8	252.32349587578844	262.0910813190242
2.607415325E8	251.9589429663763	0.0
2.636877645E8	251.02594648685997	0.0
2.666339965E8	251.5289882531262	262.0910813190242
2.695802285E8	251.37132572795437	0.0
