#Position (bp)	mapping quality
1465207.0	36.81177020220845
4395620.0	38.23843878589068
7326033.0	39.360519048645145
1.0256446E7	38.094917478293326
1.3186859E7	38.53526940500185
1.6117272E7	39.300435970193774
1.9047685E7	37.012465046357164
2.1978098E7	39.03691437677768
2.4908511E7	39.29063675750919
2.7838924E7	39.698053888106216
3.0769337E7	38.41196528652035
3.369975E7	39.06335698979307
3.6630163E7	39.591163410860716
3.9560576E7	38.98105311289671
4.2490989E7	39.17439907385129
4.5421402E7	38.368484511712076
4.8351815E7	39.12873059082919
5.1282228E7	39.39274488879139
5.4212641E7	37.781175301065645
5.7143054E7	39.95292183158089
6.0073467E7	39.85301467423354
6.300388E7	39.710410634540125
6.5934293E7	39.02027309008532
6.8864706E7	39.60584883490586
7.1795119E7	39.65735774890139
7.4725532E7	36.45020904273826
7.7655945E7	38.94027581180514
8.0586358E7	39.33582362363026
8.3516771E7	39.05018480062037
8.6447184E7	39.131362633018156
8.9377597E7	39.853871991676215
9.230801E7	39.35714188536943
9.5238423E7	39.61276776200598
9.8168836E7	36.30563833193478
1.01099249E8	39.31656289722901
1.04029662E8	39.0055116000276
1.06960075E8	39.07769993985511
1.09890488E8	35.746416791168016
1.12820901E8	39.44687440383628
1.15751314E8	39.77071865266762
1.18681727E8	39.26320148478759
1.2161214E8	39.216543391305706
1.24542553E8	38.45936314637698
1.27472966E8	38.51731965409173
1.30403379E8	39.19236194359589
1.33333792E8	39.15765191319021
1.36264205E8	38.655108338788075
1.39194618E8	37.068489686733514
1.42125031E8	39.16578523688891
1.45055444E8	39.38870822959067
1.47985857E8	39.27416082690595
1.5091627E8	38.683184585992905
1.53846683E8	38.823684006972535
1.56777096E8	38.60510287523975
1.59707509E8	38.330658465572284
1.62637922E8	34.391371785805084
1.65568335E8	36.16633185198013
1.68498748E8	38.68590266592522
1.71429161E8	36.873293632522476
1.74359574E8	35.94552212035876
1.77289987E8	36.587592468658606
1.802204E8	37.17454188736089
1.83150813E8	37.923332573397694
1.86081226E8	38.5648669709353
1.89011639E8	38.473926567436536
1.91942052E8	38.79269367756266
1.94872465E8	38.11078079977561
1.97802878E8	38.39224224193164
2.00733291E8	37.74936203707581
2.03663704E8	36.41104061663259
2.06594117E8	35.78127422507596
2.0952453E8	37.53236281701123
2.12454943E8	36.477643476558804
2.141011355E8	36.63632412852376
2.15566342E8	37.13532285820593
2.18315769E8	39.079682769737886
2.21246182E8	39.49898451356116
2.24176595E8	39.70121383429129
2.27107008E8	39.79989334170456
2.30037421E8	39.650334763919545
2.32967834E8	39.494883385050066
2.35898247E8	39.38109808642494
2.3882866E8	39.08668832321511
2.41759073E8	39.18613464576351
2.44689486E8	39.643248182954395
2.47619899E8	39.31291317084137
2.50550312E8	39.84397069206065
2.53480725E8	39.53392113667644
2.56411138E8	39.51950890256105
2.59341551E8	38.58174182922528
2.62271964E8	38.82952159280818
2.65202377E8	39.47301346062742
2.6813279E8	38.54130580862172
2.71063203E8	39.5336549871675
2.73993616E8	32.202662950863484
2.76924029E8	35.47019342429837
2.79854442E8	39.048376503095014
2.82784855E8	39.701261689502644
2.85715268E8	39.01112994931251
2.88645681E8	39.532343513892776
2.91576094E8	37.44543082577952
2.94506507E8	35.71794917315238
2.9743692E8	38.33705495676062
3.00367333E8	39.161755598301134
3.03297746E8	34.53421514213068
3.06228159E8	38.452396228773125
3.09158572E8	39.01335395958574
3.12088985E8	38.96475896840173
3.15019398E8	38.70929951314387
3.17949811E8	37.514106772591745
3.20880224E8	39.03375200407667
3.23810637E8	38.924511445304425
3.2674105E8	39.5434612080635
3.29671463E8	39.48934283921949
3.32601876E8	38.295534122111626
3.35532289E8	38.79703823137429
3.38462702E8	39.51628164592237
3.41393115E8	39.0673659661064
3.44323528E8	39.387459079800614
3.47253941E8	38.08103152472301
3.50184354E8	39.04754950632964
3.53114767E8	39.0089238516009
3.5604518E8	38.08955632054951
3.58975593E8	35.88238710068963
3.61906006E8	39.011743840599884
3.64836419E8	39.10570355117786
3.67766832E8	38.78450328867819
3.70697245E8	37.49962045944392
3.73627658E8	36.828757227643834
3.76133706E8	35.50670948058306
3.775989125E8	36.151971422122195
3.79488484E8	40.30889420195547
3.82418897E8	38.97586020609478
3.8534931E8	39.534923176067046
3.88279723E8	39.39303903363631
3.91210136E8	39.80807834153711
3.94140549E8	39.767537931558294
3.97070962E8	38.348708394775365
4.00001375E8	39.176225166154296
4.02931788E8	39.370558592676296
4.05862201E8	39.07328209514524
4.08792614E8	38.93312400342702
4.11723027E8	40.03337479927101
4.1465344E8	38.02891784638422
4.17583853E8	39.077382758189
4.20514266E8	38.932512941401434
4.23444679E8	39.891281281212926
4.26375092E8	38.87954196286703
4.29305505E8	38.42368851725284
4.32235918E8	38.976198950424845
4.35166331E8	38.808372079468036
4.38096744E8	39.04110961906024
4.41027157E8	39.51841339467448
4.4395757E8	39.4834655446474
4.46887983E8	38.38659935768059
4.49818396E8	38.74149352268399
4.52748809E8	38.80748996140558
4.55679222E8	37.370183575547955
4.58609635E8	36.67859196244333
4.61540048E8	39.24185309426706
4.64470461E8	38.53765481142938
4.67400874E8	38.982141062483066
4.70331287E8	37.698119199985484
4.732617E8	26.969986080136778
4.76192113E8	38.21295095386522
4.79122526E8	38.14062883786158
4.82052939E8	37.89410028841506
4.84983352E8	39.22990753568173
4.87913765E8	37.103023305131366
4.90844178E8	38.940245276913124
4.93774591E8	38.00159596430207
4.96705004E8	38.015916570639575
4.99635417E8	36.08120881942168
5.01414164E8	35.40857158989566
5.028793705E8	36.79005378317304
5.05496243E8	37.279105529994496
