0.0748702,0.0428188,-0.00878573,0.0103842,-0.0655132,-0.0439888,-0.0827521,0.0178003,-0.109598,-0.0835935,-0.0509878,-0.0311313,0.0288115,0.0258975,0.0415278,-0.000443564,-0.0600695,0.0748108,-0.0478216,-0.00522267	-0.726741,-0.798113,-0.734082,-0.729135,-0.786019,-0.813085,-0.721756,-0.699909,-0.748298,-0.776336,-0.755801,-0.760437,-0.72319,-0.731612,-0.748927,-0.782157,-0.718415,-0.729782,-0.738235,-0.705445	0.760246,0.813143,0.730005,0.733962,0.759622,0.797624,0.679593,0.708878,0.695761,0.740819,0.733063,0.746989,0.736653,0.743424,0.766613,0.781985,0.688037,0.76294,0.71568,0.702812
-0.151082,-0.286086,-0.13798,-0.234158,-0.252463,-0.226078,-0.330291,-0.168135,-0.226528,-0.285038,-0.229336,-0.21817,-0.186594,-0.183001,-0.215232,-0.284591,-0.218214,-0.196317,-0.269984,-0.210166	-0.186287,-0.267141,-0.18027,-0.208592,-0.316966,-0.234052,-0.230391,-0.279893,-0.234285,-0.288622,-0.291652,-0.241219,-0.297875,-0.227932,-0.239185,-0.255001,-0.254122,-0.188852,-0.233467,-0.272846	0.036224,-0.0205134,0.0433696,-0.026879,0.0701141,0.00841922,-0.108129,0.117278,0.00819133,0.00390546,0.066783,0.0243293,0.117831,0.0468858,0.0252528,-0.0319052,0.0380171,-0.00775217,-0.0389736,0.0664933
-0.963858,-0.953979,-0.96329,-0.953078,-0.96056,-0.963396,-0.954303,-0.963729,-0.964524,-0.962144,-0.961565,-0.953065,-0.958055,-0.953032,-0.955164,-0.951308,-0.955227,-0.952146,-0.94997,-0.949984	0.0230832,0.0939163,0.00650226,0.133924,0.119403,0.0443053,0.0949694,-0.00198693,-0.0547518,0.153449,0.00207491,0.0387559,-0.0245514,0.056036,0.144788,0.160432,0.0653503,0.067835,0.0938336,-0.0136535	-0.965461,-0.96173,-0.963756,-0.963962,-0.968842,-0.96645,-0.962079,-0.963587,-0.960495,-0.972076,-0.961721,-0.956491,-0.95599,-0.957912,-0.966314,-0.964533,-0.960611,-0.958099,-0.958375,-0.948635
-0.983862,-0.987299,-0.985364,-0.980467,-0.985412,-0.983507,-0.985129,-0.984616,-0.985443,-0.98214,-0.984007,-0.982405,-0.981085,-0.9771,-0.981798,-0.984666,-0.978363,-0.980123,-0.978702,-0.976487	-0.00817197,-0.206662,-0.048955,0.14625,0.00702988,0.0827384,-0.0523182,-0.140074,-0.124228,0.0977687,-0.0325067,-0.0263653,-0.0145511,0.112401,0.0936214,-0.00212502,0.0315544,-0.00967385,-0.0198096,-0.0534772	-0.983598,-0.980745,-0.983869,-0.985415,-0.985614,-0.98601,-0.9835,-0.979655,-0.981352,-0.985298,-0.982941,-0.981461,-0.980532,-0.981686,-0.984891,-0.984601,-0.979673,-0.979739,-0.97785,-0.973865
-0.674555,-0.773939,-0.662319,-0.676754,-0.7066,-0.763702,-0.703023,-0.651061,-0.702186,-0.716596,-0.679643,-0.676629,-0.662255,-0.674205,-0.687164,-0.751059,-0.627014,-0.69286,-0.689536,-0.598652	0.131521,0.0498487,0.11477,0.11963,0.0852767,0.110164,0.0591053,-0.00725699,-0.0178858,0.0188568,0.0748844,0.142427,0.0256887,0.0994298,0.146897,0.084317,0.121823,0.131719,0.0483445,0.130002	-0.74039,-0.793187,-0.722192,-0.736738,-0.746873,-0.806051,-0.731724,-0.64686,-0.693004,-0.725647,-0.717986,-0.747062,-0.676436,-0.725031,-0.757588,-0.785625,-0.695696,-0.755619,-0.714077,-0.67604
-0.983083,-0.982063,-0.984517,-0.984992,-0.98693,-0.984976,-0.981163,-0.97904,-0.985141,-0.983563,-0.97784,-0.98026,-0.976358,-0.978244,-0.98202,-0.980782,-0.983751,-0.980323,-0.9804,-0.975173	0.0623932,0.111918,-0.104141,0.0130051,-0.0957447,0.0236042,-0.0879346,0.0569047,0.0945324,0.0351676,0.10948,-0.0858396,0.184388,0.11455,0.0843471,0.0333219,-0.248598,0.0174457,-0.159806,-0.00457085	-0.985056,-0.985648,-0.980951,-0.985374,-0.984184,-0.985664,-0.977572,-0.981276,-0.987692,-0.984672,-0.982174,-0.976596,-0.983659,-0.982677,-0.984796,-0.98201,-0.973144,-0.980992,-0.973044,-0.974947
0.749185,0.808846,0.766173,0.725275,0.739428,0.751529,0.791347,0.728948,0.748322,0.791641,0.787073,0.79421,0.752459,0.780488,0.777526,0.806835,0.724451,0.724197,0.734827,0.687401	0.752543,0.789803,0.742493,0.738065,0.716179,0.757851,0.758246,0.725851,0.770454,0.797386,0.778574,0.768497,0.74875,0.773318,0.777973,0.791956,0.705017,0.714315,0.750404,0.687401	-0.00769854,0.0527238,0.0549251,-0.0275217,0.0494206,-0.0146886,0.0827608,0.00657728,-0.0522643,-0.0155782,0.0219509,0.0659898,0.00849649,0.0180863,-0.00113186,0.0412125,0.0397228,0.0204728,-0.0347249,0
-0.961635,-0.95301,-0.964867,-0.955421,-0.961361,-0.967359,-0.956783,-0.956952,-0.963455,-0.96291,-0.955515,-0.949114,-0.952746,-0.954706,-0.958019,-0.952779,-0.958429,-0.953734,-0.951031,-0.951114	0.0577731,0.139116,0.0109041,0.0609338,0.0679132,-0.0673774,0.0193192,0.100547,-0.0297802,0.143371,0.108423,0.036251,0.112471,0.0255682,0.129947,0.146709,-0.00143524,0.0576232,0.101613,0.0368871	-0.965754,-0.964282,-0.965611,-0.96044,-0.966192,-0.96273,-0.958387,-0.964679,-0.961255,-0.972081,-0.964061,-0.95259,-0.962119,-0.956916,-0.967518,-0.964648,-0.958312,-0.958672,-0.959883,-0.954513
-0.980743,-0.97981,-0.984747,-0.981583,-0.985464,-0.984387,-0.979929,-0.979265,-0.982785,-0.980764,-0.977133,-0.978889,-0.972983,-0.974935,-0.980303,-0.982871,-0.982313,-0.974001,-0.975214,-0.975431	-0.0212089,0,-0.0907912,0.126115,-0.133504,-0.0852341,-0.0717131,-0.0557244,-0.00123609,0.169719,0.0966229,-0.0500463,0.15636,0.18345,0.0887372,-0.113821,-0.176923,0.0741036,0.0291339,-0.0631424	-0.979917,-0.97981,-0.981729,-0.985679,-0.981027,-0.981505,-0.976864,-0.976846,-0.982743,-0.986308,-0.981124,-0.976691,-0.980217,-0.982638,-0.983488,-0.978518,-0.974804,-0.977548,-0.976601,-0.972166
0.157998,0.0802562,-0.141534,0.0502656,-3.2586e-17,0.0196982,-0.0522682,0.118035,0.0430537,0.0763098,0.0785176,-0.093818,0.167702,0.0822011,0.0110873,0.00223928,-0.2306,0.0400898,-0.134949,0.0175089	-0.98008,-0.980614,-0.983907,-0.982411,-0.985463,-0.98402,-0.980181,-0.978397,-0.983781,-0.981588,-0.97842,-0.980668,-0.977544,-0.978204,-0.981171,-0.980327,-0.983786,-0.979655,-0.978741,-0.97125	0.985476,0.983471,0.978658,0.984081,0.985463,0.984632,0.978019,0.98292,0.98511,0.984178,0.981533,0.976712,0.983943,0.981484,0.98158,0.980414,0.974192,0.981209,0.972201,0.972226
0.10619,0.0529863,-0.0260585,-0.0262083,-0.00600182,0.0117965,-0.0884116,-0.0283343,0.0319518,-0.0315619,0.0128102,-0.0479228,-0.023152,0.0492912,0.0259498,-0.0336047,-0.0806015,0.0654925,-0.0732339,-0.0626505	-0.680627,-0.759532,-0.695173,-0.677271,-0.714345,-0.766942,-0.692445,-0.66453,-0.685737,-0.733452,-0.664823,-0.725845,-0.710157,-0.691688,-0.694917,-0.731714,-0.680861,-0.69214,-0.679698,-0.660119	0.733782,0.781084,0.68146,0.662828,0.711393,0.771756,0.643424,0.648405,0.702301,0.718524,0.671911,0.702353,0.698489,0.716549,0.708097,0.715707,0.635114,0.724778,0.638234,0.623244
0.101482,-0.00893672,0.0667032,-0.115131,0.0102115,0.152488,-0.102435,0.0483177,0.0443465,-0.0302289,0.0202028,-0.0548953,-0.0530334,-0.059476,-0.00815766,0.0401105,-0.0338179,-0.00549017,-0.0368225,-0.0781143	-0.0454973,-0.0960603,-0.0544959,-0.0525953,-0.0898062,-0.0136709,-0.0949769,-0.123283,-0.0926046,-0.119158,-0.0643611,-0.0948349,-0.21365,-0.0806167,-0.0497562,-0.0746465,-0.108066,-0.051637,-0.0174569,-0.115309	0.146304,0.0871984,0.12076,-0.0629167,0.099926,0.165813,-0.00753154,0.170584,0.136391,0.0892502,0.0844541,0.0401487,0.162457,0.0212426,0.0416155,0.114414,0.0745205,0.0461599,-0.0193781,0.0375326
-0.957778,-0.950041,-0.965448,-0.95149,-0.962478,-0.965732,-0.951094,-0.957085,-0.958821,-0.959022,-0.956631,-0.95112,-0.954033,-0.953681,-0.955596,-0.950148,-0.956204,-0.949861,-0.947739,-0.947106	0.107206,0.132095,-0.035448,0.0979522,0.0928223,-0.0386364,0.0677377,0.0582244,-0.0217471,0.189531,0.0722788,0.025637,0.0793374,-0.00116337,0.0964994,0.139971,0.0280069,0.0826146,0.0809804,-0.00184005	-0.965814,-0.961475,-0.962956,-0.959972,-0.968753,-0.963028,-0.957167,-0.961717,-0.957029,-0.971896,-0.962367,-0.953507,-0.960658,-0.953576,-0.963268,-0.962159,-0.958541,-0.95735,-0.955394,-0.946916
-0.978049,-0.980668,-0.983898,-0.979103,-0.9842,-0.982029,-0.980937,-0.978112,-0.981385,-0.979706,-0.97679,-0.979551,-0.975257,-0.97436,-0.979128,-0.979658,-0.98029,-0.975174,-0.975458,-0.972105	0.0619381,-0.0553877,-0.100119,0.0931744,-0.0409207,-0.0768033,-0.0884422,-0.0099108,-0.0330396,0.167808,0.060686,-0.0333969,0.10068,0.0787746,0.0644491,-0.0697264,-0.102399,0.0389817,-0.0189251,-0.0349144	-0.980584,-0.978425,-0.98035,-0.982634,-0.982864,-0.979071,-0.97728,-0.977679,-0.980125,-0.985496,-0.979419,-0.978153,-0.979737,-0.978064,-0.981632,-0.976644,-0.975847,-0.977015,-0.974523,-0.970117
