#Position (bp)	Coverage
1465207.0	28.078802885463585
4395620.0	33.34493636221242
7326033.0	35.05963425633178
1.0256446E7	36.847348479548785
1.3186859E7	36.43679474531405
1.6117272E7	35.77217716410622
1.9047685E7	36.30501059065736
2.1978098E7	36.767841256505484
2.4908511E7	36.44919811644297
2.7838924E7	36.90377158441489
3.0769337E7	36.759044544233184
3.369975E7	36.65180164024661
3.6630163E7	36.08284907280987
3.9560576E7	37.13540139222697
4.2490989E7	36.45191445710895
4.5421402E7	37.28632926485106
4.8351815E7	36.556933783736284
5.1282228E7	36.032036098665955
5.4212641E7	34.781370748764765
5.7143054E7	33.36798464926275
6.0073467E7	34.961603023191614
6.300388E7	35.055517771727054
6.5934293E7	35.101661438165884
6.8864706E7	35.74926708283099
7.1795119E7	36.475078086262926
7.4725532E7	33.18803254012318
7.7655945E7	33.54793880589528
8.0586358E7	35.83711613345969
8.3516771E7	33.53963246818793
8.6447184E7	34.56132565614472
8.9377597E7	34.97387433102433
9.230801E7	35.85974707319412
9.5238423E7	36.000630627833004
9.8168836E7	38.28079762135917
1.01099249E8	35.78987364579668
1.04029662E8	36.56704703398463
1.06960075E8	36.76384898647392
1.09890488E8	35.314109990639544
1.12820901E8	35.72633277288901
1.15751314E8	36.053614285767914
1.18681727E8	35.22203047829777
1.2161214E8	35.404277827050315
1.24542553E8	36.51312460052559
1.27472966E8	36.20356277425741
1.30403379E8	35.54275114122139
1.33333792E8	34.91983314297336
1.36264205E8	35.92123874689336
1.39194618E8	35.88666409820049
1.42125031E8	35.9932681843822
1.45055444E8	35.78623934578505
1.47985857E8	35.497386204606656
1.5091627E8	35.97909987431806
1.53846683E8	36.431274021784645
1.56777096E8	35.730501809813155
1.59707509E8	35.49525510567965
1.62637922E8	35.32980300046444
1.65568335E8	33.84678541898361
1.68498748E8	35.330642472579804
1.71429161E8	37.34199445607155
1.74359574E8	34.8162030403223
1.77289987E8	35.96145219120991
1.802204E8	35.69168441444943
1.83150813E8	34.628158897738984
1.86081226E8	35.69784361453488
1.89011639E8	36.13437696324716
1.91942052E8	35.25756471869324
1.94872465E8	36.1583002122909
1.97802878E8	35.870309065650474
2.00733291E8	35.98146643493596
2.03663704E8	32.19117032309098
2.06594117E8	30.51337780715551
2.0952453E8	35.52058395864337
2.12454943E8	32.70317323872096
2.141011355E8	32.99807719934139
2.15566342E8	30.22068095003934
2.18315769E8	33.927509876594186
2.21246182E8	34.80653307230073
2.24176595E8	34.69898645685779
2.27107008E8	36.71241562196182
2.30037421E8	36.13177698843133
2.32967834E8	36.316506239905436
2.35898247E8	36.618952004376176
2.3882866E8	37.36079931395336
2.41759073E8	36.47265351334436
2.44689486E8	36.76187076702158
2.47619899E8	36.59611256160821
2.50550312E8	35.45900151275605
2.53480725E8	36.46815926628772
2.56411138E8	36.24688260664964
2.59341551E8	36.258493256752544
2.62271964E8	34.274559251545774
2.65202377E8	35.34096490835933
2.6813279E8	36.86386492279416
2.71063203E8	36.29764609971359
2.73993616E8	40.84811560691274
2.76924029E8	38.79408636257074
2.79854442E8	36.62241260873467
2.82784855E8	35.18255106020892
2.85715268E8	35.40650481689782
2.88645681E8	35.57080793731122
2.91576094E8	36.93394207574154
2.94506507E8	36.46521599515154
2.9743692E8	36.10198903704017
3.00367333E8	35.90020655791522
3.03297746E8	40.58831741464429
3.06228159E8	35.755887992579886
3.09158572E8	37.54537227346452
3.12088985E8	35.77199084224647
3.15019398E8	35.968554603054244
3.17949811E8	35.88469372747118
3.20880224E8	36.419878017194165
3.23810637E8	36.681336385007846
3.2674105E8	35.58966022878004
3.29671463E8	36.41151434968381
3.32601876E8	36.41737393329882
3.35532289E8	35.69161855342575
3.38462702E8	35.66993355544082
3.41393115E8	36.67315255562953
3.44323528E8	37.537094941907505
3.47253941E8	36.043667223698506
3.50184354E8	35.89798502804895
3.53114767E8	35.69169908814901
3.5604518E8	39.40133489716296
3.58975593E8	34.93191949394164
3.61906006E8	36.043923842816696
3.64836419E8	35.25663515688744
3.67766832E8	35.37343951176848
3.70697245E8	34.51381665314752
3.73627658E8	34.276040271456615
3.76133706E8	24.784411459381662
3.775989125E8	33.128865481366276
3.79488484E8	33.81609384069754
3.82418897E8	34.20627194869802
3.8534931E8	32.74752569006485
3.88279723E8	34.519487867409815
3.91210136E8	34.11736400295794
3.94140549E8	33.1307099033481
3.97070962E8	37.15390663363833
4.00001375E8	36.79993639121857
4.02931788E8	36.17169218127274
4.05862201E8	37.41196786937541
4.08792614E8	36.408580633514795
4.11723027E8	34.733492514536344
4.1465344E8	35.81314749832191
4.17583853E8	36.252696121672955
4.20514266E8	35.67736629615006
4.23444679E8	35.62040026439959
4.26375092E8	36.323636634153615
4.29305505E8	36.17517667304916
4.32235918E8	35.52792660966219
4.35166331E8	36.16239997570308
4.38096744E8	36.10956680850106
4.41027157E8	36.328946807156534
4.4395757E8	36.437433904367744
4.46887983E8	36.13963390143301
4.49818396E8	37.17201705015641
4.52748809E8	35.81806967140809
4.55679222E8	35.909533570865264
4.58609635E8	36.68669740408605
4.61540048E8	35.601097183229804
4.64470461E8	35.73636036968168
4.67400874E8	36.476220587337004
4.70331287E8	36.86313942778714
4.732617E8	40.56308069886395
4.76192113E8	36.551186129736664
4.79122526E8	35.91792726827242
4.82052939E8	36.702080901224505
4.84983352E8	35.751678688294106
4.87913765E8	36.86026884265119
4.90844178E8	35.962768387937125
4.93774591E8	36.30244098698716
4.96705004E8	33.455399972631845
4.99635417E8	29.119367133574688
5.01414164E8	23.65993707352001
5.028793705E8	24.82433795909578
5.05496243E8	27.58655315820671
5.08426656E8	34.46537365210979
5.11357069E8	36.04575566652209
5.14287482E8	35.00039141240501
