#Position (bp)	insert size	chromosomes
1465207.0	320.83409809511926	0.0
4395620.0	321.8639671284767	486.0
7326033.0	322.6751065892385	0.0
1.0256446E7	323.77478081801496	0.0
1.3186859E7	323.8372144204379	486.0
1.6117272E7	323.6632849357748	0.0
1.9047685E7	324.282235007134	0.0
2.1978098E7	323.7306397853246	486.0
2.4908511E7	323.75037043239564	0.0
2.7838924E7	323.873076702365	0.0
3.0769337E7	324.02580550678994	486.0
3.369975E7	323.4756155722157	0.0
3.6630163E7	323.5177854242704	0.0
3.9560576E7	320.5889887640449	486.0
4.2490989E7	323.37027283567244	0.0
4.5421402E7	324.30140584819986	0.0
4.8351815E7	323.4896946426631	486.0
5.1282228E7	323.73140918241324	0.0
5.4212641E7	322.3140010744682	0.0
5.7143054E7	321.99678147254474	486.0
6.0073467E7	323.1997744215079	0.0
6.300388E7	322.92200253128954	0.0
6.5934293E7	322.97612969588215	486.0
6.8864706E7	323.3064240543076	0.0
7.1795119E7	324.0454486199929	0.0
7.4725532E7	323.59173522211967	486.0
7.7655945E7	323.3012735838781	0.0
8.0586358E7	323.4496437990835	0.0
8.3516771E7	323.279911104275	486.0
8.6447184E7	322.62239036036226	0.0
8.9377597E7	322.4451368045791	0.0
9.230801E7	321.4121788542083	486.0
9.5238423E7	323.6860927808384	0.0
9.8168836E7	323.80915149161615	0.0
1.01099249E8	323.3526003042929	486.0
1.04029662E8	324.10201052979147	0.0
1.06960075E8	324.0018429875495	0.0
1.09890488E8	323.9023275587204	486.0
1.12820901E8	323.2527286782138	0.0
1.15751314E8	323.06006310344264	0.0
1.18681727E8	323.0362021896319	486.0
1.2161214E8	323.0173736533329	0.0
1.24542553E8	323.97672990023716	0.0
1.27472966E8	323.84474583868365	486.0
1.30403379E8	323.4495666303511	0.0
1.33333792E8	323.1703248147221	0.0
1.36264205E8	323.7647551439188	486.0
1.39194618E8	323.65047933072333	0.0
1.42125031E8	323.39080846216734	0.0
1.45055444E8	323.1978561116857	486.0
1.47985857E8	323.18939344643275	0.0
1.5091627E8	323.3986379523688	0.0
1.53846683E8	323.9599578945832	486.0
1.56777096E8	323.5822489019901	0.0
1.59707509E8	323.8761367705312	0.0
1.62637922E8	323.85507027498244	486.0
1.65568335E8	323.90600133019785	0.0
1.68498748E8	323.27702516471277	0.0
1.71429161E8	324.0102866011935	486.0
1.74359574E8	324.0019043511246	0.0
1.77289987E8	323.70301943076794	0.0
1.802204E8	323.4181937501278	486.0
1.83150813E8	323.1370118705882	0.0
1.86081226E8	323.1018922042816	0.0
1.89011639E8	323.73116044700004	486.0
1.91942052E8	322.87720893264526	0.0
1.94872465E8	323.66337244306084	0.0
1.97802878E8	323.9348611131709	486.0
2.00733291E8	323.6599375461601	0.0
2.03663704E8	322.79065453069745	0.0
2.06594117E8	321.4493360402907	486.0
2.0952453E8	322.249362159512	0.0
2.12454943E8	323.0984095834682	0.0
2.141011355E8	324.0764441539341	486.0
2.15566342E8	321.2013401340134	0.0
2.18315769E8	322.6266502516707	0.0
2.21246182E8	322.8100760391577	486.0
2.24176595E8	323.5388072447037	0.0
2.27107008E8	323.90597454007616	0.0
2.30037421E8	323.48163868377844	486.0
2.32967834E8	323.7174699266664	0.0
2.35898247E8	324.0815410564721	0.0
2.3882866E8	324.0120591811917	486.0
2.41759073E8	323.59480660680794	0.0
2.44689486E8	323.9946293726458	0.0
2.47619899E8	323.70431846268366	486.0
2.50550312E8	323.16839838163025	0.0
2.53480725E8	323.8941820988214	0.0
2.56411138E8	323.6429693837094	486.0
2.59341551E8	323.69583067987526	0.0
2.62271964E8	323.4549068222549	0.0
2.65202377E8	323.2524533381058	486.0
2.6813279E8	323.76430989120644	0.0
2.71063203E8	323.66677414066345	0.0
2.73993616E8	321.61623993780876	486.0
2.76924029E8	323.7534499677477	0.0
2.79854442E8	323.3550754765543	0.0
2.82784855E8	323.207383942588	486.0
2.85715268E8	323.21536788070466	0.0
2.88645681E8	323.2685506876381	0.0
2.91576094E8	324.3272473083138	486.0
2.94506507E8	324.3328214463501	0.0
2.9743692E8	324.07550398236685	0.0
3.00367333E8	323.90698885513524	486.0
3.03297746E8	323.8911706766708	0.0
3.06228159E8	323.58525024422886	0.0
3.09158572E8	324.100004588095	486.0
3.12088985E8	323.58173710984113	0.0
3.15019398E8	323.8201408858581	0.0
3.17949811E8	324.29508630504824	486.0
3.20880224E8	323.6940659157189	0.0
3.23810637E8	323.7212266928716	0.0
3.2674105E8	323.1673612216272	486.0
3.29671463E8	323.90018659091487	0.0
3.32601876E8	323.6947682466596	0.0
3.35532289E8	323.7137923659863	486.0
3.38462702E8	323.60041398659456	0.0
3.41393115E8	323.6351406941247	0.0
3.44323528E8	324.01393508419704	486.0
3.47253941E8	323.75633866683944	0.0
3.50184354E8	323.4261252563589	0.0
3.53114767E8	323.4911497708307	486.0
3.5604518E8	324.08243105054527	0.0
3.58975593E8	324.1684878568173	0.0
3.61906006E8	323.3879443869761	486.0
3.64836419E8	322.9827367033675	0.0
3.67766832E8	323.3244937201602	0.0
3.70697245E8	323.1768419385737	486.0
3.73627658E8	322.63659429024705	0.0
3.76133706E8	320.3324340617935	0.0
3.775989125E8	323.8574019668694	486.0
3.79488484E8	323.01914047202695	0.0
3.82418897E8	323.1882552208642	0.0
3.8534931E8	322.2695393717538	486.0
3.88279723E8	323.13576263934414	0.0
3.91210136E8	323.1694353951579	0.0
3.94140549E8	322.8334732407305	486.0
3.97070962E8	320.0147108931985	0.0
4.00001375E8	323.9106307321344	0.0
4.02931788E8	323.51097686431586	486.0
4.05862201E8	323.67724192919604	0.0
4.08792614E8	323.38353767229484	0.0
4.11723027E8	322.6569558138568	486.0
4.1465344E8	323.70151208742277	0.0
4.17583853E8	324.06783358599114	0.0
4.20514266E8	323.59179548442813	486.0
4.23444679E8	323.05066331347007	0.0
4.26375092E8	323.77534001823153	0.0
4.29305505E8	323.86131364140726	486.0
4.32235918E8	323.87648746933866	0.0
4.35166331E8	323.4759513326878	0.0
4.38096744E8	323.53927130552415	486.0
4.41027157E8	323.66750261613356	0.0
4.4395757E8	323.7067903251572	0.0
4.46887983E8	323.5245099747445	486.0
4.49818396E8	323.6811962383563	0.0
4.52748809E8	323.4058235429624	0.0
4.55679222E8	324.23080907759174	486.0
4.58609635E8	323.72239465040315	0.0
4.61540048E8	323.4103649955697	0.0
4.64470461E8	323.3248262312098	486.0
4.67400874E8	323.83514628213595	0.0
4.70331287E8	324.05408402074517	0.0
4.732617E8	324.27732636364533	486.0
4.76192113E8	323.9620747300082	0.0
4.79122526E8	324.05869201292523	0.0
4.82052939E8	323.72133814567616	486.0
4.84983352E8	323.40426805204817	0.0
4.87913765E8	323.4983132817325	0.0
4.90844178E8	323.3088722875472	486.0
