#Coverage	Number of genomic locations
0.0	3.3534868E7
1.0	3598048.0
2.0	3434445.0
3.0	3555320.0
4.0	3748737.0
5.0	3978228.0
6.0	4253096.0
7.0	4579227.0
8.0	5006123.0
9.0	5503321.0
10.0	6110738.0
11.0	6809816.0
12.0	7638384.0
13.0	8559482.0
14.0	9549292.0
15.0	1.058344E7
16.0	1.1630505E7
17.0	1.2674917E7
18.0	1.3702328E7
19.0	1.4696897E7
20.0	1.5714686E7
21.0	1.6774009E7
22.0	1.7924977E7
23.0	1.9205739E7
24.0	2.0681327E7
25.0	2.2392894E7
26.0	2.4315377E7
27.0	2.6461E7
28.0	2.878494E7
29.0	3.1255321E7
30.0	3.3770958E7
31.0	3.6244031E7
32.0	3.8552841E7
33.0	4.0607894E7
34.0	4.2288815E7
35.0	4.3532917E7
36.0	4.4268049E7
37.0	4.4450309E7
38.0	4.4027054E7
39.0	4.2995403E7
40.0	4.14321E7
41.0	3.9382625E7
42.0	3.6885703E7
43.0	3.4097175E7
44.0	3.1078406E7
45.0	2.7957543E7
46.0	2.4804051E7
47.0	2.1728203E7
48.0	1.8787927E7
49.0	1.6011951E7
50.0	1.349841E7
51.0	1.1233181E7
52.0	9240490.0
53.0	7505512.0
54.0	6028104.0
55.0	4783244.0
56.0	3758391.0
57.0	2932227.0
58.0	2271746.0
59.0	1745520.0
60.0	1330238.0
61.0	1011872.0
62.0	768169.0
63.0	588854.0
64.0	450124.0
65.0	351421.0
66.0	275718.0
67.0	221455.0
68.0	180800.0
69.0	152932.0
70.0	131606.0
71.0	117302.0
72.0	105938.0
73.0	97550.0
74.0	89767.0
75.0	83312.0
76.0	78118.0
77.0	74953.0
78.0	71477.0
79.0	67491.0
80.0	64640.0
81.0	62427.0
82.0	59515.0
83.0	57045.0
84.0	55039.0
85.0	53164.0
86.0	51636.0
87.0	48995.0
88.0	47014.0
89.0	45423.0
90.0	43710.0
91.0	42652.0
92.0	40918.0
93.0	39616.0
94.0	38362.0
95.0	36958.0
96.0	35472.0
97.0	34059.0
98.0	33353.0
99.0	32071.0
100.0	30835.0
101.0	29513.0
102.0	28822.0
103.0	28213.0
104.0	27408.0
105.0	26907.0
106.0	26419.0
107.0	25840.0
108.0	25315.0
109.0	24506.0
110.0	24130.0
111.0	23791.0
112.0	23294.0
113.0	23072.0
114.0	22204.0
115.0	21869.0
116.0	21763.0
117.0	21134.0
118.0	20838.0
119.0	20526.0
120.0	20096.0
121.0	19608.0
122.0	19150.0
123.0	18892.0
124.0	18512.0
125.0	18344.0
126.0	17663.0
127.0	17318.0
128.0	17011.0
129.0	16756.0
130.0	16478.0
131.0	16214.0
132.0	15721.0
133.0	15611.0
134.0	15306.0
135.0	15131.0
136.0	14845.0
137.0	14541.0
138.0	14571.0
139.0	14363.0
140.0	14007.0
141.0	13881.0
142.0	13407.0
143.0	13417.0
144.0	13006.0
145.0	12625.0
146.0	12467.0
147.0	12270.0
148.0	11941.0
149.0	11958.0
150.0	11795.0
151.0	11953.0
152.0	11451.0
153.0	11569.0
154.0	11252.0
155.0	11344.0
156.0	10826.0
157.0	10813.0
158.0	10738.0
159.0	10542.0
160.0	10663.0
161.0	10430.0
162.0	10112.0
163.0	10001.0
164.0	9988.0
165.0	9639.0
166.0	9665.0
167.0	9688.0
168.0	9501.0
169.0	9399.0
170.0	9327.0
171.0	9168.0
172.0	9193.0
173.0	8697.0
174.0	8518.0
175.0	8680.0
176.0	8447.0
177.0	8364.0
178.0	8097.0
179.0	8170.0
180.0	8147.0
181.0	8105.0
182.0	7992.0
183.0	7843.0
184.0	7772.0
185.0	7406.0
186.0	7511.0
187.0	7426.0
188.0	7463.0
189.0	7393.0
190.0	7117.0
191.0	7176.0
192.0	7056.0
193.0	6847.0
194.0	6917.0
195.0	6855.0
196.0	6689.0
197.0	6711.0
198.0	6634.0
199.0	6376.0
200.0	6296.0
201.0	6182.0
202.0	6254.0
203.0	6213.0
204.0	5926.0
205.0	6018.0
206.0	6009.0
207.0	5934.0
208.0	5833.0
209.0	5730.0
210.0	5688.0
211.0	5606.0
212.0	5588.0
213.0	5559.0
214.0	5453.0
215.0	5280.0
216.0	5202.0
217.0	4929.0
218.0	5052.0
219.0	4949.0
220.0	4947.0
221.0	5018.0
222.0	4888.0
223.0	4908.0
224.0	4767.0
225.0	4821.0
226.0	4816.0
227.0	4801.0
228.0	4755.0
229.0	4630.0
230.0	4655.0
231.0	4699.0
232.0	4517.0
233.0	4637.0
234.0	4341.0
235.0	4508.0
236.0	4349.0
237.0	4367.0
238.0	4289.0
239.0	4253.0
240.0	4325.0
241.0	4214.0
242.0	4128.0
243.0	4148.0
244.0	4052.0
245.0	4074.0
246.0	4112.0
247.0	4068.0
248.0	4092.0
249.0	3920.0
250.0	3939.0
251.0	3841.0
252.0	3969.0
253.0	3977.0
254.0	3700.0
255.0	3781.0
256.0	3862.0
257.0	3658.0
258.0	3743.0
259.0	3793.0
260.0	3716.0
261.0	3674.0
262.0	3739.0
263.0	3716.0
264.0	3523.0
265.0	3541.0
266.0	3499.0
267.0	3537.0
268.0	3455.0
269.0	3413.0
270.0	3461.0
271.0	3402.0
272.0	3334.0
273.0	3365.0
274.0	3287.0
275.0	3348.0
276.0	3146.0
277.0	3284.0
278.0	3223.0
279.0	3219.0
280.0	3213.0
281.0	3073.0
282.0	3092.0
283.0	3162.0
284.0	3206.0
285.0	3028.0
286.0	3075.0
287.0	3119.0
288.0	3019.0
289.0	3092.0
290.0	2819.0
291.0	2899.0
292.0	2780.0
293.0	2656.0
294.0	2786.0
295.0	2819.0
296.0	2737.0
297.0	2754.0
298.0	2790.0
299.0	2891.0
300.0	2766.0
301.0	2783.0
302.0	2736.0
303.0	2746.0
304.0	2722.0
305.0	2704.0
306.0	2700.0
307.0	2667.0
308.0	2608.0
309.0	2584.0
310.0	2570.0
311.0	2628.0
312.0	2579.0
313.0	2601.0
314.0	2526.0
315.0	2580.0
316.0	2565.0
317.0	2493.0
318.0	2516.0
319.0	2443.0
320.0	2464.0
321.0	2458.0
322.0	2276.0
323.0	2369.0
324.0	2361.0
325.0	2304.0
326.0	2326.0
327.0	2240.0
328.0	2292.0
329.0	2287.0
330.0	2153.0
331.0	2230.0
332.0	2217.0
333.0	2043.0
334.0	2134.0
335.0	2082.0
336.0	2164.0
337.0	2057.0
338.0	2058.0
339.0	2137.0
340.0	2024.0
341.0	2126.0
342.0	2086.0
343.0	2107.0
344.0	2007.0
345.0	2093.0
346.0	2083.0
347.0	2007.0
348.0	2051.0
349.0	1998.0
350.0	1968.0
351.0	2014.0
352.0	2029.0
353.0	1908.0
354.0	2013.0
355.0	1893.0
356.0	1873.0
357.0	1929.0
358.0	1861.0
359.0	1812.0
360.0	1766.0
361.0	1771.0
362.0	1872.0
363.0	1825.0
364.0	1788.0
365.0	1780.0
366.0	1879.0
367.0	1841.0
368.0	1765.0
369.0	1790.0
370.0	1681.0
371.0	1729.0
372.0	1680.0
373.0	1689.0
374.0	1701.0
375.0	1672.0
376.0	1708.0
377.0	1658.0
378.0	1646.0
379.0	1696.0
380.0	1650.0
381.0	1579.0
382.0	1637.0
383.0	1636.0
384.0	1544.0
385.0	1644.0
386.0	1625.0
387.0	1593.0
388.0	1617.0
389.0	1618.0
390.0	1617.0
391.0	1529.0
392.0	1587.0
393.0	1577.0
394.0	1552.0
395.0	1502.0
396.0	1502.0
397.0	1415.0
398.0	1499.0
399.0	1500.0
400.0	1562.0
401.0	1468.0
402.0	1449.0
403.0	1466.0
404.0	1471.0
405.0	1490.0
406.0	1390.0
407.0	1386.0
408.0	1381.0
409.0	1400.0
410.0	1438.0
411.0	1392.0
412.0	1334.0
413.0	1321.0
414.0	1330.0
415.0	1323.0
416.0	1324.0
417.0	1231.0
418.0	1316.0
419.0	1199.0
420.0	1306.0
421.0	1304.0
422.0	1266.0
423.0	1359.0
424.0	1277.0
425.0	1266.0
426.0	1224.0
427.0	1266.0
428.0	1159.0
429.0	1210.0
430.0	1202.0
431.0	1195.0
432.0	1228.0
433.0	1232.0
434.0	1210.0
435.0	1290.0
436.0	1219.0
437.0	1204.0
438.0	1164.0
439.0	1152.0
440.0	1129.0
441.0	1147.0
442.0	1168.0
443.0	1156.0
444.0	1179.0
445.0	1149.0
446.0	1088.0
447.0	1190.0
448.0	1185.0
449.0	1181.0
450.0	1136.0
451.0	1154.0
452.0	1165.0
453.0	1190.0
454.0	1133.0
455.0	1053.0
456.0	1076.0
457.0	1111.0
458.0	1089.0
459.0	1074.0
460.0	1087.0
461.0	1058.0
462.0	1128.0
463.0	1079.0
464.0	1025.0
465.0	1042.0
466.0	984.0
467.0	1104.0
468.0	1053.0
469.0	1051.0
470.0	1047.0
471.0	1016.0
472.0	1056.0
473.0	1072.0
474.0	1032.0
475.0	1057.0
476.0	1001.0
477.0	1017.0
478.0	1013.0
479.0	983.0
480.0	945.0
481.0	991.0
482.0	954.0
483.0	983.0
484.0	936.0
485.0	965.0
486.0	927.0
487.0	985.0
488.0	929.0
489.0	851.0
490.0	952.0
491.0	869.0
492.0	880.0
493.0	871.0
494.0	891.0
495.0	882.0
496.0	860.0
497.0	885.0
498.0	900.0
499.0	840.0
500.0	878.0
501.0	891.0
502.0	909.0
503.0	869.0
504.0	841.0
505.0	884.0
506.0	868.0
507.0	930.0
508.0	855.0
509.0	909.0
510.0	808.0
511.0	918.0
512.0	854.0
513.0	854.0
514.0	841.0
515.0	872.0
516.0	761.0
517.0	800.0
518.0	766.0
519.0	823.0
520.0	791.0
521.0	760.0
522.0	820.0
523.0	781.0
524.0	767.0
525.0	782.0
526.0	775.0
527.0	747.0
528.0	778.0
529.0	736.0
530.0	778.0
531.0	775.0
532.0	749.0
533.0	760.0
534.0	837.0
535.0	764.0
536.0	736.0
537.0	728.0
538.0	711.0
539.0	665.0
540.0	667.0
541.0	636.0
542.0	754.0
543.0	705.0
544.0	677.0
545.0	677.0
546.0	741.0
547.0	662.0
548.0	684.0
549.0	695.0
550.0	656.0
551.0	669.0
552.0	698.0
553.0	695.0
