#GC Content (%)	Sample
1.0	6.563917724179452E-7
2.0	0.0
3.0	1.9691753172538354E-7
4.0	6.563917724179452E-8
5.0	2.6255670896717807E-7
6.0	3.938350634507671E-7
7.0	7.220309496597397E-7
8.0	1.1815051903523013E-6
9.0	1.0502268358687123E-6
10.0	1.7066186082866576E-6
11.0	1.7066186082866572E-6
12.0	4.332185697958439E-6
13.0	4.7260207614092046E-6
14.0	7.154670319355602E-6
15.0	1.0764825067654301E-5
16.0	1.5031371588370942E-5
17.0	2.382702133877141E-5
18.0	3.9383506345076706E-5
19.0	6.754271338180655E-5
20.0	1.1335885909657912E-4
21.0	2.0105279989161655E-4
22.0	3.6350976356505806E-4
23.0	6.328929469653827E-4
24.0	0.0011208545905808831
25.0	0.0021469918484018566
26.0	0.0028657408391995066
27.0	0.004892678632426121
28.0	0.007311941788026941
29.0	0.010568498288524093
30.0	0.01452384946993739
31.0	0.019022758678089984
32.0	0.024070805243047434
33.0	0.029205692439495775
34.0	0.034136507433899385
35.0	0.038431081883298274
36.0	0.04194500959776049
37.0	0.04443043704402105
38.0	0.045782735373556496
39.0	0.046169809601751356
40.0	0.045451126250130945
41.0	0.044295220338902944
42.0	0.042334643753867786
43.0	0.040179840843374164
44.0	0.037779022296578285
45.0	0.035257099467771294
46.0	0.03290708564416057
47.0	0.030723860969921243
48.0	0.028531840645931516
49.0	0.02671796762203176
50.0	0.02522040979326022
51.0	0.0260397180035923
52.0	0.020261698148528857
53.0	0.02250183198943682
54.0	0.021884364249123257
55.0	0.019124565041992007
56.0	0.016363978164733853
57.0	0.014122072066040364
58.0	0.012563338524079468
59.0	0.011211040194544018
60.0	0.009970328466319619
61.0	0.008914128465321903
62.0	0.008102500038727114
63.0	0.007306953210556565
64.0	0.006513703753589478
65.0	0.005864072816427438
66.0	0.005205318033628788
67.0	0.004576494715652396
68.0	0.003936184541658691
69.0	0.003359347452057801
70.0	0.0028595707565387783
71.0	0.0023313722972740578
72.0	0.0018643495511986893
73.0	0.0014920441378832312
74.0	0.0012519360275327466
75.0	0.0010255465052257976
76.0	8.276443858417869E-4
77.0	6.952501653450876E-4
78.0	5.717172337760302E-4
79.0	4.7411177721748177E-4
80.0	3.921940840197221E-4
81.0	3.094887206950611E-4
82.0	2.4122397636359484E-4
83.0	1.5970011822928604E-4
84.0	9.314199250610642E-5
85.0	4.338749615682617E-5
86.0	1.6081598424239657E-5
87.0	5.054216647618178E-6
88.0	1.9691753172538353E-6
89.0	8.533093041433288E-7
90.0	3.281958862089726E-7
91.0	1.9691753172538354E-7
92.0	1.9691753172538354E-7
93.0	1.3127835448358904E-7
94.0	0.0
95.0	0.0
96.0	6.563917724179452E-8
97.0	6.563917724179452E-8
98.0	1.3127835448358904E-7
99.0	1.9691753172538354E-7
100.0	5.3824125338271505E-6
