#Insert size (bp)	insert size
1.0	393.0
2.0	379.0
3.0	372.0
4.0	385.0
5.0	363.0
6.0	403.0
7.0	374.0
8.0	385.0
9.0	415.0
10.0	382.0
11.0	371.0
12.0	367.0
13.0	372.0
14.0	360.0
15.0	387.0
16.0	358.0
17.0	342.0
18.0	320.0
19.0	327.0
20.0	305.0
21.0	298.0
22.0	286.0
23.0	329.0
24.0	344.0
25.0	308.0
26.0	291.0
27.0	321.0
28.0	283.0
29.0	301.0
30.0	299.0
31.0	214.0
32.0	216.0
33.0	179.0
34.0	199.0
35.0	182.0
36.0	189.0
37.0	187.0
38.0	158.0
39.0	202.0
40.0	3292.0
41.0	3356.0
42.0	3381.0
43.0	3373.0
44.0	3541.0
45.0	3610.0
46.0	3736.0
47.0	3740.0
48.0	3955.0
49.0	4097.0
50.0	4032.0
51.0	4129.0
52.0	3915.0
53.0	4113.0
54.0	4338.0
55.0	4350.0
56.0	4488.0
57.0	4477.0
58.0	4490.0
59.0	4464.0
60.0	4725.0
61.0	4521.0
62.0	4377.0
63.0	4337.0
64.0	4306.0
65.0	4430.0
66.0	4470.0
67.0	4557.0
68.0	4673.0
69.0	4491.0
70.0	4670.0
71.0	4485.0
72.0	4668.0
73.0	4673.0
74.0	4757.0
75.0	4640.0
76.0	4602.0
77.0	4567.0
78.0	4792.0
79.0	4604.0
80.0	4662.0
81.0	4596.0
82.0	4559.0
83.0	4627.0
84.0	4678.0
85.0	4695.0
86.0	4787.0
87.0	4771.0
88.0	4549.0
89.0	4827.0
90.0	4739.0
91.0	4679.0
92.0	4913.0
93.0	4961.0
94.0	4902.0
95.0	4777.0
96.0	4902.0
97.0	4945.0
98.0	5040.0
99.0	4921.0
100.0	4872.0
101.0	4889.0
102.0	4922.0
103.0	4747.0
104.0	4668.0
105.0	4775.0
106.0	4796.0
107.0	4798.0
108.0	4719.0
109.0	4750.0
110.0	4667.0
111.0	4748.0
112.0	4828.0
113.0	4699.0
114.0	4619.0
115.0	4603.0
116.0	4715.0
117.0	4706.0
118.0	4774.0
119.0	4824.0
120.0	4635.0
121.0	4771.0
122.0	4723.0
123.0	4826.0
124.0	4742.0
125.0	4751.0
126.0	4850.0
127.0	4877.0
128.0	4913.0
129.0	4956.0
130.0	4846.0
131.0	5084.0
132.0	4922.0
133.0	4894.0
134.0	4963.0
135.0	5042.0
136.0	5148.0
137.0	5113.0
138.0	5168.0
139.0	5085.0
140.0	4967.0
141.0	5086.0
142.0	5374.0
143.0	5267.0
144.0	5353.0
145.0	5310.0
146.0	5248.0
147.0	5332.0
148.0	5509.0
149.0	5598.0
150.0	5838.0
151.0	6281.0
152.0	6490.0
153.0	6527.0
154.0	6498.0
155.0	6635.0
156.0	6633.0
157.0	6543.0
158.0	6634.0
159.0	6738.0
160.0	6681.0
161.0	6663.0
162.0	6759.0
163.0	6501.0
164.0	6650.0
165.0	6758.0
166.0	6682.0
167.0	6721.0
168.0	7076.0
169.0	6960.0
170.0	7161.0
171.0	7101.0
172.0	7020.0
173.0	7047.0
174.0	7295.0
175.0	7579.0
176.0	7487.0
177.0	7539.0
178.0	7625.0
179.0	7734.0
180.0	7689.0
181.0	7586.0
182.0	7636.0
183.0	7903.0
184.0	8030.0
185.0	7915.0
186.0	8172.0
187.0	7909.0
188.0	8087.0
189.0	7837.0
190.0	8170.0
191.0	7998.0
192.0	8178.0
193.0	8598.0
194.0	8317.0
195.0	8181.0
196.0	8183.0
197.0	8337.0
198.0	8319.0
199.0	8156.0
200.0	8486.0
201.0	8601.0
202.0	8569.0
203.0	8457.0
204.0	8321.0
205.0	8433.0
206.0	8436.0
207.0	8659.0
208.0	8719.0
209.0	8884.0
210.0	8647.0
211.0	8427.0
212.0	8410.0
213.0	8237.0
214.0	8437.0
215.0	8563.0
216.0	8836.0
217.0	8831.0
218.0	9109.0
219.0	9354.0
220.0	9693.0
221.0	9925.0
222.0	10053.0
223.0	10344.0
224.0	10279.0
225.0	10837.0
226.0	11150.0
227.0	11443.0
228.0	11714.0
229.0	11895.0
230.0	12311.0
231.0	12247.0
232.0	12636.0
233.0	12957.0
234.0	13577.0
235.0	13845.0
236.0	14111.0
237.0	14455.0
238.0	15356.0
239.0	15594.0
240.0	16258.0
241.0	16416.0
242.0	17193.0
243.0	17530.0
244.0	18393.0
245.0	18554.0
246.0	19216.0
247.0	19699.0
248.0	20356.0
249.0	21429.0
250.0	21606.0
251.0	22742.0
252.0	23142.0
253.0	23359.0
