chr	windowStart	windowEnd	D	f_d	f_dM	d_f
chrZ	9096299	9201629	0.216438	0.203667	0.110765	0.191903
chrZ	9206323	9277036	-0.051101	-0.038737	-0.025922	-0.039418
chrZ	9277983	9339906	0.325686	0.350698	0.246508	0.236852
chrZ	9344173	9412002	0.293117	0.395628	0.246342	0.239102
chrZ	9412166	9517551	0.210370	0.202471	0.144309	0.184416
chrZ	9517677	9613162	-0.000407	-0.000435	-0.000250	-0.025286
chrZ	9613163	9832726	0.162927	0.112508	0.065808	0.144589
chrZ	9833264	10315672	0.300287	0.266125	0.181284	0.287912
chrZ	10316936	10750961	0.495315	0.329621	0.205024	0.481290
chrZ	10751013	11092159	0.305010	0.250050	0.158854	0.274465
chrZ	11092423	11577930	-0.006319	-0.003943	-0.002364	-0.008585
chrZ	11587472	11991989	0.415344	0.258862	0.154939	0.391885
chrZ	11998077	12338731	0.018206	0.013359	0.007087	0.016736
chrZ	12343698	12645246	0.313320	0.267384	0.136694	0.293063
chrZ	12647677	13071622	-0.180578	-0.119408	-0.078548	-0.172846
chrZ	13074199	13853659	0.188107	0.096553	0.061088	0.168831
chrZ	13853679	14415311	0.265239	0.247819	0.125536	0.253543
chrZ	14415368	14537645	0.098328	0.104603	0.055757	0.072975
chrZ	14556539	15031166	0.578431	0.378899	0.269817	0.538462
chrZ	15035530	15421963	0.082636	0.070507	0.037975	0.078907
chrZ	15427518	15981779	0.591760	0.349988	0.202377	0.582310
chrZ	15981827	16555531	0.196507	0.134028	0.085993	0.182778
chrZ	16556151	17011895	0.189369	0.148543	0.095159	0.172680
chrZ	17024145	17435122	0.341388	0.196102	0.144599	0.328388
chrZ	17435128	17947387	0.467048	0.326747	0.211673	0.399253
chrZ	17959032	18176452	0.151095	0.123251	0.077820	0.121408
chrZ	18177638	18636427	0.493631	0.264468	0.198146	0.477863
chrZ	18637583	19009027	0.437722	0.334391	0.234770	0.391720
chrZ	19012511	19141434	0.177407	0.156690	0.111916	0.156430
chrZ	19145962	19306882	0.070536	0.064097	0.040596	0.053925
chrZ	19306925	19576160	0.635988	0.412752	0.289616	0.607108
chrZ	19576457	19844263	0.581765	0.538417	0.350731	0.573608
chrZ	19860356	20346585	0.377960	0.231174	0.156954	0.374254
chrZ	20346719	20727840	0.388385	0.251617	0.125136	0.371528
chrZ	20730996	21090960	0.386550	0.381749	0.223404	0.379495
chrZ	21115871	21779995	0.302674	0.177848	0.100604	0.287602
chrZ	21790705	22443878	-0.001381	-0.001238	-0.000763	-0.001208
chrZ	22444441	22742891	0.094948	0.079562	0.051488	0.080029
chrZ	22742893	23761485	0.155607	0.068910	0.051335	0.132824
chrZ	23781255	24220032	0.254167	0.235312	0.162767	0.239939
chrZ	24225611	24921243	0.396235	0.200095	0.147138	0.379793
chrZ	24947289	25263805	-0.001014	-0.000785	-0.000495	-0.000985
chrZ	25269472	25805101	0.345522	0.310255	0.183455	0.326981
chrZ	25805274	26351680	0.409639	0.352854	0.215360	0.399664
chrZ	26351824	26741651	0.347596	0.300125	0.180075	0.335810
chrZ	26831014	27515913	0.197986	0.116156	0.074122	0.161599
chrZ	27525627	28191702	0.317910	0.208517	0.117517	0.307798
chrZ	28192986	28575485	-0.071291	-0.076843	-0.036364	-0.066667
chrZ	28581036	28862875	0.428571	0.387994	0.266510	0.420858
chrZ	28877833	29422226	0.654279	0.415657	0.319332	0.590468
chrZ	29434994	30252744	0.542099	0.237614	0.192413	0.491632
chrZ	30279720	31207003	0.262727	0.138175	0.106172	0.252531
chrZ	31211510	31901457	0.632373	0.400870	0.321031	0.594839
chrZ	31907754	32391519	0.876494	0.607001	0.483982	0.793260
chrZ	32394225	33819372	0.134854	0.124263	0.073904	0.132209
chrZ	33884295	34742728	0.326057	0.156226	0.117599	0.303685
chrZ	34755880	35199220	0.492958	0.257841	0.198607	0.470085
chrZ	35213509	35964506	-0.010309	-0.006928	-0.004206	-0.010204
chrZ	35969224	36451562	0.165120	0.134420	0.084237	0.158685
chrZ	36512678	37622452	-0.033708	-0.025668	-0.012992	-0.030000
chrZ	37625741	38625358	0.112481	0.059117	0.038462	0.084371
chrZ	38656413	39497275	-0.077574	-0.080902	-0.038023	-0.069009
chrZ	39514052	40449023	0.177958	0.127549	0.077399	0.170859
chrZ	40465907	41559629	-0.036671	-0.024073	-0.013994	-0.034096
chrZ	41559635	42321833	-0.024675	-0.020619	-0.009944	-0.023399
chrZ	42321925	43142335	0.201943	0.187158	0.095918	0.189577
chrZ	43187897	43992434	0.040870	0.032307	0.016776	0.036158
chrZ	44002459	44792511	0.158350	0.145157	0.078922	0.149946
chrZ	44792525	45478862	0.299605	0.354413	0.174423	0.289092
chrZ	45481823	45909482	-0.433656	-0.497225	-0.216921	-0.424826
chrZ	45947978	48045718	0.007732	0.011101	0.004860	0.007643
chrZ	48080183	49413775	0.292670	0.229073	0.119821	0.275915
chrZ	49418646	50597424	0.579754	0.481303	0.282658	0.550849
chrZ	50660414	51863233	0.305152	0.219304	0.140754	0.301173
chrZ	51876604	52546474	0.311445	0.273082	0.149989	0.302368
chrZ	52581044	53169803	0.224512	0.228599	0.149127	0.217781
chrZ	53212935	53857305	0.153032	0.136794	0.076791	0.140604
chrZ	53877532	54513658	-0.004745	-0.003951	-0.001956	-0.004468
chrZ	54513677	55771216	0.212549	0.163450	0.091236	0.202996
chrZ	55786471	56502557	0.197241	0.182771	0.100492	0.180237
chrZ	56533827	57615918	0.301947	0.272705	0.166716	0.289811
chrZ	57633595	60042255	0.211529	0.117615	0.080237	0.211638
chrZ	60047830	60761900	0.056543	0.053408	0.029561	0.051020
chrZ	60767828	61820107	0.405743	0.339248	0.151492	0.398315
chrZ	61823940	62461244	0.262117	0.230836	0.124384	0.258537
chrZ	62472785	62971766	0.476385	0.376254	0.178575	0.456677
chrZ	62979235	63904084	0.044025	0.036332	0.015276	0.031977
chrZ	63923426	64428889	0.710749	0.473435	0.301068	0.693271
chrZ	64443007	64980591	0.446559	0.322860	0.166857	0.410849
chrZ	64980679	65402936	0.757674	0.463083	0.292739	0.722362
chrZ	65402946	66786175	0.351469	0.213248	0.139154	0.350706
chrZ	66786177	67858545	0.080446	0.034591	0.021092	0.076508
chrZ	67858593	68679850	0.251568	0.137706	0.086797	0.250156
chrZ	68692469	69211431	0.574502	0.349491	0.208819	0.574502
chrZ	69211452	70059871	0.286839	0.264021	0.133148	0.279299
chrZ	70103103	71168321	0.424864	0.300785	0.168787	0.408451
chrZ	71168326	72207321	0.443067	0.287077	0.160291	0.431373
chrZ	72224009	72973401	0.615000	0.427034	0.246575	0.613161
chrZ	72976508	73361844	0.774588	0.554414	0.318099	0.745269
chrZ	73365224	73629108	0.579592	0.443461	0.224965	0.579592
chrZ	73631186	73808165	0.718654	0.628436	0.372589	0.689150
chrZ	73808183	74543505	0.448192	0.257422	0.178696	0.418347
chrZ	74563799	75024485	0.404412	0.329934	0.191883	0.388967
chrZ	75024517	76051710	0.129255	0.099039	0.066325	0.123201
chrZ	76201573	76732190	-0.134438	-0.112308	-0.061190	-0.125537
chrZ	76752769	77252746	0.260544	0.186670	0.093676	0.235596
chrZ	77256214	77966255	0.415754	0.213415	0.130549	0.366394
chrZ	77968081	79362301	0.192867	0.088342	0.059539	0.187179
chrZ	79362305	80115624	0.121834	0.094916	0.048484	0.116340
chrZ	80125727	80614723	0.511641	0.214414	0.161103	0.481481
chrZ	80619980	81069120	0.250142	0.119787	0.074904	0.229324
chrZ	81074485	81616369	0.438647	0.231928	0.157899	0.414991
chrZ	81628247	82127373	0.333333	0.181590	0.114000	0.315716
chrZ	82127594	82495218	0.513373	0.212113	0.156479	0.512667
chrZ	82498740	83210993	0.308025	0.147356	0.092224	0.316186
chrZ	83272000	84110007	0.598780	0.325130	0.207655	0.558589
