#Position (bp)	insert size	chromosomes
1473116.5	250.95921297552124	0.0
4419348.5	251.39120595520626	259.60094198244485
7365580.5	251.9612303171435	0.0
1.03118125E7	252.17767185148017	0.0
1.32580445E7	252.60003483713638	259.60094198244485
1.62042765E7	252.51715448861674	0.0
1.91505085E7	251.2122369466588	0.0
2.20967405E7	252.4821919142718	259.60094198244485
2.50429725E7	252.17268441271196	0.0
2.79892045E7	252.35837506460177	0.0
3.09354365E7	252.30056437717317	259.60094198244485
3.38816685E7	252.7181790208162	0.0
3.68279005E7	252.0385298723199	0.0
3.97741325E7	252.32946465396353	259.60094198244485
4.27203645E7	252.35180643961863	0.0
4.56665965E7	251.8611493339764	0.0
4.86128285E7	252.80799391707433	259.60094198244485
5.15590605E7	251.9163605002156	0.0
5.45052925E7	252.14888599340853	0.0
5.74515245E7	252.7956968511529	259.60094198244485
6.03977565E7	252.55430937539563	0.0
6.33439885E7	252.26716531553726	0.0
6.62902205E7	252.2583044637138	259.60094198244485
6.92364525E7	251.77451532527817	0.0
7.21826845E7	252.57821336359007	0.0
7.51289165E7	247.82969876850058	259.60094198244485
7.80751485E7	251.71409804973223	0.0
8.10213805E7	252.11476818404995	0.0
8.39676125E7	251.63397233282706	259.60094198244485
8.69138445E7	252.20250724471168	0.0
8.98600765E7	252.74847843177034	0.0
9.28063085E7	251.5149071064564	259.60094198244485
9.57525405E7	252.3740125474949	0.0
9.86987725E7	252.26347567901482	0.0
1.016450045E8	252.53151504195478	259.60094198244485
1.045912365E8	252.13183276072638	0.0
1.075374685E8	252.39824187011766	0.0
1.104837005E8	251.71905542800917	259.60094198244485
1.134299325E8	252.4795734013053	0.0
1.163761645E8	252.85214211436087	0.0
1.193223965E8	252.08232368116518	259.60094198244485
1.222686285E8	252.77009802714218	0.0
1.252148605E8	252.36950693914585	0.0
1.281610925E8	252.41215963144688	259.60094198244485
1.311073245E8	252.4159496523168	0.0
1.340535565E8	252.738467428061	0.0
1.369997885E8	252.81234581337978	259.60094198244485
1.399460205E8	252.25472341919004	0.0
1.428922525E8	252.42342718163857	0.0
1.458384845E8	252.50827920919278	259.60094198244485
1.487847165E8	252.56744026719193	0.0
1.517309485E8	252.60945655261983	0.0
1.546771805E8	252.46921872572338	259.60094198244485
1.576234125E8	251.63667538960277	0.0
1.605696445E8	252.6279299677903	0.0
1.635158765E8	251.26652023678784	259.60094198244485
1.664621085E8	250.11809142642736	0.0
1.694083405E8	252.61139527355132	0.0
1.723545725E8	251.19245016296026	259.60094198244485
1.753008045E8	251.1342286598228	0.0
1.782470365E8	251.27705172297524	0.0
1.811932685E8	252.3649427344309	259.60094198244485
1.841395005E8	251.96001078488413	0.0
1.870857325E8	252.24472662627434	0.0
1.900319645E8	251.95147582929727	259.60094198244485
1.929781965E8	252.55678747050214	0.0
1.959244285E8	250.27654915545418	0.0
1.988706605E8	250.1699944823781	259.60094198244485
2.018168925E8	251.185962192884	0.0
2.047631245E8	250.05083810866302	0.0
2.077093565E8	251.62957429400495	259.60094198244485
2.106555885E8	251.4086274509804	0.0
2.136018205E8	251.01501045166907	0.0
2.154737165E8	246.8596067101035	259.60094198244485
2.169468325E8	251.01152681765933	0.0
2.194942845E8	251.99393784223523	0.0
2.224405165E8	252.8205486522894	259.60094198244485
2.253867485E8	252.19527353870578	0.0
2.283329805E8	252.5997327491387	0.0
2.312792125E8	252.74010677656534	259.60094198244485
2.342254445E8	252.5518744427619	0.0
2.371716765E8	252.2033436407513	0.0
2.401179085E8	252.12414580588495	259.60094198244485
2.430641405E8	252.5589818971991	0.0
2.460103725E8	252.0173591577594	0.0
2.489566045E8	252.4741812908437	259.60094198244485
