#GC Content (%)	Sample
1.0	7.276607994630089E-7
2.0	5.5973907651000673E-8
3.0	0.0
4.0	5.5973907651000673E-8
5.0	5.5973907651000673E-8
6.0	4.4779126120800544E-7
7.0	6.157129841610075E-7
8.0	7.836347071140095E-7
9.0	1.1754520606710142E-6
10.0	1.2314259683220148E-6
11.0	1.2873998759730154E-6
12.0	1.8471389524830221E-6
13.0	2.574799751946031E-6
14.0	4.421938704429053E-6
15.0	7.948294886442095E-6
16.0	1.1474651068455139E-5
17.0	1.824749389422622E-5
18.0	3.1737205638117386E-5
19.0	5.0096647347645604E-5
20.0	8.888656534978905E-5
21.0	1.5241695053367483E-4
22.0	2.683948871865482E-4
23.0	4.723638066667947E-4
24.0	8.013784358393767E-4
25.0	0.0015284794962258754
26.0	0.0020244083180137413
27.0	0.0034424512944441917
28.0	0.005218111566856887
29.0	0.007549088977075159
30.0	0.010474173443101153
31.0	0.013925356667138901
32.0	0.01784968733255056
33.0	0.02195694072816569
34.0	0.026047737794931414
35.0	0.02982888720457181
36.0	0.03300641399410382
37.0	0.035481580190431065
38.0	0.03706592164649264
39.0	0.03788252498521309
40.0	0.038125283822695484
41.0	0.03768152268283835
42.0	0.03688299891628918
43.0	0.03584848915508338
44.0	0.03464745701861585
45.0	0.03329048157543265
46.0	0.0320044810471509
47.0	0.031014806385973565
48.0	0.030072037859407763
49.0	0.029398671750366222
50.0	0.028701292834942403
51.0	0.03139363779295554
52.0	0.026261782017788844
53.0	0.030312333844953507
54.0	0.029763229810897192
55.0	0.02646362392877835
56.0	0.022273920967193297
57.0	0.01944455188325052
58.0	0.017573064280939313
59.0	0.01595144420238217
60.0	0.014294224718558995
61.0	0.013018635337100338
62.0	0.011929718937657773
63.0	0.010959915013696536
64.0	0.010125511972343067
65.0	0.009415091136436567
66.0	0.008941719799432056
67.0	0.007842392253166401
68.0	0.006402239583213805
69.0	0.005435570198081024
70.0	0.004699849155916272
71.0	0.003998999858218092
72.0	0.003368901579790777
73.0	0.002857971750752443
74.0	0.0024632437539975865
75.0	0.002109040866382054
76.0	0.0017787388373334994
77.0	0.0015484062073496316
78.0	0.0014036576821641435
79.0	0.0012198953433459087
80.0	0.001082423426155051
81.0	9.435521612729184E-4
82.0	7.428857023440808E-4
83.0	5.367338004654454E-4
84.0	3.2727943803540096E-4
85.0	1.4721137712213176E-4
86.0	5.457455995972566E-5
87.0	1.9926711123756237E-5
88.0	8.116216609395098E-6
89.0	3.638303997315043E-6
90.0	1.4553215989260171E-6
91.0	2.798695382550034E-7
92.0	5.5973907651000673E-8
93.0	2.238956306040027E-7
94.0	3.358434459060041E-7
95.0	3.358434459060041E-7
96.0	5.597390765100067E-7
97.0	1.1194781530200136E-6
98.0	1.1754520606710142E-6
99.0	1.5112955065770182E-6
100.0	7.780373163489094E-6
