#Coverage	Number of genomic locations
871.0	144.0
872.0	130.0
873.0	167.0
874.0	160.0
875.0	145.0
876.0	157.0
877.0	167.0
878.0	153.0
879.0	152.0
880.0	171.0
881.0	164.0
882.0	155.0
883.0	178.0
884.0	183.0
885.0	145.0
886.0	181.0
887.0	181.0
888.0	152.0
889.0	151.0
890.0	152.0
891.0	159.0
892.0	158.0
893.0	175.0
894.0	163.0
895.0	152.0
896.0	168.0
897.0	175.0
898.0	150.0
899.0	157.0
900.0	144.0
901.0	137.0
902.0	145.0
903.0	156.0
904.0	147.0
905.0	183.0
906.0	162.0
907.0	146.0
908.0	153.0
909.0	145.0
910.0	144.0
911.0	149.0
912.0	140.0
913.0	187.0
914.0	157.0
915.0	147.0
916.0	177.0
917.0	166.0
918.0	156.0
919.0	170.0
920.0	158.0
921.0	165.0
922.0	140.0
923.0	154.0
924.0	138.0
925.0	153.0
926.0	134.0
927.0	150.0
928.0	142.0
929.0	155.0
930.0	175.0
931.0	153.0
932.0	147.0
933.0	151.0
934.0	116.0
935.0	131.0
936.0	161.0
937.0	137.0
938.0	139.0
939.0	151.0
940.0	152.0
941.0	134.0
942.0	138.0
943.0	158.0
944.0	135.0
945.0	164.0
946.0	155.0
947.0	144.0
948.0	126.0
949.0	130.0
950.0	145.0
951.0	121.0
952.0	133.0
953.0	117.0
954.0	153.0
955.0	126.0
956.0	136.0
957.0	123.0
958.0	135.0
959.0	123.0
960.0	110.0
961.0	114.0
962.0	138.0
963.0	127.0
964.0	149.0
965.0	121.0
966.0	125.0
967.0	111.0
968.0	127.0
969.0	131.0
970.0	138.0
971.0	146.0
972.0	114.0
973.0	118.0
974.0	100.0
975.0	121.0
976.0	102.0
977.0	124.0
978.0	127.0
979.0	108.0
980.0	128.0
981.0	121.0
982.0	125.0
983.0	119.0
984.0	113.0
985.0	129.0
986.0	113.0
987.0	106.0
988.0	113.0
989.0	107.0
990.0	106.0
991.0	114.0
992.0	97.0
993.0	102.0
994.0	95.0
995.0	93.0
996.0	114.0
997.0	91.0
998.0	99.0
999.0	118.0
1000.0	121.0
1001.0	103.0
1002.0	115.0
1003.0	113.0
1004.0	121.0
1005.0	126.0
1006.0	116.0
1007.0	95.0
