#Insert size (bp)	insert size
359.0	82669.0
360.0	82003.0
361.0	80957.0
362.0	80403.0
363.0	79376.0
364.0	78600.0
365.0	77454.0
366.0	76677.0
367.0	76470.0
368.0	75390.0
369.0	74636.0
370.0	73994.0
371.0	73673.0
372.0	72201.0
373.0	71997.0
374.0	70447.0
375.0	70160.0
376.0	69104.0
377.0	69060.0
378.0	68067.0
379.0	67130.0
380.0	66574.0
381.0	66083.0
382.0	65170.0
383.0	64490.0
384.0	63736.0
385.0	62619.0
386.0	62741.0
387.0	61362.0
388.0	61017.0
389.0	60331.0
390.0	59651.0
391.0	59242.0
392.0	58097.0
393.0	57802.0
394.0	57134.0
395.0	56890.0
396.0	55891.0
397.0	54786.0
398.0	54518.0
399.0	54302.0
400.0	53635.0
401.0	53141.0
402.0	52733.0
403.0	52052.0
404.0	51230.0
405.0	50516.0
406.0	50053.0
407.0	48978.0
408.0	48633.0
409.0	47850.0
410.0	47329.0
411.0	46793.0
412.0	46908.0
413.0	45424.0
414.0	45524.0
415.0	44791.0
416.0	44204.0
417.0	43334.0
418.0	43078.0
419.0	42827.0
420.0	42690.0
421.0	41884.0
422.0	41340.0
423.0	40979.0
424.0	40511.0
425.0	40019.0
426.0	39793.0
427.0	38871.0
428.0	38805.0
429.0	38491.0
430.0	37742.0
431.0	37271.0
432.0	36893.0
433.0	36667.0
434.0	35895.0
435.0	35701.0
436.0	35049.0
437.0	35033.0
438.0	34176.0
439.0	34197.0
440.0	33258.0
441.0	33261.0
442.0	32501.0
443.0	32030.0
444.0	32312.0
445.0	31287.0
446.0	31194.0
447.0	30697.0
448.0	30438.0
449.0	29697.0
450.0	29647.0
451.0	29321.0
452.0	29093.0
453.0	28683.0
454.0	28294.0
455.0	27554.0
456.0	27948.0
457.0	27289.0
458.0	26983.0
459.0	26497.0
460.0	26084.0
461.0	25915.0
462.0	25702.0
463.0	25294.0
464.0	24890.0
465.0	24614.0
466.0	24188.0
467.0	23968.0
468.0	23737.0
469.0	23523.0
470.0	22930.0
471.0	22984.0
472.0	22435.0
473.0	22396.0
474.0	22274.0
475.0	22021.0
476.0	21498.0
477.0	21013.0
478.0	20973.0
479.0	20644.0
480.0	20551.0
481.0	20318.0
482.0	19978.0
483.0	19880.0
484.0	19381.0
485.0	19153.0
486.0	19173.0
487.0	18687.0
488.0	18755.0
489.0	18531.0
490.0	18123.0
491.0	18238.0
492.0	17542.0
493.0	17394.0
494.0	17423.0
495.0	16896.0
496.0	16673.0
497.0	16597.0
498.0	16353.0
499.0	16095.0
500.0	15971.0
501.0	14822.0
502.0	14722.0
503.0	14628.0
504.0	14294.0
505.0	14242.0
506.0	13787.0
507.0	13789.0
508.0	13618.0
509.0	13473.0
510.0	13391.0
511.0	13168.0
512.0	12958.0
513.0	13306.0
514.0	13626.0
515.0	16067.0
516.0	12156.0
517.0	11934.0
518.0	12115.0
519.0	12268.0
520.0	11918.0
521.0	12033.0
522.0	12091.0
523.0	12064.0
524.0	12479.0
525.0	12966.0
526.0	16005.0
527.0	25049.0
528.0	42501.0
529.0	6113.0
530.0	6164.0
531.0	6021.0
532.0	6070.0
533.0	5954.0
534.0	6077.0
535.0	5999.0
536.0	5977.0
537.0	5966.0
538.0	5783.0
539.0	5894.0
540.0	5868.0
541.0	5854.0
542.0	6046.0
543.0	5805.0
544.0	5933.0
545.0	6004.0
546.0	6041.0
547.0	6197.0
548.0	6298.0
549.0	6595.0
550.0	6803.0
551.0	6987.0
552.0	7278.0
553.0	7380.0
554.0	7292.0
555.0	7410.0
556.0	7291.0
557.0	7076.0
558.0	7058.0
559.0	6955.0
560.0	6875.0
561.0	6797.0
562.0	6639.0
563.0	6520.0
564.0	6271.0
565.0	6416.0
566.0	6166.0
567.0	6156.0
568.0	5988.0
569.0	6061.0
570.0	5925.0
571.0	5915.0
572.0	5923.0
573.0	5759.0
574.0	5693.0
575.0	5657.0
576.0	5592.0
577.0	5590.0
578.0	5377.0
579.0	5430.0
580.0	5140.0
581.0	5278.0
582.0	5224.0
583.0	5063.0
584.0	4951.0
585.0	4983.0
586.0	4919.0
587.0	4780.0
588.0	4657.0
589.0	4778.0
590.0	4664.0
591.0	4577.0
592.0	4451.0
593.0	4513.0
594.0	4377.0
595.0	4311.0
596.0	4328.0
597.0	4235.0
598.0	4171.0
599.0	4114.0
600.0	4138.0
601.0	3872.0
602.0	3969.0
603.0	3977.0
604.0	3838.0
