#GC Content (%)	Sample
1.0	4.6653289613424843E-7
2.0	0.0
3.0	6.664755659060692E-8
4.0	1.3329511318121385E-7
5.0	6.664755659060692E-8
6.0	2.665902263624277E-7
7.0	2.665902263624277E-7
8.0	3.332377829530346E-7
9.0	9.33065792268497E-7
10.0	1.0663609054497108E-6
11.0	5.998280093154623E-7
12.0	1.3995986884027453E-6
13.0	1.932779141127601E-6
14.0	1.9994266977182077E-6
15.0	4.265443621798843E-6
16.0	5.798337423382802E-6
17.0	1.1796617516537425E-5
18.0	1.6395298921289303E-5
19.0	2.852515422077976E-5
20.0	5.738354622451256E-5
21.0	1.0137093357431312E-4
22.0	1.9427762746161917E-4
23.0	3.6549520034288835E-4
24.0	6.68541640160378E-4
25.0	0.001321154514295601
26.0	0.0018715966841774234
27.0	0.0032817256865214847
28.0	0.00510520283484049
29.0	0.007616749357400922
30.0	0.010767046062325729
31.0	0.014573487961885062
32.0	0.018801875542219525
33.0	0.023302984924122756
34.0	0.02766746681501524
35.0	0.03170797493332079
36.0	0.03512026318320327
37.0	0.03790093253927657
38.0	0.039660827918608144
39.0	0.04051598271722222
40.0	0.04080230062033546
41.0	0.040320172195959014
42.0	0.03948281229495463
43.0	0.038555544840109514
44.0	0.037098562605482256
45.0	0.035414912030890346
46.0	0.03373619337548613
47.0	0.032127254711832295
48.0	0.030684934939654972
49.0	0.02923488405091313
50.0	0.02783761802699106
51.0	0.02933592174670449
52.0	0.023622226720191764
53.0	0.02787527389646476
54.0	0.02897915737627498
55.0	0.024850008007703928
56.0	0.020468264399654476
57.0	0.017161679174524692
58.0	0.015152855171327207
59.0	0.013586304353664992
60.0	0.012151515755382408
61.0	0.011000645748175806
62.0	0.01020707329185145
63.0	0.009551394630113058
64.0	0.008941836077535369
65.0	0.008600933825574414
66.0	0.007708656337939367
67.0	0.006625900133568368
68.0	0.005733889236159685
69.0	0.005061015504820918
70.0	0.004422465265126313
71.0	0.0037794496391401373
72.0	0.003124770690750606
73.0	0.0026509732109479813
74.0	0.002313936517269282
75.0	0.0019703017154881126
76.0	0.0016744532117824085
77.0	0.0014405869357059686
78.0	0.0012887638017925662
79.0	0.0011530693765740903
80.0	9.865171326541638E-4
81.0	8.397592130416473E-4
82.0	6.884692595809696E-4
83.0	5.126530052949485E-4
84.0	3.177089022674232E-4
85.0	1.4609144404661038E-4
86.0	5.498423418725071E-5
87.0	1.972767675081965E-5
88.0	8.264297017235259E-6
89.0	3.0657876031679183E-6
90.0	1.1330084620403177E-6
91.0	3.9988533954364157E-7
92.0	6.664755659060692E-8
93.0	1.9994266977182079E-7
94.0	1.9994266977182079E-7
95.0	2.665902263624277E-7
96.0	5.998280093154623E-7
97.0	5.998280093154623E-7
98.0	9.997133488591039E-7
99.0	1.8661315845369937E-6
100.0	9.264010366094362E-6
