#Position (bp)	insert size	chromosomes
1473116.5	389.1625333936131	0.0
4419348.5	390.5655293501933	407.18305504019787
7365580.5	390.888786625086	0.0
1.03118125E7	391.30213115491944	0.0
1.32580445E7	390.99983967132624	407.18305504019787
1.62042765E7	391.3213841151881	0.0
1.91505085E7	391.0313826864479	0.0
2.20967405E7	391.47025085874884	407.18305504019787
2.50429725E7	391.34217234485897	0.0
2.79892045E7	391.79948503712285	0.0
3.09354365E7	391.66146810759506	407.18305504019787
3.38816685E7	391.60010066438497	0.0
3.68279005E7	391.08173081575967	0.0
3.97741325E7	391.95444762562937	407.18305504019787
4.27203645E7	392.3321475729686	0.0
4.56665965E7	391.53103884349775	0.0
4.86128285E7	391.4596092362345	407.18305504019787
5.15590605E7	391.3773882629627	0.0
5.45052925E7	390.68758562590943	0.0
5.74515245E7	391.5612189558643	407.18305504019787
6.03977565E7	391.7076148955834	0.0
6.33439885E7	391.3332009925558	0.0
6.62902205E7	391.30096790992513	407.18305504019787
6.92364525E7	391.4814537711145	0.0
7.21826845E7	391.8172025141986	0.0
7.51289165E7	370.8274210501789	407.18305504019787
7.80751485E7	391.45207365502773	0.0
8.10213805E7	391.2430772250025	0.0
8.39676125E7	391.72735686139816	407.18305504019787
8.69138445E7	391.504296868177	0.0
8.98600765E7	391.5970838937527	0.0
9.28063085E7	391.56897753168727	407.18305504019787
9.57525405E7	391.9922417877448	0.0
9.86987725E7	391.991200981429	0.0
1.016450045E8	391.8711931914254	407.18305504019787
1.045912365E8	391.92388167802903	0.0
1.075374685E8	391.59532796510655	0.0
1.104837005E8	391.22569637432946	407.18305504019787
1.134299325E8	390.9662832172403	0.0
1.163761645E8	391.74198252065696	0.0
1.193223965E8	391.50477966279743	407.18305504019787
1.222686285E8	391.89025158069296	0.0
1.252148605E8	391.75482958313074	0.0
1.281610925E8	391.9866050311761	407.18305504019787
1.311073245E8	391.9208218065771	0.0
1.340535565E8	391.9188682477445	0.0
1.369997885E8	390.9540719598325	407.18305504019787
1.399460205E8	391.97396148586546	0.0
1.428922525E8	391.92998687788827	0.0
1.458384845E8	391.8686403922308	407.18305504019787
1.487847165E8	391.54548882305414	0.0
1.517309485E8	391.4940926460267	0.0
1.546771805E8	392.023345202443	407.18305504019787
1.576234125E8	391.16070927340127	0.0
1.605696445E8	391.885363194476	0.0
1.635158765E8	391.44434097911676	407.18305504019787
1.664621085E8	391.72132050239924	0.0
1.694083405E8	391.7074165624015	0.0
1.723545725E8	391.2594121054156	407.18305504019787
1.753008045E8	391.734071545748	0.0
1.782470365E8	391.72339324014496	0.0
1.811932685E8	391.27750848279203	407.18305504019787
1.841395005E8	391.69669500746943	0.0
1.870857325E8	391.94645284825276	0.0
1.900319645E8	390.8426133043145	407.18305504019787
1.929781965E8	391.6355220313939	0.0
1.959244285E8	391.19670279171294	0.0
1.988706605E8	388.9896096800955	407.18305504019787
2.018168925E8	391.91425378231264	0.0
2.047631245E8	379.8374818934084	0.0
2.077093565E8	390.6048456080911	407.18305504019787
2.106555885E8	391.22613831555935	0.0
2.136018205E8	390.8689100191691	0.0
2.154737165E8	386.49435489597386	407.18305504019787
2.169468325E8	390.1079101322452	0.0
2.194942845E8	392.05185310320877	0.0
