#GC Content (%)	Sample
1.0	6.35538741742604E-8
2.0	1.271077483485208E-7
3.0	6.35538741742604E-8
4.0	0.0
5.0	3.17769370871302E-7
6.0	3.8132324504556237E-7
7.0	6.35538741742604E-8
8.0	6.355387417426041E-7
9.0	8.262003642653852E-7
10.0	1.0168619867881664E-6
11.0	7.626464900911247E-7
12.0	3.1776937087130198E-6
13.0	3.559016953758582E-6
14.0	4.7029866888952695E-6
15.0	5.592740927334915E-6
16.0	9.088204006919236E-6
17.0	1.5189375927648236E-5
18.0	2.0655009106634634E-5
19.0	3.635281602767695E-5
20.0	6.93372767241181E-5
21.0	1.200532683151779E-4
22.0	2.126512629870753E-4
23.0	4.019147002780228E-4
24.0	7.000459240294783E-4
25.0	0.0013992020938205169
26.0	0.0019209158469170207
27.0	0.0034157029674956253
28.0	0.005332424258717145
29.0	0.007939086407974435
30.0	0.011298480642951666
31.0	0.015364784620369195
32.0	0.019981020271016597
33.0	0.02481365686322736
34.0	0.029797805891469555
35.0	0.034378705588076076
36.0	0.038315232554429764
37.0	0.04149095609304338
38.0	0.043736314467620004
39.0	0.044962650023686525
40.0	0.04530793822207528
41.0	0.04479696507371424
42.0	0.04383596694232524
43.0	0.042400094263106175
44.0	0.040689859509076824
45.0	0.03879201371848506
46.0	0.03665450626838216
47.0	0.03466177454364823
48.0	0.03274015960411529
49.0	0.03075835914573933
50.0	0.029014567946145976
51.0	0.029390997542880118
52.0	0.022327619967152816
53.0	0.023613823272691493
54.0	0.0218412421680972
55.0	0.01945771767106574
56.0	0.01735929585358001
57.0	0.015488905336631525
58.0	0.013683975310082532
59.0	0.011927791105025193
60.0	0.010283906595633772
61.0	0.008983530776154231
62.0	0.007963300434034828
63.0	0.007015013077480688
64.0	0.006143689462551578
65.0	0.00547122591991373
66.0	0.0048187182937665975
67.0	0.004259253539410584
68.0	0.0036676305247223934
69.0	0.0031925017613956227
70.0	0.0027494677045268533
71.0	0.0022870497160349347
72.0	0.001937249192579806
73.0	0.001681317741280059
74.0	0.0014149634546157335
75.0	0.0012068245166950307
76.0	0.0010096168451323008
77.0	8.699254296972764E-4
78.0	7.825388527076682E-4
79.0	7.054480033342904E-4
80.0	6.17235225980417E-4
81.0	5.578123536274835E-4
82.0	4.8822086140666836E-4
83.0	3.978472523308702E-4
84.0	3.2177326494428046E-4
85.0	2.3565776543815758E-4
86.0	1.6733735070082763E-4
87.0	1.1090151043408442E-4
88.0	7.022703096255776E-5
89.0	4.486903516702785E-5
90.0	2.2434517583513916E-5
91.0	1.0613496987101487E-5
92.0	5.274971556463614E-6
93.0	2.1608317219248536E-6
94.0	8.897542384396455E-7
95.0	2.542154966970416E-7
96.0	0.0
97.0	1.271077483485208E-7
98.0	0.0
99.0	1.271077483485208E-7
100.0	5.974064172380478E-6
