#Insert size (bp)	insert size
1.0	932.0
2.0	815.0
3.0	838.0
4.0	806.0
5.0	911.0
6.0	892.0
7.0	916.0
8.0	875.0
9.0	844.0
10.0	848.0
11.0	814.0
12.0	812.0
13.0	797.0
14.0	862.0
15.0	780.0
16.0	754.0
17.0	753.0
18.0	766.0
19.0	703.0
20.0	686.0
21.0	701.0
22.0	695.0
23.0	685.0
24.0	653.0
25.0	647.0
26.0	656.0
27.0	635.0
28.0	618.0
29.0	643.0
30.0	635.0
31.0	488.0
32.0	461.0
33.0	432.0
34.0	351.0
35.0	430.0
36.0	431.0
37.0	439.0
38.0	413.0
39.0	434.0
40.0	6441.0
41.0	6682.0
42.0	6779.0
43.0	6700.0
44.0	6964.0
45.0	6859.0
46.0	6963.0
47.0	7130.0
48.0	7255.0
49.0	7396.0
50.0	7597.0
51.0	7577.0
52.0	7592.0
53.0	7824.0
54.0	7638.0
55.0	8007.0
56.0	7987.0
57.0	8012.0
58.0	8042.0
59.0	8048.0
60.0	8160.0
61.0	8205.0
62.0	7982.0
63.0	7940.0
64.0	7755.0
65.0	7888.0
66.0	8104.0
67.0	8069.0
68.0	8170.0
69.0	7966.0
70.0	8061.0
71.0	8159.0
72.0	8108.0
73.0	8127.0
74.0	8210.0
75.0	8149.0
76.0	8101.0
77.0	8272.0
78.0	8375.0
79.0	8137.0
80.0	8166.0
81.0	8134.0
82.0	8321.0
83.0	8362.0
84.0	8134.0
85.0	8078.0
86.0	8234.0
87.0	8109.0
88.0	8224.0
89.0	8168.0
90.0	8468.0
91.0	8290.0
92.0	8435.0
93.0	8298.0
94.0	8462.0
95.0	8540.0
96.0	8332.0
97.0	8416.0
98.0	8647.0
99.0	8442.0
100.0	8420.0
101.0	8566.0
102.0	8497.0
103.0	8649.0
104.0	8255.0
105.0	8310.0
106.0	8233.0
107.0	8179.0
108.0	8369.0
109.0	8382.0
110.0	8271.0
111.0	8336.0
112.0	8514.0
113.0	8324.0
114.0	8418.0
115.0	8183.0
116.0	8270.0
117.0	8415.0
118.0	8321.0
119.0	8672.0
120.0	8527.0
121.0	8675.0
122.0	8378.0
123.0	8419.0
124.0	8733.0
125.0	8469.0
126.0	8726.0
127.0	8533.0
128.0	8808.0
129.0	8625.0
130.0	8788.0
131.0	8952.0
132.0	8696.0
133.0	9315.0
134.0	9386.0
135.0	9398.0
136.0	9623.0
137.0	9211.0
138.0	9611.0
139.0	9305.0
140.0	9510.0
141.0	9569.0
142.0	9800.0
143.0	9918.0
144.0	9870.0
145.0	10123.0
146.0	9862.0
147.0	9931.0
148.0	10196.0
149.0	10427.0
150.0	10552.0
151.0	11839.0
152.0	12356.0
153.0	11997.0
154.0	12044.0
155.0	12068.0
156.0	12243.0
157.0	12367.0
158.0	12612.0
159.0	12451.0
160.0	12379.0
161.0	12507.0
162.0	12550.0
163.0	12599.0
164.0	12519.0
165.0	12742.0
166.0	12670.0
167.0	12696.0
168.0	13039.0
169.0	12741.0
170.0	12975.0
171.0	12950.0
172.0	12965.0
173.0	13286.0
174.0	13576.0
175.0	13734.0
176.0	13717.0
177.0	13870.0
178.0	13948.0
179.0	14163.0
180.0	13939.0
181.0	14159.0
182.0	14096.0
183.0	14534.0
184.0	14899.0
185.0	14786.0
186.0	14969.0
187.0	14772.0
188.0	14739.0
189.0	14913.0
190.0	15013.0
191.0	15426.0
192.0	15453.0
193.0	15649.0
194.0	15868.0
195.0	15965.0
196.0	15714.0
197.0	15763.0
198.0	16316.0
199.0	16378.0
200.0	16432.0
201.0	16262.0
202.0	16840.0
203.0	16550.0
204.0	16768.0
205.0	16951.0
206.0	17103.0
207.0	17371.0
208.0	17191.0
209.0	17520.0
210.0	17679.0
211.0	16931.0
212.0	16986.0
213.0	17048.0
214.0	17535.0
215.0	17479.0
216.0	17788.0
217.0	17970.0
218.0	18265.0
219.0	18635.0
220.0	20103.0
221.0	20239.0
222.0	20304.0
223.0	20633.0
224.0	20998.0
225.0	21034.0
226.0	21775.0
227.0	22180.0
228.0	23009.0
229.0	22863.0
230.0	23033.0
231.0	23677.0
232.0	24258.0
233.0	24779.0
234.0	25392.0
235.0	25804.0
236.0	26056.0
237.0	27120.0
238.0	28131.0
239.0	28792.0
240.0	29471.0
241.0	30036.0
242.0	30989.0
243.0	31856.0
244.0	32415.0
245.0	33325.0
246.0	33932.0
247.0	34394.0
248.0	35278.0
249.0	36153.0
250.0	37404.0
251.0	38727.0
252.0	39647.0
253.0	40047.0
254.0	41114.0
255.0	42150.0
256.0	43076.0
257.0	44453.0
258.0	45638.0
