#GC Content (%)	Sample
1.0	7.444507780026019E-7
2.0	0.0
3.0	0.0
4.0	2.2906177784695444E-7
5.0	1.1453088892347722E-7
6.0	4.008581112321703E-7
7.0	7.44450778002602E-7
8.0	6.871853335408633E-7
9.0	1.2598397781582493E-6
10.0	1.5461670004669424E-6
11.0	2.4051486673930217E-6
12.0	3.7795193344747476E-6
13.0	4.581235556939089E-6
14.0	7.559038668949497E-6
15.0	1.2827459559429449E-5
16.0	2.0042905561608514E-5
17.0	3.006435834241277E-5
18.0	4.564055923600567E-5
19.0	8.263403635828882E-5
20.0	1.4728672315559172E-4
21.0	2.570645801887446E-4
22.0	4.728407749205757E-4
23.0	8.1454368202377E-4
24.0	0.0014060957233135297
25.0	0.0026686269773614807
26.0	0.0034804219180510874
27.0	0.005844797588987351
28.0	0.008598692813152361
29.0	0.012233044245916602
30.0	0.016557215222666948
31.0	0.02152636690038985
32.0	0.026758252437303214
33.0	0.03217693785405077
34.0	0.037215094392350066
35.0	0.04157940844566809
36.0	0.04501459066259441
37.0	0.04742323252209959
38.0	0.04850411778631491
39.0	0.048486079171309475
40.0	0.04765962427683765
41.0	0.04569312891402155
42.0	0.04339924700521769
43.0	0.04075043387163997
44.0	0.037996481382030496
45.0	0.03502812706835627
46.0	0.03232090318142758
47.0	0.02970639204908244
48.0	0.027307256253357903
49.0	0.02549068182414263
50.0	0.024010312819362226
51.0	0.024709409365351133
52.0	0.019378511874963422
53.0	0.022067868943220055
54.0	0.021864061226380724
55.0	0.017932387605971135
56.0	0.014674098346987133
57.0	0.011807504728121422
58.0	0.010159290705623662
59.0	0.008896587655242327
60.0	0.007675516582984674
61.0	0.006754573705150993
62.0	0.006008920352814693
63.0	0.005395034788184856
64.0	0.004817455515343761
65.0	0.004356583218315688
66.0	0.003831688154379392
67.0	0.0032730064782106705
68.0	0.0027575029471660997
69.0	0.002378520235718313
70.0	0.0020561157833987246
71.0	0.0016813707148411073
72.0	0.0013188804513983021
73.0	0.0010677142119891164
74.0	8.778792635984529E-4
75.0	7.275002064419274E-4
76.0	5.86684478510512E-4
77.0	5.007290463734424E-4
78.0	4.195266461266971E-4
79.0	3.512089708838429E-4
80.0	2.761912386389653E-4
81.0	2.2894724695803092E-4
82.0	1.769502233867723E-4
83.0	1.2128821136996237E-4
84.0	7.221172546625238E-5
85.0	3.120966723164754E-5
86.0	1.0994965336653812E-5
87.0	4.065846556783441E-6
88.0	1.0880434447730337E-6
89.0	9.162471113878177E-7
90.0	4.581235556939088E-7
91.0	1.1453088892347722E-7
92.0	0.0
93.0	5.726544446173861E-8
94.0	0.0
95.0	0.0
96.0	1.1453088892347722E-7
97.0	5.726544446173861E-8
98.0	2.8632722230869304E-7
99.0	1.1453088892347722E-7
100.0	6.241933446329508E-6
