#GC Content (%)	Sample
1.0	3.204740965594862E-7
2.0	0.0
3.0	0.0
4.0	0.0
5.0	1.602370482797431E-7
6.0	4.807111448392293E-7
7.0	4.0059262069935777E-7
8.0	1.1216593379582018E-6
9.0	7.21066717258844E-7
10.0	1.2017778620980733E-6
11.0	1.602370482797431E-6
12.0	4.005926206993578E-6
13.0	4.246281779413192E-6
14.0	3.925807682853706E-6
15.0	7.611259793287798E-6
16.0	1.0575645186463045E-5
17.0	1.91483272694293E-5
18.0	2.603852034545826E-5
19.0	4.0379736166495263E-5
20.0	7.386927925696158E-5
21.0	1.2386323832024143E-4
22.0	2.1207373339824002E-4
23.0	3.918597015681118E-4
24.0	6.699510988576059E-4
25.0	0.0013135432032731942
26.0	0.0018037083339609286
27.0	0.00321251246243643
28.0	0.005063490725639883
29.0	0.007604770192832469
30.0	0.010868798866290837
31.0	0.014987932547894052
32.0	0.01946183105438862
33.0	0.02437758322151458
34.0	0.02929253420339914
35.0	0.03387819805106883
36.0	0.03754954930125431
37.0	0.0405443797336027
38.0	0.04260751184872853
39.0	0.04359761657004907
40.0	0.04359000531025578
41.0	0.04316641867312827
42.0	0.042244414697326635
43.0	0.04095859250340583
44.0	0.03935742379847051
45.0	0.03758223765910337
46.0	0.03566508149496038
47.0	0.033559166087943855
48.0	0.03164329182018711
49.0	0.030025778936327244
50.0	0.028663844144473566
51.0	0.029439070984050967
52.0	0.0232169862808244
53.0	0.026786907479448795
54.0	0.026041324493803152
55.0	0.021463912854119874
56.0	0.01809613069190037
57.0	0.015300314673515414
58.0	0.013491398635485392
59.0	0.011973312840083105
60.0	0.010519241745468576
61.0	0.009368259027675182
62.0	0.008582055950290622
63.0	0.007792487894892186
64.0	0.007175415021966896
65.0	0.006672751401513343
66.0	0.005918515615260592
67.0	0.005285098563410768
68.0	0.004635177095588129
69.0	0.004040216935325443
70.0	0.0034770638291462853
71.0	0.0029649462228442266
72.0	0.002460199520763036
73.0	0.0020401380986976893
74.0	0.001724070520965896
75.0	0.0014513470647937732
76.0	0.0012098698330362005
77.0	0.0010195883382040055
78.0	8.6712278676583E-4
79.0	7.52393060197534E-4
80.0	6.145891986769547E-4
81.0	4.958535459016651E-4
82.0	3.764769449332564E-4
83.0	2.535751289026935E-4
84.0	1.530263811071547E-4
85.0	7.46704644983603E-5
86.0	3.060527622143094E-5
87.0	9.934696993344073E-6
88.0	3.1246224414549906E-6
89.0	2.002963103496789E-6
90.0	6.409481931189724E-7
91.0	2.4035557241961466E-7
92.0	0.0
93.0	8.011852413987155E-8
94.0	1.602370482797431E-7
95.0	1.602370482797431E-7
96.0	0.0
97.0	2.4035557241961466E-7
98.0	3.204740965594862E-7
99.0	2.4035557241961466E-7
100.0	4.967348496672036E-6
