#Position (bp)	Coverage
1465207.0	12.351807407351796
4395620.0	10.698286214263996
7326033.0	10.581070995794791
1.0256446E7	7.869729966390403
1.3186859E7	9.56292406565218
1.6117272E7	10.16799338523273
1.9047685E7	7.0576942567481105
2.1978098E7	8.894916518593114
2.4908511E7	8.82891660663531
2.7838924E7	9.386316195020974
3.0769337E7	8.347607658033185
3.369975E7	9.382011682312356
3.6630163E7	9.762198024647038
3.9560576E7	9.620298231000204
4.2490989E7	9.326083388245957
4.5421402E7	6.939208910143383
4.8351815E7	9.520667905854909
5.1282228E7	9.53389607539961
5.4212641E7	11.840961325246646
5.7143054E7	11.68341117787834
6.0073467E7	10.039044325833935
6.300388E7	10.423292894209792
6.5934293E7	10.36672851232915
6.8864706E7	10.137130500035319
7.1795119E7	9.533338474815666
7.4725532E7	9.940505996936269
7.7655945E7	9.781686745178922
8.0586358E7	9.732109774287789
8.3516771E7	9.978534083762254
8.6447184E7	11.02968523549411
8.9377597E7	11.095280426342635
9.230801E7	10.102377719454562
9.5238423E7	9.456949242308166
9.8168836E7	9.406272767695201
1.01099249E8	9.696340754699081
1.04029662E8	7.704340992208266
1.06960075E8	8.568910593830973
1.09890488E8	7.046660317163485
1.12820901E8	10.109646319477834
1.15751314E8	10.345544467622823
1.18681727E8	10.477513579143963
1.2161214E8	10.557972545166841
1.24542553E8	8.136667084127732
1.27472966E8	8.42300863393658
1.30403379E8	9.895630752388827
1.33333792E8	10.209534287487804
1.36264205E8	8.706579584515902
1.39194618E8	8.4800313129924
1.42125031E8	9.895429074331844
1.45055444E8	10.13442269059003
1.47985857E8	10.2932061112205
1.5091627E8	9.679858777585276
1.53846683E8	7.455250846894278
1.56777096E8	9.896401974738714
1.59707509E8	7.966633030907247
1.62637922E8	6.779253299790849
1.65568335E8	6.895301447270402
1.68498748E8	9.127195722923696
1.71429161E8	7.027340514801156
1.74359574E8	6.632158675244752
1.77289987E8	6.9423760405103305
1.802204E8	8.985079236271474
1.83150813E8	10.33859664149729
1.86081226E8	10.1984781667294
1.89011639E8	9.245657523359336
1.91942052E8	10.77541561547809
1.94872465E8	10.089213022191753
1.97802878E8	9.19245205368663
2.00733291E8	8.915352204620987
2.03663704E8	10.296069530131078
2.06594117E8	11.046609812337032
2.0952453E8	9.928925717979002
2.12454943E8	10.794643963154682
2.141011355E8	10.5082271556916
2.15566342E8	10.939226558056035
2.18315769E8	10.40133489716296
2.21246182E8	10.779479206514576
2.24176595E8	9.48249547077494
2.27107008E8	8.740606528840816
2.30037421E8	10.133671601920957
2.32967834E8	9.880185147963786
2.35898247E8	9.241684363262106
2.3882866E8	9.510229445474067
2.41759073E8	9.504019058064511
2.44689486E8	8.033355366632621
2.47619899E8	9.644884526515545
2.50550312E8	10.451839041118095
2.53480725E8	8.999897625351785
2.56411138E8	9.857081919852252
2.59341551E8	9.8174516697817
2.62271964E8	9.627954489691385
2.65202377E8	10.107041908427242
2.6813279E8	9.330613807678303
2.71063203E8	9.562548009444402
2.73993616E8	9.257202653687381
2.76924029E8	10.589299870018321
2.79854442E8	10.308809031354967
2.82784855E8	10.65747592574835
2.85715268E8	10.195594614138008
2.88645681E8	10.25227638561527
2.91576094E8	7.07712871871644
2.94506507E8	7.161497372554654
2.9743692E8	8.561962426456612
3.00367333E8	9.094309914677556
3.03297746E8	9.088431903625871
3.06228159E8	9.293955493645434
3.09158572E8	8.657044928479365
3.12088985E8	9.93403489542259
3.15019398E8	8.36852211616588
3.17949811E8	6.483851252366134
3.20880224E8	9.739210821136815
3.23810637E8	9.41246472766808
3.2674105E8	10.331017163792271
3.29671463E8	8.5461097121805
3.32601876E8	8.868830775730247
3.35532289E8	9.347653726624882
3.38462702E8	9.536790889202306
3.41393115E8	9.664733947057975
3.44323528E8	8.230227275131526
3.47253941E8	8.635868049998413
3.50184354E8	9.470142604472475
3.53114767E8	10.030263993505352
3.5604518E8	9.295004492540812
3.58975593E8	7.8548153451407705
3.61906006E8	10.143371941088168
3.64836419E8	10.793191608145337
3.67766832E8	9.961145749762917
3.70697245E8	9.530049518617341
3.73627658E8	10.417251083720963
3.76133706E8	11.294841721818356
3.775989125E8	10.767465507287358
3.79488484E8	10.728789081948516
3.82418897E8	10.576246078624413
3.8534931E8	10.995938115207652
3.88279723E8	9.89421525225284
3.91210136E8	10.39157722819275
3.94140549E8	10.61584322755871
3.97070962E8	10.477132062954949
4.00001375E8	9.397711858362626
4.02931788E8	10.083894659216977
4.05862201E8	9.41652763620691
4.08792614E8	9.805529459499395
4.11723027E8	10.72317622123571
4.1465344E8	10.613852040650926
4.17583853E8	8.833585231842747
4.20514266E8	9.709298655172496
4.23444679E8	10.253855685188402
4.26375092E8	8.950315194479414
4.29305505E8	9.804314272425081
4.32235918E8	10.224710305339213
4.35166331E8	10.714783547575035
4.38096744E8	9.55865231283099
4.41027157E8	9.891014679500808
4.4395757E8	9.495587823286343
4.46887983E8	9.643378254191473
4.49818396E8	9.138251161184447
4.52748809E8	10.219668695163445
