#Position (bp)	mapping quality
1465207.0	37.69274837974039
4395620.0	38.85564501782864
7326033.0	39.81627677935511
1.0256446E7	38.930917549849944
1.3186859E7	39.50992878537541
1.6117272E7	39.88801916471844
1.9047685E7	37.90410864850859
2.1978098E7	39.6218748344333
2.4908511E7	39.817201028185586
2.7838924E7	40.16304065948604
3.0769337E7	39.13194751781318
3.369975E7	39.5957998512285
3.6630163E7	40.18709106551649
3.9560576E7	39.64216054606917
4.2490989E7	39.85807329839254
4.5421402E7	39.140668672166484
4.8351815E7	39.64334404117581
5.1282228E7	39.90885822388393
5.4212641E7	38.25645090204138
5.7143054E7	40.18439604617431
6.0073467E7	40.315268198503084
6.300388E7	40.14450923541097
6.5934293E7	39.61690499518151
6.8864706E7	40.103884238253855
7.1795119E7	40.227963949395594
7.4725532E7	37.973980552141334
7.7655945E7	39.564255353560384
8.0586358E7	39.90218930814123
8.3516771E7	39.56079864777215
8.6447184E7	39.33898998540694
8.9377597E7	40.233334053028756
9.230801E7	39.82190111997515
9.5238423E7	40.15244821998467
9.8168836E7	37.69823935803256
1.01099249E8	39.8770217780966
1.04029662E8	39.70875019560922
1.06960075E8	39.85727661478906
1.09890488E8	37.127226087640814
1.12820901E8	39.921976649865
1.15751314E8	40.2005842123148
1.18681727E8	39.70024230508098
1.2161214E8	39.63432775616192
1.24542553E8	39.367145079044676
1.27472966E8	39.11405789774894
1.30403379E8	39.74734412741995
1.33333792E8	39.621090901603814
1.36264205E8	39.294634911185966
1.39194618E8	38.25808078665934
1.42125031E8	39.68858244383157
1.45055444E8	39.82279122490357
1.47985857E8	39.78994697040398
1.5091627E8	39.32229729805953
1.53846683E8	39.580783123915985
1.56777096E8	39.030856627004766
1.59707509E8	39.140310359265854
1.62637922E8	36.64437145210624
1.65568335E8	37.60555201179289
1.68498748E8	39.474122419148436
1.71429161E8	38.05939092925221
1.74359574E8	37.07116159309582
1.77289987E8	37.53235482509389
1.802204E8	38.32517699491982
1.83150813E8	38.47067063308402
1.86081226E8	39.085930577021095
1.89011639E8	39.119625136494435
1.91942052E8	39.44600606693261
1.94872465E8	38.708265133206844
1.97802878E8	39.17427387309249
2.00733291E8	38.46564596406047
2.03663704E8	37.65111629639077
2.06594117E8	36.599752977413914
2.0952453E8	38.06366518967497
2.12454943E8	37.900083441962785
2.141011355E8	38.17642501322402
2.15566342E8	38.0073899273361
2.18315769E8	39.62320725052819
2.21246182E8	39.87962768270785
2.24176595E8	40.24761717696811
2.27107008E8	40.14178693519186
2.30037421E8	40.23182470354521
2.32967834E8	40.00496000020447
2.35898247E8	39.91513333307732
2.3882866E8	39.612745641198615
2.41759073E8	39.759582460778994
2.44689486E8	40.194381015051626
2.47619899E8	39.893872997660054
2.50550312E8	40.293540349491586
2.53480725E8	40.08713489799217
2.56411138E8	39.995448310925816
2.59341551E8	39.34776014533326
2.62271964E8	39.198756725545365
2.65202377E8	39.99458508187321
2.6813279E8	39.16483991691778
2.71063203E8	39.87666171285889
2.73993616E8	34.338392579583754
2.76924029E8	37.02664578691607
2.79854442E8	39.61759042020098
2.82784855E8	40.057565789368354
2.85715268E8	39.52530541327643
2.88645681E8	40.03833150863996
2.91576094E8	38.457746332859344
2.94506507E8	36.69732868995235
2.9743692E8	39.297087901571956
3.00367333E8	39.706317060764235
3.03297746E8	36.68939770979901
3.06228159E8	39.11352118484628
3.09158572E8	39.631211069917335
3.12088985E8	39.59593841809705
3.15019398E8	39.22153626933096
3.17949811E8	38.443456550985715
3.20880224E8	39.666700841032785
3.23810637E8	39.615058967474525
3.2674105E8	40.09346591994813
3.29671463E8	40.01695872295834
3.32601876E8	39.060790123272476
3.35532289E8	39.44852690624721
3.38462702E8	40.076188789989644
3.41393115E8	39.588757714854445
3.44323528E8	40.03052604147987
3.47253941E8	38.92506158457892
3.50184354E8	39.64865297567199
3.53114767E8	39.51119719185804
3.5604518E8	39.42499453524869
3.58975593E8	36.426913057442846
3.61906006E8	39.53393430802285
3.64836419E8	39.65161750116011
3.67766832E8	39.45039897025965
3.70697245E8	38.456725200622294
3.73627658E8	37.502368931112706
3.76133706E8	36.25557593733998
3.775989125E8	37.424730466826084
3.79488484E8	40.606619199629975
3.82418897E8	39.6577932420301
3.8534931E8	39.888564096548265
3.88279723E8	40.038921524030876
3.91210136E8	40.19660058729894
3.94140549E8	40.092887881742804
3.97070962E8	39.235217633687924
4.00001375E8	39.707044840156264
4.02931788E8	39.841297874488966
4.05862201E8	39.98390494563826
4.08792614E8	39.354729970166964
4.11723027E8	40.31792134730448
4.1465344E8	38.2010501890977
4.17583853E8	39.7161644148685
4.20514266E8	39.524881490061155
4.23444679E8	40.25016610072833
4.26375092E8	39.45919250026308
4.29305505E8	39.01255302256924
4.32235918E8	39.695059618276424
4.35166331E8	39.882935019592026
4.38096744E8	39.58580724526994
4.41027157E8	40.087566713511976
4.4395757E8	39.97844975457121
4.46887983E8	39.22760881714448
4.49818396E8	39.38708155876746
4.52748809E8	39.53137036548534
