#Insert size (bp)	insert size
359.0	77559.0
360.0	77031.0
361.0	76174.0
362.0	75255.0
363.0	74400.0
364.0	73839.0
365.0	73835.0
366.0	72198.0
367.0	71434.0
368.0	70954.0
369.0	70127.0
370.0	69299.0
371.0	69420.0
372.0	68248.0
373.0	67378.0
374.0	66535.0
375.0	65631.0
376.0	65445.0
377.0	64943.0
378.0	64064.0
379.0	63718.0
380.0	62785.0
381.0	62051.0
382.0	60999.0
383.0	60535.0
384.0	60256.0
385.0	59333.0
386.0	58578.0
387.0	57650.0
388.0	57436.0
389.0	57104.0
390.0	56722.0
391.0	55889.0
392.0	54254.0
393.0	54259.0
394.0	53759.0
395.0	53629.0
396.0	52783.0
397.0	52363.0
398.0	51535.0
399.0	50998.0
400.0	50625.0
401.0	50965.0
402.0	50004.0
403.0	49342.0
404.0	48730.0
405.0	48295.0
406.0	47388.0
407.0	46857.0
408.0	46015.0
409.0	45702.0
410.0	44994.0
411.0	44811.0
412.0	43895.0
413.0	43631.0
414.0	43250.0
415.0	42616.0
416.0	41766.0
417.0	41302.0
418.0	40826.0
419.0	40709.0
420.0	40172.0
421.0	39665.0
422.0	39077.0
423.0	38622.0
424.0	38224.0
425.0	37860.0
426.0	37305.0
427.0	36790.0
428.0	36383.0
429.0	36401.0
430.0	35278.0
431.0	35288.0
432.0	34772.0
433.0	34022.0
434.0	33382.0
435.0	33305.0
436.0	32820.0
437.0	32360.0
438.0	32300.0
439.0	31826.0
440.0	31298.0
441.0	30855.0
442.0	30541.0
443.0	30301.0
444.0	29912.0
445.0	29476.0
446.0	28967.0
447.0	28465.0
448.0	28529.0
449.0	28381.0
450.0	27870.0
451.0	27335.0
452.0	27111.0
453.0	26815.0
454.0	26293.0
455.0	26183.0
456.0	25944.0
457.0	25677.0
458.0	25367.0
459.0	25125.0
460.0	24550.0
461.0	24331.0
462.0	24169.0
463.0	23923.0
464.0	23624.0
465.0	23124.0
466.0	22997.0
467.0	22640.0
468.0	22439.0
469.0	22211.0
470.0	21614.0
471.0	21460.0
472.0	21595.0
473.0	21157.0
474.0	21092.0
475.0	20734.0
476.0	20274.0
477.0	19855.0
