#GC Content (%)	Sample
1.0	6.140534985513864E-8
2.0	4.912427988411091E-7
3.0	6.140534985513864E-8
4.0	6.140534985513864E-8
5.0	3.0702674927569316E-7
6.0	6.140534985513864E-8
7.0	4.2983744898597043E-7
8.0	6.754588484065249E-7
9.0	7.368641982616636E-7
10.0	1.5965390962336045E-6
11.0	2.517619344060684E-6
12.0	3.1316728426120702E-6
13.0	4.543995889280259E-6
14.0	6.693183134210113E-6
15.0	1.1482800422910924E-5
16.0	1.5658364213060354E-5
17.0	2.5974462988723646E-5
18.0	3.9729261356274695E-5
19.0	7.350220377660096E-5
20.0	1.374865783256554E-4
21.0	2.4654247966838166E-4
22.0	4.351797144233676E-4
23.0	7.755495686704011E-4
24.0	0.0013515931556614567
25.0	0.002590814521088009
26.0	0.003397803628884242
27.0	0.005736733404866472
28.0	0.008597731465317091
29.0	0.012203822040909964
30.0	0.016507415985507357
31.0	0.021688185352785404
32.0	0.027026643658491445
33.0	0.032594266729856866
34.0	0.03765633955586493
35.0	0.04231043523743545
36.0	0.045930219206046015
37.0	0.04832631736274339
38.0	0.04954367842362151
39.0	0.04963099683111552
40.0	0.04847669906453863
41.0	0.04665707433228129
42.0	0.04425501985664799
43.0	0.04162754634169645
44.0	0.038755004075473075
45.0	0.03579317843056031
46.0	0.03285837113958382
47.0	0.0302681092666445
48.0	0.027718743356708715
49.0	0.025546590510933036
50.0	0.023465440393642678
51.0	0.023452852296922375
52.0	0.017732821147216502
53.0	0.018731210730511205
54.0	0.017273017887501227
55.0	0.015025889109552425
56.0	0.013258090492572837
57.0	0.011768887947886018
58.0	0.010410294582341073
59.0	0.009023638971912334
60.0	0.0077995847279
61.0	0.006792414179576016
62.0	0.0060168646109056145
63.0	0.0053200367007495
64.0	0.004714211519078704
65.0	0.004217319428050922
66.0	0.0037226993349677804
67.0	0.0032862915135473095
68.0	0.0028396289987010315
69.0	0.002429871099117691
70.0	0.0020727375843602046
71.0	0.0017339642692094045
72.0	0.0014814040652552196
73.0	0.0012965125568413973
74.0	0.0011243933611974435
75.0	9.484670338624714E-4
76.0	8.017082477086901E-4
77.0	7.132845439172904E-4
78.0	6.491773586685257E-4
79.0	5.734645622971397E-4
80.0	5.225595272672298E-4
81.0	4.521889963332409E-4
82.0	4.0005585430622815E-4
83.0	3.191850085470107E-4
84.0	2.6201662783187655E-4
85.0	1.9440933764136893E-4
86.0	1.283371811972398E-4
87.0	9.02658642870538E-5
88.0	5.13348724788959E-5
89.0	3.481683336786361E-5
90.0	1.719349795943882E-5
91.0	8.105506180878301E-6
92.0	3.8071316910185956E-6
93.0	1.2895123469579113E-6
94.0	6.75458848406525E-7
95.0	3.6843209913083177E-7
96.0	1.2281069971027727E-7
97.0	6.140534985513864E-8
98.0	6.140534985513864E-8
99.0	1.2281069971027727E-7
100.0	5.035238688121368E-6
