#Insert size (bp)	insert size
1.0	69.0
2.0	72.0
3.0	80.0
4.0	95.0
5.0	84.0
6.0	80.0
7.0	84.0
8.0	82.0
9.0	103.0
10.0	100.0
11.0	84.0
12.0	87.0
13.0	88.0
14.0	75.0
15.0	104.0
16.0	107.0
17.0	138.0
18.0	114.0
19.0	126.0
20.0	118.0
21.0	101.0
22.0	140.0
23.0	142.0
24.0	138.0
25.0	128.0
26.0	137.0
27.0	159.0
28.0	137.0
29.0	160.0
30.0	188.0
31.0	53.0
32.0	55.0
33.0	63.0
34.0	67.0
35.0	61.0
36.0	47.0
37.0	61.0
38.0	70.0
39.0	147.0
40.0	4076.0
41.0	4171.0
42.0	4073.0
43.0	4057.0
44.0	4182.0
45.0	4225.0
46.0	4505.0
47.0	4454.0
48.0	4529.0
49.0	4510.0
50.0	4776.0
51.0	4674.0
52.0	4520.0
53.0	4816.0
54.0	4752.0
55.0	5033.0
56.0	4979.0
57.0	4785.0
58.0	4874.0
59.0	5209.0
60.0	5290.0
61.0	5482.0
62.0	5146.0
63.0	5164.0
64.0	5050.0
65.0	5080.0
66.0	5374.0
67.0	5229.0
68.0	5279.0
69.0	5157.0
70.0	5072.0
71.0	5206.0
72.0	4967.0
73.0	5411.0
74.0	5419.0
75.0	5435.0
76.0	5206.0
77.0	5353.0
78.0	5415.0
79.0	5507.0
80.0	5453.0
81.0	5559.0
82.0	5458.0
83.0	5474.0
84.0	5201.0
85.0	5147.0
86.0	5285.0
87.0	5342.0
88.0	5272.0
89.0	5144.0
90.0	5163.0
91.0	4934.0
92.0	4442.0
93.0	5014.0
94.0	5127.0
95.0	4863.0
96.0	4660.0
97.0	4582.0
98.0	4337.0
99.0	4852.0
100.0	4541.0
101.0	4672.0
102.0	4412.0
103.0	4400.0
104.0	3982.0
105.0	4165.0
106.0	4331.0
107.0	4311.0
108.0	4304.0
109.0	4166.0
110.0	3974.0
111.0	3807.0
112.0	4031.0
113.0	4090.0
114.0	4078.0
115.0	3919.0
116.0	3848.0
117.0	3907.0
118.0	3747.0
119.0	4160.0
120.0	3927.0
121.0	4087.0
122.0	3938.0
123.0	3828.0
124.0	3875.0
125.0	3425.0
126.0	3980.0
127.0	3707.0
128.0	3727.0
129.0	3686.0
130.0	3618.0
131.0	3729.0
132.0	3155.0
133.0	3712.0
134.0	3562.0
135.0	3537.0
136.0	3714.0
137.0	3444.0
138.0	3447.0
139.0	3329.0
140.0	3454.0
141.0	3373.0
142.0	3413.0
143.0	3419.0
144.0	3513.0
145.0	3355.0
146.0	3420.0
147.0	3287.0
148.0	3095.0
149.0	3321.0
150.0	3309.0
151.0	3375.0
152.0	3501.0
153.0	3337.0
154.0	3365.0
155.0	3121.0
156.0	3206.0
157.0	3512.0
158.0	3377.0
159.0	3458.0
160.0	3353.0
161.0	3446.0
162.0	3359.0
163.0	3307.0
164.0	3091.0
165.0	3440.0
166.0	3388.0
167.0	3410.0
168.0	3546.0
169.0	3463.0
170.0	3482.0
171.0	3577.0
172.0	3398.0
173.0	3843.0
174.0	3795.0
175.0	3767.0
176.0	3895.0
177.0	3968.0
178.0	4098.0
179.0	3983.0
180.0	3991.0
181.0	4235.0
182.0	4404.0
183.0	4512.0
184.0	4635.0
185.0	4726.0
186.0	4695.0
187.0	4836.0
188.0	4931.0
189.0	5210.0
190.0	5361.0
191.0	5575.0
192.0	5790.0
193.0	5868.0
194.0	5927.0
195.0	6116.0
196.0	6338.0
197.0	6551.0
198.0	6871.0
199.0	7060.0
200.0	7167.0
201.0	7486.0
202.0	7543.0
203.0	7702.0
204.0	8246.0
205.0	8660.0
206.0	8608.0
207.0	9273.0
208.0	9213.0
209.0	9534.0
210.0	9797.0
211.0	10178.0
212.0	10561.0
213.0	10848.0
214.0	11186.0
215.0	11398.0
216.0	11886.0
217.0	12241.0
218.0	12411.0
219.0	13256.0
220.0	13902.0
221.0	14404.0
222.0	14713.0
223.0	15346.0
224.0	15802.0
225.0	15998.0
226.0	16936.0
227.0	17313.0
228.0	17903.0
229.0	18791.0
230.0	18723.0
231.0	19449.0
232.0	20306.0
233.0	20556.0
234.0	21323.0
235.0	22125.0
236.0	22404.0
237.0	22917.0
238.0	24109.0
239.0	24673.0
240.0	25559.0
241.0	26125.0
242.0	27120.0
243.0	27810.0
244.0	28493.0
245.0	29448.0
246.0	29826.0
247.0	30840.0
248.0	31558.0
249.0	32509.0
250.0	33699.0
251.0	35155.0
252.0	35756.0
253.0	36581.0
254.0	37471.0
255.0	38591.0
256.0	39544.0
257.0	40709.0
258.0	41730.0
259.0	42754.0
260.0	43898.0
261.0	45613.0
262.0	46221.0
263.0	47556.0
264.0	48449.0
265.0	49345.0
266.0	50449.0
267.0	52359.0
268.0	53469.0
269.0	54548.0
270.0	56355.0
271.0	57489.0
272.0	59197.0
273.0	60808.0
274.0	61668.0
275.0	63334.0
276.0	64603.0
277.0	66072.0
278.0	68463.0
279.0	69694.0
280.0	71087.0
281.0	72700.0
282.0	74603.0
283.0	76109.0
284.0	77997.0
285.0	79591.0
286.0	81000.0
287.0	83066.0
288.0	84781.0
289.0	86757.0
290.0	88267.0
291.0	90660.0
292.0	92133.0
293.0	94757.0
294.0	96489.0
295.0	97575.0
296.0	100046.0
297.0	102190.0
298.0	103565.0
299.0	106526.0
300.0	108040.0
301.0	110307.0
302.0	112580.0
303.0	114948.0
304.0	117609.0
305.0	118731.0
306.0	121035.0
307.0	122869.0
308.0	125087.0
309.0	126670.0
310.0	129955.0
311.0	131774.0
312.0	134008.0
313.0	136755.0
314.0	139271.0
315.0	141315.0
316.0	143446.0
317.0	145247.0
318.0	147573.0
319.0	149527.0
320.0	152030.0
321.0	154319.0
322.0	156285.0
323.0	159200.0
324.0	161263.0
325.0	164502.0
326.0	166051.0
327.0	168684.0
328.0	169994.0
329.0	171922.0
330.0	174582.0
331.0	177070.0
332.0	178965.0
333.0	181920.0
334.0	184299.0
335.0	186815.0
336.0	189434.0
337.0	189940.0
338.0	192032.0
339.0	193658.0
340.0	196001.0
341.0	198035.0
342.0	199570.0
343.0	202073.0
344.0	204491.0
345.0	207702.0
346.0	208823.0
347.0	209937.0
348.0	211338.0
349.0	213089.0
350.0	213440.0
351.0	216871.0
352.0	218968.0
353.0	220413.0
354.0	222685.0
355.0	225162.0
356.0	226189.0
357.0	227671.0
358.0	228278.0
359.0	229814.0
360.0	231645.0
361.0	231997.0
362.0	233535.0
363.0	235683.0
364.0	235903.0
365.0	237347.0
366.0	239126.0
367.0	240876.0
368.0	242298.0
369.0	242093.0
370.0	242747.0
371.0	243632.0
372.0	245479.0
373.0	245135.0
374.0	246703.0
375.0	247641.0
376.0	248380.0
377.0	248974.0
378.0	249037.0
379.0	250640.0
380.0	250445.0
381.0	251542.0
382.0	251636.0
383.0	251154.0
384.0	251501.0
385.0	252323.0
386.0	254147.0
387.0	253139.0
388.0	253099.0
389.0	252590.0
390.0	253569.0
391.0	252383.0
392.0	252872.0
393.0	252969.0
394.0	253091.0
395.0	254147.0
396.0	252452.0
397.0	253420.0
398.0	252371.0
399.0	252403.0
400.0	252247.0
401.0	251193.0
402.0	250713.0
403.0	248305.0
404.0	249433.0
405.0	248804.0
406.0	249526.0
407.0	249100.0
408.0	248400.0
409.0	248143.0
410.0	246071.0
411.0	244687.0
412.0	243948.0
413.0	243917.0
414.0	243636.0
415.0	241752.0
416.0	242369.0
417.0	241334.0
418.0	240154.0
419.0	239165.0
420.0	238062.0
421.0	236586.0
422.0	235598.0
423.0	234842.0
424.0	232576.0
425.0	231548.0
426.0	232061.0
427.0	230903.0
428.0	229457.0
429.0	228683.0
430.0	227167.0
431.0	226535.0
432.0	224323.0
433.0	223533.0
434.0	221610.0
435.0	220934.0
436.0	218989.0
437.0	218436.0
