#Coverage	Number of genomic locations
344.0	1280.0
345.0	1287.0
346.0	1329.0
347.0	1269.0
348.0	1312.0
349.0	1310.0
350.0	1254.0
351.0	1247.0
352.0	1210.0
353.0	1239.0
354.0	1236.0
355.0	1148.0
356.0	1181.0
357.0	1159.0
358.0	1119.0
359.0	1174.0
360.0	1203.0
361.0	1197.0
362.0	1147.0
363.0	1210.0
364.0	1127.0
365.0	1128.0
366.0	1092.0
367.0	1119.0
368.0	1127.0
369.0	1075.0
370.0	1060.0
371.0	1000.0
372.0	1017.0
373.0	1042.0
374.0	1104.0
375.0	1021.0
376.0	1133.0
377.0	1145.0
378.0	1121.0
379.0	1053.0
380.0	1079.0
381.0	1069.0
382.0	1021.0
383.0	1076.0
384.0	1043.0
385.0	1030.0
386.0	1009.0
387.0	1038.0
388.0	995.0
389.0	1037.0
390.0	1043.0
391.0	1077.0
392.0	1022.0
393.0	1078.0
394.0	1020.0
395.0	1016.0
396.0	1009.0
397.0	1024.0
398.0	1045.0
399.0	1104.0
400.0	993.0
401.0	1058.0
402.0	1057.0
403.0	1120.0
404.0	1111.0
405.0	1095.0
406.0	1058.0
407.0	1071.0
408.0	1066.0
409.0	1077.0
410.0	1028.0
411.0	1115.0
412.0	1146.0
413.0	1083.0
414.0	1095.0
415.0	1097.0
416.0	1068.0
417.0	1068.0
418.0	1077.0
419.0	1082.0
420.0	1042.0
421.0	1068.0
422.0	1034.0
423.0	1052.0
424.0	1015.0
425.0	972.0
426.0	985.0
427.0	1026.0
428.0	1059.0
429.0	1072.0
430.0	1045.0
431.0	965.0
432.0	1038.0
433.0	1023.0
434.0	1093.0
435.0	1027.0
436.0	1029.0
437.0	1053.0
438.0	1037.0
439.0	922.0
440.0	981.0
441.0	984.0
442.0	1005.0
443.0	987.0
444.0	953.0
445.0	921.0
446.0	979.0
447.0	942.0
448.0	999.0
449.0	1000.0
450.0	1008.0
451.0	1020.0
452.0	942.0
453.0	905.0
454.0	994.0
455.0	972.0
456.0	1001.0
457.0	974.0
458.0	966.0
459.0	957.0
460.0	944.0
461.0	1012.0
462.0	930.0
463.0	930.0
464.0	1025.0
465.0	959.0
466.0	969.0
467.0	930.0
468.0	929.0
469.0	942.0
470.0	965.0
471.0	889.0
472.0	863.0
473.0	801.0
474.0	867.0
475.0	842.0
476.0	854.0
477.0	825.0
478.0	827.0
479.0	769.0
480.0	841.0
481.0	821.0
482.0	805.0
483.0	765.0
484.0	742.0
485.0	746.0
486.0	767.0
487.0	712.0
488.0	741.0
489.0	763.0
490.0	762.0
491.0	711.0
492.0	701.0
493.0	726.0
494.0	715.0
495.0	666.0
496.0	695.0
497.0	685.0
498.0	657.0
499.0	694.0
500.0	709.0
501.0	706.0
502.0	711.0
503.0	703.0
504.0	642.0
505.0	670.0
506.0	695.0
507.0	617.0
508.0	665.0
509.0	648.0
510.0	637.0
511.0	657.0
512.0	644.0
513.0	635.0
514.0	612.0
515.0	648.0
516.0	631.0
517.0	688.0
518.0	573.0
519.0	595.0
520.0	585.0
521.0	623.0
522.0	586.0
523.0	616.0
524.0	572.0
525.0	583.0
526.0	593.0
527.0	599.0
528.0	580.0
529.0	606.0
530.0	624.0
531.0	570.0
532.0	574.0
533.0	582.0
534.0	562.0
535.0	552.0
536.0	556.0
537.0	553.0
538.0	543.0
539.0	544.0
540.0	515.0
541.0	566.0
542.0	549.0
543.0	542.0
544.0	572.0
545.0	549.0
546.0	488.0
547.0	505.0
548.0	477.0
549.0	481.0
550.0	509.0
551.0	495.0
552.0	510.0
553.0	564.0
554.0	511.0
555.0	499.0
556.0	509.0
557.0	495.0
558.0	519.0
559.0	517.0
560.0	519.0
561.0	561.0
562.0	510.0
563.0	475.0
564.0	504.0
565.0	453.0
566.0	493.0
567.0	504.0
568.0	493.0
569.0	444.0
570.0	478.0
571.0	443.0
572.0	440.0
573.0	502.0
574.0	459.0
575.0	446.0
576.0	458.0
577.0	452.0
578.0	488.0
579.0	466.0
580.0	456.0
581.0	460.0
582.0	456.0
583.0	445.0
584.0	426.0
585.0	417.0
586.0	427.0
587.0	413.0
588.0	391.0
589.0	407.0
590.0	391.0
591.0	380.0
592.0	403.0
593.0	401.0
594.0	395.0
595.0	373.0
596.0	375.0
597.0	438.0
598.0	396.0
599.0	423.0
600.0	383.0
601.0	399.0
602.0	348.0
603.0	372.0
604.0	399.0
605.0	420.0
606.0	357.0
607.0	376.0
608.0	399.0
609.0	436.0
610.0	401.0
611.0	365.0
612.0	328.0
613.0	384.0
614.0	399.0
615.0	371.0
616.0	338.0
617.0	378.0
618.0	376.0
619.0	372.0
620.0	357.0
621.0	369.0
622.0	327.0
623.0	368.0
624.0	319.0
625.0	354.0
626.0	331.0
627.0	316.0
628.0	346.0
629.0	323.0
630.0	298.0
631.0	306.0
632.0	300.0
633.0	307.0
634.0	295.0
635.0	352.0
636.0	327.0
637.0	308.0
638.0	296.0
639.0	259.0
640.0	273.0
641.0	304.0
642.0	296.0
643.0	281.0
644.0	275.0
645.0	261.0
646.0	246.0
647.0	263.0
648.0	259.0
649.0	291.0
650.0	262.0
651.0	279.0
652.0	253.0
653.0	268.0
654.0	245.0
655.0	279.0
656.0	239.0
657.0	266.0
658.0	253.0
659.0	301.0
660.0	283.0
661.0	244.0
662.0	287.0
663.0	272.0
664.0	273.0
665.0	235.0
666.0	273.0
667.0	252.0
668.0	291.0
669.0	247.0
670.0	262.0
671.0	290.0
672.0	238.0
673.0	254.0
674.0	269.0
675.0	238.0
676.0	247.0
677.0	213.0
678.0	278.0
679.0	253.0
680.0	243.0
681.0	231.0
682.0	251.0
683.0	258.0
684.0	229.0
685.0	234.0
686.0	253.0
687.0	247.0
688.0	237.0
689.0	247.0
690.0	234.0
691.0	221.0
692.0	216.0
693.0	216.0
694.0	233.0
695.0	247.0
696.0	214.0
697.0	203.0
698.0	205.0
699.0	211.0
700.0	201.0
701.0	193.0
702.0	211.0
703.0	217.0
704.0	209.0
705.0	220.0
706.0	209.0
707.0	201.0
708.0	221.0
709.0	206.0
710.0	198.0
711.0	206.0
712.0	195.0
713.0	213.0
714.0	215.0
715.0	186.0
716.0	208.0
717.0	196.0
718.0	203.0
719.0	219.0
720.0	214.0
721.0	160.0
722.0	195.0
723.0	195.0
724.0	167.0
725.0	165.0
726.0	176.0
727.0	166.0
728.0	189.0
729.0	160.0
730.0	175.0
731.0	160.0
732.0	173.0
733.0	182.0
734.0	170.0
735.0	186.0
736.0	210.0
737.0	208.0
738.0	203.0
739.0	214.0
740.0	207.0
741.0	197.0
742.0	170.0
743.0	182.0
744.0	196.0
745.0	190.0
746.0	174.0
747.0	153.0
748.0	191.0
749.0	152.0
750.0	170.0
751.0	178.0
752.0	204.0
753.0	185.0
754.0	196.0
755.0	160.0
756.0	161.0
757.0	148.0
758.0	175.0
759.0	168.0
760.0	179.0
761.0	189.0
762.0	163.0
763.0	174.0
764.0	174.0
765.0	158.0
766.0	169.0
767.0	174.0
768.0	166.0
769.0	158.0
770.0	197.0
771.0	194.0
772.0	187.0
773.0	207.0
774.0	167.0
775.0	169.0
776.0	203.0
777.0	167.0
778.0	154.0
779.0	158.0
780.0	146.0
781.0	162.0
782.0	168.0
783.0	161.0
784.0	156.0
785.0	157.0
786.0	173.0
787.0	151.0
788.0	140.0
789.0	131.0
