#Insert size (bp)	insert size
1.0	8231.0
2.0	1439.0
3.0	1207.0
4.0	1192.0
5.0	1186.0
6.0	1201.0
7.0	1187.0
8.0	1176.0
9.0	1188.0
10.0	1100.0
11.0	1027.0
12.0	1032.0
13.0	987.0
14.0	1011.0
15.0	965.0
16.0	992.0
17.0	988.0
18.0	904.0
19.0	884.0
20.0	845.0
21.0	820.0
22.0	835.0
23.0	818.0
24.0	771.0
25.0	763.0
26.0	700.0
27.0	758.0
28.0	768.0
29.0	770.0
30.0	819.0
31.0	358.0
32.0	384.0
33.0	359.0
34.0	371.0
35.0	366.0
36.0	373.0
37.0	435.0
38.0	491.0
39.0	548.0
40.0	14655.0
41.0	14614.0
42.0	14752.0
43.0	15202.0
44.0	14886.0
45.0	14706.0
46.0	14991.0
47.0	15008.0
48.0	15285.0
49.0	15306.0
50.0	15022.0
51.0	15130.0
52.0	15114.0
53.0	15286.0
54.0	15389.0
55.0	15112.0
56.0	15840.0
57.0	15973.0
58.0	16050.0
59.0	16334.0
60.0	15772.0
61.0	16135.0
62.0	16139.0
63.0	16363.0
64.0	16222.0
65.0	16263.0
66.0	16709.0
67.0	16706.0
68.0	17263.0
69.0	17502.0
70.0	17688.0
71.0	18047.0
72.0	18168.0
73.0	18403.0
74.0	18556.0
75.0	19657.0
76.0	19580.0
77.0	20358.0
78.0	21099.0
79.0	21313.0
80.0	21614.0
81.0	22456.0
82.0	22893.0
83.0	23920.0
84.0	24119.0
85.0	25174.0
86.0	25508.0
87.0	26713.0
88.0	27618.0
89.0	28673.0
90.0	29986.0
91.0	30590.0
92.0	31633.0
93.0	32956.0
94.0	34250.0
95.0	35592.0
96.0	37026.0
97.0	38222.0
98.0	40320.0
99.0	42092.0
100.0	44178.0
101.0	45703.0
102.0	47820.0
103.0	49574.0
104.0	51659.0
105.0	53854.0
106.0	56682.0
107.0	59042.0
108.0	61621.0
109.0	64154.0
110.0	68122.0
111.0	70461.0
112.0	72965.0
113.0	76629.0
114.0	79737.0
115.0	83054.0
116.0	86988.0
117.0	90774.0
118.0	94007.0
119.0	98276.0
120.0	102126.0
121.0	105865.0
122.0	110576.0
123.0	113876.0
124.0	118548.0
125.0	123421.0
126.0	126917.0
127.0	131961.0
128.0	135859.0
129.0	140082.0
130.0	144843.0
131.0	149110.0
132.0	154110.0
133.0	157991.0
134.0	163751.0
135.0	168047.0
136.0	172236.0
137.0	175825.0
138.0	181853.0
139.0	186539.0
140.0	189981.0
141.0	195330.0
142.0	199142.0
143.0	203808.0
144.0	208468.0
145.0	213122.0
146.0	216404.0
147.0	220488.0
148.0	224122.0
149.0	229645.0
150.0	233778.0
151.0	241169.0
152.0	244265.0
153.0	248847.0
154.0	251972.0
155.0	256235.0
156.0	259945.0
157.0	263596.0
158.0	268176.0
159.0	270820.0
160.0	274858.0
161.0	278690.0
162.0	282553.0
163.0	285231.0
164.0	288660.0
165.0	291541.0
166.0	296222.0
167.0	298171.0
168.0	301217.0
169.0	303965.0
170.0	306924.0
171.0	309174.0
172.0	311310.0
173.0	315494.0
174.0	317556.0
175.0	320913.0
176.0	322560.0
177.0	324198.0
178.0	326420.0
179.0	329365.0
180.0	329843.0
181.0	333442.0
182.0	334469.0
183.0	335386.0
184.0	337830.0
185.0	338246.0
186.0	341316.0
187.0	342189.0
188.0	342707.0
189.0	343942.0
190.0	344515.0
191.0	344800.0
192.0	344775.0
193.0	345276.0
194.0	346200.0
195.0	345284.0
196.0	346170.0
197.0	346036.0
198.0	346476.0
199.0	347976.0
200.0	346354.0
201.0	347917.0
202.0	346974.0
203.0	347145.0
204.0	345367.0
205.0	345694.0
206.0	345131.0
207.0	345629.0
208.0	345370.0
209.0	344503.0
210.0	343224.0
211.0	342328.0
212.0	341695.0
213.0	339366.0
214.0	339529.0
215.0	338652.0
216.0	336850.0
217.0	336702.0
218.0	335939.0
219.0	336570.0
220.0	337201.0
221.0	336879.0
222.0	335088.0
223.0	335159.0
224.0	333240.0
225.0	333558.0
226.0	330866.0
227.0	330133.0
228.0	328990.0
229.0	327152.0
230.0	326433.0
231.0	324122.0
232.0	322263.0
233.0	320786.0
234.0	319261.0
235.0	318820.0
236.0	316418.0
237.0	315752.0
238.0	314509.0
239.0	313815.0
240.0	312203.0
241.0	309672.0
242.0	308717.0
243.0	306758.0
244.0	304443.0
245.0	302462.0
246.0	301321.0
247.0	299937.0
248.0	297459.0
249.0	295944.0
250.0	293656.0
251.0	292593.0
252.0	291219.0
253.0	288507.0
254.0	286695.0
255.0	284026.0
256.0	283133.0
257.0	279699.0
258.0	277988.0
259.0	276892.0
260.0	275067.0
261.0	273659.0
262.0	270612.0
263.0	268667.0
264.0	266501.0
265.0	264593.0
266.0	262153.0
267.0	260960.0
268.0	258930.0
269.0	256353.0
270.0	255027.0
271.0	253513.0
272.0	249856.0
273.0	248876.0
274.0	246017.0
275.0	244021.0
276.0	242649.0
277.0	240031.0
278.0	237818.0
279.0	237351.0
280.0	234777.0
281.0	233535.0
282.0	230674.0
283.0	228589.0
284.0	227646.0
285.0	225483.0
286.0	222779.0
287.0	221023.0
288.0	219841.0
289.0	216801.0
290.0	215191.0
291.0	212883.0
292.0	211969.0
293.0	210145.0
294.0	207289.0
295.0	205130.0
296.0	203370.0
297.0	202841.0
298.0	199486.0
299.0	198054.0
