#Position (bp)	mapping quality
1465207.0	37.77639077221476
4395620.0	38.94561717034157
7326033.0	39.97298573195172
1.0256446E7	38.98004547074967
1.3186859E7	39.56484536526409
1.6117272E7	40.11692416588782
1.9047685E7	38.58132900214174
2.1978098E7	39.84120275607005
2.4908511E7	39.894596803994226
2.7838924E7	40.405687658546086
3.0769337E7	39.339223670687524
3.369975E7	39.768008554650535
3.6630163E7	40.272837955517154
3.9560576E7	39.806070999310684
4.2490989E7	39.963575223501586
4.5421402E7	39.4041866323084
4.8351815E7	39.899170913544424
5.1282228E7	40.1117323828214
5.4212641E7	38.76861388177716
5.7143054E7	40.48900904866768
6.0073467E7	40.46814120758331
6.300388E7	40.436064736141795
6.5934293E7	39.754921213109974
6.8864706E7	40.14504566391647
7.1795119E7	40.102977252424125
7.4725532E7	37.525495057688346
7.7655945E7	39.52262389474602
8.0586358E7	40.2162907217018
8.3516771E7	39.945082370584025
8.6447184E7	39.94417744264642
8.9377597E7	40.58728005297199
9.230801E7	40.06013939263048
9.5238423E7	40.52610872337168
9.8168836E7	37.661631566728836
1.01099249E8	40.11810525428937
1.04029662E8	39.819466246066
1.06960075E8	39.92508526489885
1.09890488E8	37.22129977938752
1.12820901E8	40.2552473644353
1.15751314E8	40.393344786625995
1.18681727E8	39.950839652697965
1.2161214E8	40.0751714375956
1.24542553E8	39.47305215538818
1.27472966E8	39.4330301462813
1.30403379E8	40.02919889043875
1.33333792E8	39.751347802516214
1.36264205E8	39.4703605629457
1.39194618E8	38.24585389568085
1.42125031E8	39.98448918819649
1.45055444E8	40.029366639348495
1.47985857E8	39.93653256204694
1.5091627E8	39.50232399188461
1.53846683E8	39.68858280610293
1.56777096E8	39.41205982287141
1.59707509E8	39.25761900468217
1.62637922E8	35.768487746342366
1.65568335E8	37.61084098869359
1.68498748E8	39.42215274285216
1.71429161E8	38.16288194086606
1.74359574E8	37.209730417933564
1.77289987E8	37.533707458345326
1.802204E8	37.508200219079406
1.83150813E8	38.768328402091136
1.86081226E8	39.28560944420351
1.89011639E8	39.427769873769876
1.91942052E8	39.689685532914716
1.94872465E8	39.01600044227629
1.97802878E8	39.45941907799349
2.00733291E8	38.614249178534806
2.03663704E8	37.37210225254337
2.06594117E8	36.76706247953726
2.0952453E8	38.09239047332455
2.12454943E8	37.52639561836154
2.141011355E8	35.592600772019686
2.15566342E8	37.75529609145775
2.18315769E8	39.70408171100806
2.21246182E8	40.099698212054484
2.24176595E8	40.420721443628395
2.27107008E8	40.5448960408495
2.30037421E8	40.45003267244712
2.32967834E8	40.314236399575954
2.35898247E8	40.10540102414435
2.3882866E8	39.88395468219259
2.41759073E8	39.97055496053549
2.44689486E8	40.21925453053206
2.47619899E8	39.94852290609605
2.50550312E8	40.228165387376706
2.53480725E8	40.111837777154314
2.56411138E8	40.058579513576404
2.59341551E8	39.55053093804019
2.62271964E8	39.52504697465962
2.65202377E8	40.104695917852396
2.6813279E8	39.44875095602805
2.71063203E8	39.999292572809544
2.73993616E8	33.80547354466715
2.76924029E8	37.42184142004983
2.79854442E8	39.874490769959664
2.82784855E8	40.391082187272495
2.85715268E8	39.77241285203198
2.88645681E8	40.334167378312465
2.91576094E8	38.756336052939545
2.94506507E8	37.47137304749094
2.9743692E8	39.307046189355916
3.00367333E8	39.89949355424208
3.03297746E8	36.00456181208425
3.06228159E8	39.38257407354402
3.09158572E8	39.85712314811792
3.12088985E8	39.76644439217883
3.15019398E8	39.509260768119105
3.17949811E8	38.747282424886976
3.20880224E8	39.88124782849345
3.23810637E8	39.68784859322616
3.2674105E8	40.23210603491437
3.29671463E8	40.18504333571258
3.32601876E8	39.237792855876506
3.35532289E8	39.5652369637305
3.38462702E8	40.164059574223586
3.41393115E8	39.79833261169837
3.44323528E8	39.98007024463746
3.47253941E8	39.10622666685494
3.50184354E8	39.74647776304983
3.53114767E8	39.81516655633066
3.5604518E8	39.1374455342728
3.58975593E8	37.12253780315834
3.61906006E8	39.749658775509786
3.64836419E8	39.80008211781929
3.67766832E8	39.46040633985361
3.70697245E8	38.42377398811771
3.73627658E8	37.88392240043852
3.76133706E8	36.95275450050578
3.775989125E8	37.86825983549129
3.79488484E8	41.0045390745933
3.82418897E8	39.63441469970291
3.8534931E8	40.22666695027932
3.88279723E8	40.091692804860486
3.91210136E8	40.51160011496965
3.94140549E8	40.462615586146924
3.97070962E8	38.87491168845777
4.00001375E8	40.28789661800719
4.02931788E8	40.10789497530752
4.05862201E8	39.76874834272353
4.08792614E8	39.32807522912059
4.11723027E8	40.62871954764774
4.1465344E8	39.43257473684775
4.17583853E8	39.911951794109335
4.20514266E8	39.56720317272134
4.23444679E8	40.352639189376
4.26375092E8	39.69518599678978
4.29305505E8	39.08847997377445
4.32235918E8	39.5940750719198
4.35166331E8	39.67150919858097
4.38096744E8	39.62958315529896
4.41027157E8	40.27902267326496
4.4395757E8	40.11463955519693
4.46887983E8	39.33362029706843
4.49818396E8	39.583984435066284
4.52748809E8	39.53174375833634
4.55679222E8	39.18657343714919
4.58609635E8	37.04271702832802
4.61540048E8	40.025836408095984
4.64470461E8	39.366394328887246
4.67400874E8	39.67899520234007
4.70331287E8	38.80292163919664
4.732617E8	33.56449772364375
4.76192113E8	39.25564352230776
4.79122526E8	39.07084606694454
4.82052939E8	38.892422730632056
4.84983352E8	40.10694632631907
