#GC Content (%)	Sample
1.0	5.182898797370529E-8
2.0	1.0365797594741058E-7
3.0	5.182898797370529E-8
4.0	0.0
5.0	2.0731595189482115E-7
6.0	5.182898797370529E-8
7.0	2.0731595189482115E-7
8.0	5.182898797370529E-7
9.0	7.25605831631874E-7
10.0	9.329217835266952E-7
11.0	6.219478556844635E-7
12.0	1.5030406512374534E-6
13.0	2.5914493986852646E-6
14.0	2.9024233265274966E-6
15.0	5.701188677107581E-6
16.0	7.359716292266151E-6
17.0	1.3371878897215961E-5
18.0	2.0057818345823947E-5
19.0	3.8560767052436735E-5
20.0	6.919169894489656E-5
21.0	1.2713650749949907E-4
22.0	2.2685548036090807E-4
23.0	4.2095504032243434E-4
24.0	7.624044130932048E-4
25.0	0.0014672268205476232
26.0	0.0019673247255059052
27.0	0.0034139236088399937
28.0	0.005209901700104829
29.0	0.0076094283563234635
30.0	0.010633494317625244
31.0	0.01423094437288013
32.0	0.018199645468990666
33.0	0.02243910119827584
34.0	0.026652072314706447
35.0	0.030529087931091492
36.0	0.03380576837977712
37.0	0.036523421364178354
38.0	0.03831323180587432
39.0	0.039603773606419576
40.0	0.04007469179114867
41.0	0.040114133650996656
42.0	0.039685352433490195
43.0	0.03904225835071246
44.0	0.03813395533647327
45.0	0.037041607585939454
46.0	0.03588639127299354
47.0	0.03475885163962558
48.0	0.033670391063189795
49.0	0.03258540302894825
50.0	0.03206213756636572
51.0	0.03519639195609961
52.0	0.029323701157787027
53.0	0.03165066723084248
54.0	0.028393111678719152
55.0	0.02358415902957891
56.0	0.01936268795912061
57.0	0.01673262596439494
58.0	0.014734359333068731
59.0	0.013007469282772842
60.0	0.011324478385290685
61.0	0.010068351032759963
62.0	0.009004198251683847
63.0	0.008085062978958156
64.0	0.007338259091245037
65.0	0.006698896695601408
66.0	0.006066272068394362
67.0	0.005137755748845432
68.0	0.004447082655107836
69.0	0.003869811387056705
70.0	0.0033385642603262263
71.0	0.0028399175670312075
72.0	0.002401703473713529
73.0	0.0020347542388596956
74.0	0.0017522344254150284
75.0	0.0014805468704568651
76.0	0.0012414079199461892
77.0	0.0010880977735199689
78.0	9.736075390860538E-4
79.0	8.401997240417364E-4
80.0	7.494989950877521E-4
81.0	6.367191172569694E-4
82.0	5.247685032337661E-4
83.0	3.571535561268031E-4
84.0	1.9674283834818525E-4
85.0	8.987146514640498E-5
86.0	3.674675247335705E-5
87.0	1.4045655740874137E-5
88.0	6.27130754481834E-6
89.0	1.7621855911059799E-6
90.0	9.329217835266952E-7
91.0	2.5914493986852646E-7
92.0	3.1097392784223174E-7
93.0	1.0365797594741058E-7
94.0	3.1097392784223174E-7
95.0	2.5914493986852646E-7
96.0	6.219478556844635E-7
97.0	5.701188677107583E-7
98.0	1.0365797594741058E-6
99.0	1.5548696392111588E-6
100.0	8.499954027687668E-6
