#Position (bp)	Coverage
1465207.0	20.99468743825529
4395620.0	18.183951545396503
7326033.0	17.139707269930895
1.0256446E7	12.19139554731705
1.3186859E7	14.77947477027982
1.6117272E7	16.1911020733255
1.9047685E7	10.886703341815641
2.1978098E7	13.759060582928072
2.4908511E7	13.663680853176668
2.7838924E7	14.260485467406813
3.0769337E7	13.126686920922069
3.369975E7	14.735211726128705
3.6630163E7	15.166450258035301
3.9560576E7	14.918438117767018
4.2490989E7	14.350442070793434
4.5421402E7	10.577262658881189
4.8351815E7	14.629445747067052
5.1282228E7	14.6115612372727
5.4212641E7	18.93899938336337
5.7143054E7	19.42014350878187
6.0073467E7	15.656834719201695
6.300388E7	16.702010262717234
6.5934293E7	16.695799875307678
6.8864706E7	15.573466948174199
7.1795119E7	14.41105605250864
7.4725532E7	16.236226429516933
7.7655945E7	15.481379245860566
8.0586358E7	14.847223241229138
8.3516771E7	15.082246086131887
8.6447184E7	17.602668975328733
8.9377597E7	18.125898636130813
9.230801E7	15.533713848525789
9.5238423E7	14.58453262389977
9.8168836E7	14.52444109413929
1.01099249E8	15.342855768111868
1.04029662E8	11.68325079092947
1.06960075E8	12.897451997380575
1.09890488E8	11.186790735640335
1.12820901E8	15.852693801180926
1.15751314E8	16.25307593161783
1.18681727E8	16.68817842399689
1.2161214E8	17.030782691722976
1.24542553E8	12.659317986918568
1.27472966E8	13.175708679971049
1.30403379E8	15.396715411786666
1.33333792E8	15.972620582832523
1.36264205E8	13.355718460162441
1.39194618E8	13.087110588166242
1.42125031E8	15.327012608802923
1.45055444E8	15.918517287494971
1.47985857E8	16.302598985194237
1.5091627E8	15.026160476356063
1.53846683E8	11.445070711875767
1.56777096E8	15.351946295624542
1.59707509E8	12.364327826828506
1.62637922E8	11.09075751438449
1.65568335E8	10.689582662921575
1.68498748E8	13.99453763002007
1.71429161E8	10.847630009831379
1.74359574E8	10.160992665538952
1.77289987E8	10.876301736308159
1.802204E8	14.603894399867869
1.83150813E8	16.825280600379536
1.86081226E8	16.237775357944425
1.89011639E8	14.681849623244233
