#GC Content (%)	Sample
1.0	8.550453575910842E-8
2.0	8.550453575910842E-8
3.0	8.550453575910842E-8
4.0	8.550453575910842E-8
5.0	1.7100907151821683E-7
6.0	0.0
7.0	4.2752267879554206E-7
8.0	6.840362860728672E-7
9.0	7.695408218319757E-7
10.0	1.3680725721457347E-6
11.0	2.052108858218602E-6
12.0	2.9071542158096863E-6
13.0	3.6766950376416626E-6
14.0	5.1302721455465056E-6
15.0	8.293939968633516E-6
16.0	8.806967183188166E-6
17.0	1.5134302829362189E-5
18.0	2.154714301129532E-5
19.0	3.6766950376416616E-5
20.0	6.318785192598113E-5
21.0	1.0388801094731673E-4
22.0	1.8716942877668833E-4
23.0	3.5270621000632217E-4
24.0	6.375218186199123E-4
25.0	0.001239730263971313
26.0	0.0017363406076602147
27.0	0.003097059789730666
28.0	0.004887353759454878
29.0	0.007431370211895631
30.0	0.010719874657190941
31.0	0.014745257191658246
32.0	0.019399098063954998
33.0	0.024356736551803863
34.0	0.02937927298229389
35.0	0.033999596076573074
36.0	0.03802788576525619
37.0	0.040947865661429744
38.0	0.04318663092121047
39.0	0.044173096750263305
40.0	0.04427159797545781
41.0	0.04366195063549536
42.0	0.04277809024935346
43.0	0.04139796153766569
44.0	0.03988393272297915
45.0	0.03802540613371917
46.0	0.03610403371067625
47.0	0.03400361478975375
48.0	0.03197843986029927
49.0	0.030151122426591362
50.0	0.02842769300383077
51.0	0.02874465831788979
52.0	0.021800834968892593
53.0	0.023354623392707115
54.0	0.02162178847101302
55.0	0.019110092733089213
56.0	0.01712809759419308
57.0	0.01543639035419912
58.0	0.013801372621413451
59.0	0.012182771759493527
60.0	0.010618808295923673
61.0	0.00946748972192728
62.0	0.008529761478257137
63.0	0.007712936648150374
64.0	0.007062076121952041
65.0	0.006516300670201652
66.0	0.005873734083971953
67.0	0.005302392776029591
68.0	0.0047033479985012765
69.0	0.004233158556361939
70.0	0.0037183357465563477
71.0	0.0032238630162614236
72.0	0.00280412125021996
73.0	0.0025010931754896803
74.0	0.0021547143011295317
75.0	0.001889650240276296
76.0	0.0016496390084004785
77.0	0.0015177910142599334
78.0	0.0013508006559223946
79.0	0.0012352840281118392
80.0	0.0010898408127855957
81.0	9.822761068006374E-4
82.0	8.307620694354973E-4
83.0	6.803595910352256E-4
84.0	5.37823529924792E-4
85.0	4.0571902217696943E-4
86.0	2.8909083540154556E-4
87.0	2.0127767717694118E-4
88.0	1.1970635006275178E-4
89.0	6.746307871393653E-5
90.0	4.326529509410885E-5
91.0	2.2231179297368186E-5
92.0	9.234489861983712E-6
93.0	4.104217716437204E-6
94.0	1.1970635006275177E-6
95.0	5.130272145546504E-7
96.0	1.7100907151821683E-7
97.0	8.550453575910842E-8
98.0	4.275226787955421E-7
99.0	8.550453575910842E-8
100.0	4.8737585382691794E-6
