#Insert size (bp)	insert size
1.0	104.0
2.0	89.0
3.0	88.0
4.0	84.0
5.0	91.0
6.0	107.0
7.0	93.0
8.0	89.0
9.0	91.0
10.0	105.0
11.0	84.0
12.0	94.0
13.0	107.0
14.0	94.0
15.0	93.0
16.0	92.0
17.0	88.0
18.0	116.0
19.0	88.0
20.0	83.0
21.0	98.0
22.0	99.0
23.0	90.0
24.0	103.0
25.0	87.0
26.0	92.0
27.0	98.0
28.0	92.0
29.0	97.0
30.0	76.0
31.0	42.0
32.0	50.0
33.0	32.0
34.0	45.0
35.0	47.0
36.0	37.0
37.0	45.0
38.0	50.0
39.0	76.0
40.0	2759.0
41.0	2842.0
42.0	2880.0
43.0	2859.0
44.0	2806.0
45.0	2930.0
46.0	3100.0
47.0	3124.0
48.0	3172.0
49.0	3183.0
50.0	3304.0
51.0	3277.0
52.0	3182.0
53.0	3627.0
54.0	3480.0
55.0	3501.0
56.0	3649.0
57.0	3559.0
58.0	3545.0
59.0	3788.0
60.0	3733.0
61.0	3857.0
62.0	3743.0
63.0	3887.0
64.0	3883.0
65.0	3692.0
66.0	3859.0
67.0	3920.0
68.0	3825.0
69.0	3918.0
70.0	3846.0
71.0	3880.0
72.0	3658.0
73.0	3982.0
74.0	3938.0
75.0	4061.0
76.0	3997.0
77.0	3896.0
78.0	3996.0
79.0	4154.0
80.0	3906.0
81.0	4045.0
82.0	3885.0
83.0	3909.0
84.0	3823.0
85.0	3669.0
86.0	3776.0
87.0	3948.0
88.0	3650.0
89.0	3738.0
90.0	3651.0
91.0	3410.0
92.0	3173.0
93.0	3566.0
94.0	3549.0
95.0	3449.0
96.0	3378.0
97.0	3239.0
98.0	2973.0
99.0	3378.0
100.0	3231.0
101.0	3258.0
102.0	3069.0
103.0	2976.0
104.0	2874.0
105.0	2967.0
106.0	3001.0
107.0	2923.0
108.0	2803.0
109.0	2910.0
110.0	2713.0
111.0	2698.0
112.0	2706.0
113.0	2929.0
114.0	2962.0
115.0	2816.0
116.0	2836.0
117.0	2607.0
118.0	2523.0
119.0	2864.0
120.0	2825.0
121.0	2748.0
122.0	2821.0
123.0	2622.0
124.0	2697.0
125.0	2528.0
126.0	2719.0
127.0	2615.0
128.0	2846.0
129.0	2652.0
130.0	2641.0
131.0	2585.0
132.0	2324.0
133.0	2669.0
134.0	2635.0
135.0	2611.0
136.0	2649.0
137.0	2631.0
138.0	2578.0
139.0	2373.0
140.0	2542.0
141.0	2527.0
142.0	2654.0
143.0	2560.0
144.0	2432.0
145.0	2470.0
146.0	2515.0
147.0	2475.0
148.0	2186.0
149.0	2559.0
150.0	2428.0
151.0	2426.0
152.0	2459.0
153.0	2474.0
154.0	2395.0
155.0	2355.0
156.0	2269.0
157.0	2394.0
158.0	2436.0
159.0	2266.0
160.0	2293.0
161.0	2419.0
162.0	2200.0
163.0	2193.0
164.0	2029.0
165.0	2181.0
166.0	2269.0
167.0	2207.0
168.0	2165.0
169.0	2272.0
170.0	2207.0
171.0	2194.0
172.0	2078.0
173.0	2340.0
174.0	2399.0
175.0	2318.0
176.0	2406.0
177.0	2485.0
178.0	2538.0
179.0	2375.0
180.0	2251.0
181.0	2547.0
182.0	2591.0
183.0	2439.0
184.0	2521.0
185.0	2552.0
186.0	2492.0
187.0	2445.0
188.0	2341.0
189.0	2388.0
190.0	2437.0
191.0	2388.0
192.0	2376.0
193.0	2423.0
194.0	2292.0
195.0	2276.0
196.0	2322.0
197.0	2408.0
198.0	2497.0
199.0	2373.0
200.0	2506.0
201.0	2408.0
202.0	2451.0
203.0	2401.0
204.0	2384.0
205.0	2422.0
206.0	2635.0
207.0	2584.0
208.0	2580.0
209.0	2524.0
210.0	2671.0
211.0	2645.0
212.0	2717.0
213.0	2913.0
214.0	2988.0
215.0	3100.0
216.0	3126.0
217.0	3275.0
218.0	3459.0
219.0	3464.0
220.0	3696.0
221.0	3773.0
222.0	3981.0
223.0	4104.0
224.0	4250.0
225.0	4334.0
226.0	4489.0
227.0	4838.0
228.0	4750.0
229.0	5049.0
230.0	5286.0
231.0	5372.0
232.0	5566.0
233.0	5737.0
234.0	5899.0
235.0	5987.0
236.0	6297.0
237.0	6578.0
238.0	6606.0
239.0	7115.0
240.0	7309.0
241.0	7628.0
242.0	7609.0
243.0	7998.0
244.0	8353.0
245.0	8556.0
246.0	8870.0
247.0	9170.0
248.0	9223.0
249.0	9820.0
250.0	10088.0
251.0	10653.0
252.0	11047.0
253.0	11232.0
254.0	11420.0
255.0	11872.0
256.0	12248.0
257.0	12620.0
258.0	13090.0
259.0	13597.0
260.0	13876.0
261.0	14449.0
262.0	14757.0
263.0	15419.0
264.0	16019.0
265.0	16193.0
266.0	16551.0
267.0	17479.0
268.0	17902.0
269.0	18434.0
270.0	18852.0
271.0	19726.0
272.0	19812.0
273.0	21109.0
274.0	21327.0
275.0	21996.0
276.0	22523.0
277.0	23056.0
278.0	23603.0
279.0	24498.0
280.0	25349.0
281.0	25986.0
282.0	27132.0
283.0	27424.0
284.0	28743.0
285.0	28954.0
286.0	29953.0
287.0	30873.0
288.0	31986.0
289.0	32313.0
290.0	33394.0
291.0	34197.0
292.0	35200.0
293.0	35965.0
294.0	36625.0
295.0	37914.0
296.0	39314.0
297.0	39970.0
298.0	41054.0
299.0	42063.0
300.0	42923.0
301.0	44191.0
302.0	45374.0
303.0	46297.0
304.0	47617.0
305.0	48201.0
306.0	49387.0
307.0	50671.0
308.0	51763.0
309.0	52593.0
310.0	54403.0
311.0	55094.0
312.0	56972.0
313.0	57710.0
314.0	59437.0
315.0	60621.0
316.0	61775.0
317.0	63316.0
318.0	64507.0
319.0	65849.0
320.0	66754.0
321.0	68794.0
322.0	70371.0
323.0	71085.0
324.0	72635.0
325.0	73735.0
326.0	75583.0
327.0	76612.0
328.0	78783.0
329.0	79860.0
330.0	81150.0
331.0	82839.0
332.0	84243.0
333.0	85558.0
334.0	87572.0
335.0	89165.0
336.0	90500.0
337.0	91757.0
338.0	93339.0
339.0	95228.0
340.0	96382.0
341.0	97195.0
342.0	99137.0
343.0	100719.0
344.0	102845.0
345.0	104750.0
346.0	106239.0
347.0	107178.0
348.0	108237.0
349.0	110187.0
350.0	112309.0
351.0	112711.0
352.0	115353.0
353.0	116502.0
354.0	117976.0
355.0	119443.0
356.0	120464.0
357.0	121434.0
358.0	124359.0
359.0	124915.0
360.0	126111.0
361.0	127708.0
362.0	129399.0
363.0	130961.0
364.0	132688.0
365.0	134259.0
366.0	134876.0
367.0	135816.0
368.0	136932.0
369.0	138628.0
370.0	139877.0
371.0	141099.0
372.0	141742.0
373.0	143508.0
374.0	144788.0
375.0	145427.0
376.0	147243.0
377.0	147815.0
378.0	149170.0
379.0	151213.0
380.0	151248.0
381.0	151879.0
382.0	153067.0
383.0	153737.0
384.0	154576.0
385.0	156709.0
386.0	156444.0
387.0	157615.0
388.0	158773.0
389.0	160099.0
390.0	160380.0
391.0	160158.0
392.0	161606.0
393.0	161679.0
394.0	162583.0
395.0	163443.0
396.0	163285.0
397.0	164487.0
398.0	164719.0
399.0	165477.0
400.0	166764.0
401.0	167567.0
402.0	166028.0
403.0	167551.0
404.0	167134.0
405.0	168379.0
406.0	168834.0
407.0	169527.0
408.0	169742.0
409.0	169650.0
410.0	168721.0
411.0	169503.0
412.0	169795.0
413.0	169529.0
414.0	170146.0
415.0	170882.0
416.0	170488.0
417.0	170345.0
418.0	171247.0
419.0	171514.0
420.0	170767.0
421.0	170427.0
422.0	170389.0
423.0	171541.0
424.0	169816.0
425.0	169852.0
426.0	169695.0
427.0	170364.0
428.0	169138.0
429.0	168790.0
430.0	168917.0
431.0	168534.0
432.0	168466.0
433.0	168456.0
434.0	167971.0
435.0	167747.0
436.0	167363.0
437.0	166950.0
438.0	166313.0
439.0	166798.0
440.0	165798.0
441.0	165452.0
442.0	165469.0
443.0	164549.0
444.0	164221.0
445.0	163649.0
446.0	164013.0
447.0	162079.0
448.0	161596.0
449.0	161292.0
450.0	160608.0
451.0	160007.0
452.0	159827.0
453.0	159708.0
454.0	158871.0
455.0	158268.0
456.0	157254.0
457.0	155877.0
458.0	155420.0
459.0	155348.0
460.0	154835.0
461.0	153756.0
462.0	152417.0
463.0	152180.0
464.0	151768.0
465.0	150810.0
466.0	150008.0
467.0	150027.0
468.0	148794.0
469.0	148887.0
470.0	147505.0
471.0	146672.0
472.0	146080.0
473.0	145802.0
474.0	144764.0
475.0	143961.0
476.0	142912.0
477.0	141442.0
478.0	140893.0
479.0	141026.0
480.0	139414.0
481.0	138755.0
482.0	138869.0
483.0	137566.0
484.0	137195.0
485.0	135816.0
486.0	134374.0
487.0	134543.0
488.0	133811.0
489.0	133174.0
490.0	132013.0
491.0	131124.0
492.0	130257.0
493.0	130086.0
494.0	129106.0
495.0	127891.0
496.0	127165.0
497.0	126506.0
498.0	127541.0
499.0	126451.0
500.0	127240.0
501.0	112541.0
502.0	111557.0
503.0	110573.0
504.0	109545.0
505.0	108825.0
506.0	107856.0
507.0	107033.0
508.0	106635.0
509.0	106006.0
510.0	104346.0
511.0	104071.0
512.0	103525.0
513.0	102879.0
514.0	102986.0
515.0	104810.0
516.0	99281.0
517.0	98854.0
518.0	98190.0
519.0	97056.0
520.0	96479.0
521.0	96144.0
522.0	96513.0
523.0	95825.0
524.0	96795.0
525.0	104534.0
526.0	138509.0
527.0	224159.0
528.0	395476.0
529.0	46958.0
530.0	47010.0
531.0	47053.0
532.0	47542.0
533.0	47570.0
534.0	47818.0
535.0	48554.0
536.0	48763.0
537.0	50184.0
538.0	50735.0
539.0	52458.0
540.0	53893.0
541.0	55511.0
542.0	57949.0
543.0	59707.0
544.0	61899.0
545.0	64735.0
546.0	65414.0
547.0	67719.0
548.0	68941.0
549.0	69754.0
550.0	70254.0
551.0	69786.0
552.0	69222.0
553.0	68517.0
554.0	67882.0
555.0	67569.0
556.0	67117.0
557.0	67000.0
558.0	65612.0
559.0	64279.0
560.0	64215.0
561.0	63341.0
562.0	62319.0
563.0	61669.0
564.0	61228.0
565.0	60687.0
566.0	60099.0
567.0	58989.0
568.0	58622.0
569.0	57788.0
570.0	57079.0
571.0	56974.0
572.0	55800.0
573.0	54996.0
574.0	54727.0
575.0	54100.0
576.0	53520.0
577.0	52958.0
578.0	52095.0
579.0	51457.0
580.0	50766.0
581.0	50467.0
582.0	49834.0
583.0	49373.0
584.0	48255.0
585.0	47260.0
586.0	48068.0
587.0	46732.0
588.0	46222.0
589.0	45515.0
590.0	45167.0
591.0	44171.0
592.0	43335.0
593.0	43426.0
594.0	42493.0
595.0	41910.0
596.0	41904.0
597.0	41101.0
598.0	40727.0
599.0	39856.0
600.0	39321.0
601.0	38738.0
602.0	38432.0
603.0	37667.0
604.0	37645.0
605.0	36705.0
606.0	36136.0
607.0	36098.0
608.0	35179.0
609.0	35050.0
610.0	34632.0
611.0	34235.0
612.0	33490.0
613.0	33354.0
614.0	32697.0
615.0	32244.0
616.0	31766.0
617.0	31257.0
618.0	31100.0
619.0	29819.0
